"LOCATION","Country","TRANSACT","Transaction","ACTIVITY","Function","SECTOR","Sector","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2002","2002","HUF","Forint","6","Millions",,,360889,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2003","2003","HUF","Forint","6","Millions",,,442413,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2004","2004","HUF","Forint","6","Millions",,,426509,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2005","2005","HUF","Forint","6","Millions",,,429168,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2006","2006","HUF","Forint","6","Millions",,,496476,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2007","2007","HUF","Forint","6","Millions",,,587146,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2008","2008","HUF","Forint","6","Millions",,,787147.5,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2009","2009","HUF","Forint","6","Millions",,,788746.09,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2010","2010","HUF","Forint","6","Millions",,,900748,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2011","2011","HUF","Forint","6","Millions",,,895262,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2012","2012","HUF","Forint","6","Millions",,,936268,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2013","2013","HUF","Forint","6","Millions",,,939886,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2014","2014","HUF","Forint","6","Millions",,,954244,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2015","2015","HUF","Forint","6","Millions",,,1012665,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2016","2016","HUF","Forint","6","Millions",,,1009395,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2017","2017","HUF","Forint","6","Millions",,,991300,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2018","2018","HUF","Forint","6","Millions",,,1048982,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,119.6,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,160.1,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,174.6,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,203.6,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,233,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,240,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,254.1,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,277.4,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,299.1,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,345.5,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,396.1,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,450.7,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,566.8,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,676.7,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,659.6,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,666.2,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,705.6,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,752.9,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,801.4,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,868.8,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,941.7,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,1008.7,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,1063.1,,
"EST","Estonia","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,1184.1,,
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","1995","1995","HUF","Forint","6","Millions",,,100693,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","1996","1996","HUF","Forint","6","Millions",,,120614,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","1997","1997","HUF","Forint","6","Millions",,,147788,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","1998","1998","HUF","Forint","6","Millions",,,176849,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","1999","1999","HUF","Forint","6","Millions",,,185824,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2000","2000","HUF","Forint","6","Millions",,,232361,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2001","2001","HUF","Forint","6","Millions",,,286373,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2002","2002","HUF","Forint","6","Millions",,,345408,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2003","2003","HUF","Forint","6","Millions",,,368546,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2004","2004","HUF","Forint","6","Millions",,,399799,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2005","2005","HUF","Forint","6","Millions",,,406465,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2006","2006","HUF","Forint","6","Millions",,,465583,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2007","2007","HUF","Forint","6","Millions",,,453601,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2008","2008","HUF","Forint","6","Millions",,,510253,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2009","2009","HUF","Forint","6","Millions",,,476351,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2010","2010","HUF","Forint","6","Millions",,,479589,,
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2011","2011","HUF","Forint","6","Millions",,,500976,,
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2012","2012","HUF","Forint","6","Millions",,,518719,,
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2013","2013","HUF","Forint","6","Millions",,,546425,,
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2014","2014","HUF","Forint","6","Millions",,,575465,,
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2015","2015","HUF","Forint","6","Millions",,,619185,,
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2016","2016","HUF","Forint","6","Millions",,,710780,,
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2017","2017","HUF","Forint","6","Millions",,,776592,,
"HUN","Hungary","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2018","2018","HUF","Forint","6","Millions",,,827672,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,448.8,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,461.26,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,471.92,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,511.32,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,512.49,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,558.42,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,592.49,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,639.96,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,651.36,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,711.05,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,718.43,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,756.11,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,824.7,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,876.79,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,813.01,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,524.62,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,626.4,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,615.37,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,612.73,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,638.52,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,656.49,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,681.13,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,721.18,,
"IRL","Ireland","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,780.05,,
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","1995","1995","HUF","Forint","6","Millions",,,284854.8,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","1996","1996","HUF","Forint","6","Millions",,,319842,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","1997","1997","HUF","Forint","6","Millions",,,385794,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","1998","1998","HUF","Forint","6","Millions",,,448393,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","1999","1999","HUF","Forint","6","Millions",,,512474,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2000","2000","HUF","Forint","6","Millions",,,584841,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2001","2001","HUF","Forint","6","Millions",,,672918.77,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2002","2002","HUF","Forint","6","Millions",,,799767,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2003","2003","HUF","Forint","6","Millions",,,967284,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2004","2004","HUF","Forint","6","Millions",,,1010404,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2005","2005","HUF","Forint","6","Millions",,,1063275,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2006","2006","HUF","Forint","6","Millions",,,1103404,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2007","2007","HUF","Forint","6","Millions",,,1089173,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2008","2008","HUF","Forint","6","Millions",,,1127686,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2009","2009","HUF","Forint","6","Millions",,,1112647,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2010","2010","HUF","Forint","6","Millions",,,1110747,,
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2011","2011","HUF","Forint","6","Millions",,,1075531,,
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2012","2012","HUF","Forint","6","Millions",,,1044032,,
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2013","2013","HUF","Forint","6","Millions",,,1032791,,
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2014","2014","HUF","Forint","6","Millions",,,1231073,,
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2015","2015","HUF","Forint","6","Millions",,,1311363,,
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2016","2016","HUF","Forint","6","Millions",,,1368777,,
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2017","2017","HUF","Forint","6","Millions",,,1461372,,
"HUN","Hungary","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2018","2018","HUF","Forint","6","Millions",,,1550579,,
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","1995","1995","HUF","Forint","6","Millions",,,76120,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","1996","1996","HUF","Forint","6","Millions",,,80023,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","1997","1997","HUF","Forint","6","Millions",,,113335,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","1998","1998","HUF","Forint","6","Millions",,,118360,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","1999","1999","HUF","Forint","6","Millions",,,138119,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2000","2000","HUF","Forint","6","Millions",,,179929,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2001","2001","HUF","Forint","6","Millions",,,215728,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2002","2002","HUF","Forint","6","Millions",,,215750,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2003","2003","HUF","Forint","6","Millions",,,230358,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2004","2004","HUF","Forint","6","Millions",,,298131,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2005","2005","HUF","Forint","6","Millions",,,290115,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2006","2006","HUF","Forint","6","Millions",,,216270,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2007","2007","HUF","Forint","6","Millions",,,252316,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2008","2008","HUF","Forint","6","Millions",,,256131,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2009","2009","HUF","Forint","6","Millions",,,243587,"P","Provisional value"
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2010","2010","HUF","Forint","6","Millions",,,335351,,
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2011","2011","HUF","Forint","6","Millions",,,348685,,
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2012","2012","HUF","Forint","6","Millions",,,233298,,
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2013","2013","HUF","Forint","6","Millions",,,252646,,
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2014","2014","HUF","Forint","6","Millions",,,215163,,
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2015","2015","HUF","Forint","6","Millions",,,236884,,
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2016","2016","HUF","Forint","6","Millions",,,265878,,
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2017","2017","HUF","Forint","6","Millions",,,317845,,
"HUN","Hungary","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2018","2018","HUF","Forint","6","Millions",,,373683,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,1009,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,1035,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,1159,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,1203,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,1311,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,2164,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,2138,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,2412,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,2539,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,3089,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,2883,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,2839,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,3124,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,3528,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,4022,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,3832,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,3464,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,3444,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,3269,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,3631,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,3661,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,3757,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,3758,,
"GRC","Greece","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,3756,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,23523,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,26064,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,27313,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,22784,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,22905,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,23879,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,23886,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,24623,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,24516,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,25768,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,27914,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,28685,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,29411,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,29135,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,29966,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,31183,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,32268,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,32377,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,32907,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,32316,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,33260,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,33929,,
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,35786,"P","Provisional value"
"FRA","France","P3CG","Final consumption expenditure","020","Defence","GS13","General government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,36312,"P","Provisional value"
