"LOCATION","Country","TRANSACT","Transaction","ACTIVITY","Function","SECTOR","Sector","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1995","1995","CHF","Swiss Franc","6","Millions",,,536.2,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1996","1996","CHF","Swiss Franc","6","Millions",,,529.82,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1997","1997","CHF","Swiss Franc","6","Millions",,,496.18,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1998","1998","CHF","Swiss Franc","6","Millions",,,492.55,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1999","1999","CHF","Swiss Franc","6","Millions",,,498.49,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2000","2000","CHF","Swiss Franc","6","Millions",,,512.24,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2001","2001","CHF","Swiss Franc","6","Millions",,,539.59,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2002","2002","CHF","Swiss Franc","6","Millions",,,554.14,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2003","2003","CHF","Swiss Franc","6","Millions",,,580.39,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2004","2004","CHF","Swiss Franc","6","Millions",,,553.56,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2005","2005","CHF","Swiss Franc","6","Millions",,,542.25,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2006","2006","CHF","Swiss Franc","6","Millions",,,509.8,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2007","2007","CHF","Swiss Franc","6","Millions",,,568.2,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2008","2008","CHF","Swiss Franc","6","Millions",,,987.27,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2009","2009","CHF","Swiss Franc","6","Millions",,,1037.07,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2010","2010","CHF","Swiss Franc","6","Millions",,,967.9,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2011","2011","CHF","Swiss Franc","6","Millions",,,887.48,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2012","2012","CHF","Swiss Franc","6","Millions",,,915.06,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2013","2013","CHF","Swiss Franc","6","Millions",,,1089.77,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2014","2014","CHF","Swiss Franc","6","Millions",,,1470.43,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2015","2015","CHF","Swiss Franc","6","Millions",,,1585.66,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2016","2016","CHF","Swiss Franc","6","Millions",,,1615.61,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2017","2017","CHF","Swiss Franc","6","Millions",,,1367.56,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2018","2018","CHF","Swiss Franc","6","Millions",,,1506.57,,
"CHE","Switzerland","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2019","2019","CHF","Swiss Franc","6","Millions",,,1553.37,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,3300,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,3610,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,4199,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,4163,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,4521,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,4558,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,4792,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,5456,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,6370,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,6818,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,7139,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,7603,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,7904,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,8717,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,8870,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,8666,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,8524,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,7942,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,7266,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,6864,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,6526,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,6493,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,6412,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,6524,,
"GRC","Greece","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,6525,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","1990","1990","EUR","Euro","6","Millions",,,343,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","1991","1991","EUR","Euro","6","Millions",,,371,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","1992","1992","EUR","Euro","6","Millions",,,345,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","1993","1993","EUR","Euro","6","Millions",,,251,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","1994","1994","EUR","Euro","6","Millions",,,236,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,374,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,382,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,207,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,188,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,147,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,174,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,178,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,319,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,287,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,241,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,239,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,212,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,284,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,270,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,250,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,234,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,230,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,229,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,240,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,208,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,195,"B","Break"
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,161,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,220,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,221,,
"FIN","Finland","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,212,,
"CHL","Chile","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2013","2013","CLP","Chilean Peso","6","Millions",,,1018384.56,,
"CHL","Chile","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2014","2014","CLP","Chilean Peso","6","Millions",,,1118125.512,,
"CHL","Chile","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2015","2015","CLP","Chilean Peso","6","Millions",,,1331603.688,,
"CHL","Chile","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2016","2016","CLP","Chilean Peso","6","Millions",,,1360957.795,,
"CHL","Chile","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2017","2017","CLP","Chilean Peso","6","Millions",,,1420041.819,,
"CHL","Chile","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2018","2018","CLP","Chilean Peso","6","Millions",,,1612337.856,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","1990","1990","EUR","Euro","6","Millions",,,702,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","1991","1991","EUR","Euro","6","Millions",,,758,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","1992","1992","EUR","Euro","6","Millions",,,743,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","1993","1993","EUR","Euro","6","Millions",,,673,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","1994","1994","EUR","Euro","6","Millions",,,687,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,727,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,776,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,814,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,831,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,867,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,894,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,970,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,982,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,1009,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,1033,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,1047,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,1071,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,1146,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,1242,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,1280,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,1286,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,1323,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,1357,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,1782,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,1825,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,1845,"B","Break"
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,1847,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,1987,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,2134,,
"FIN","Finland","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2176,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,4804,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,4828,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,5069,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,5615,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,5851,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,5563,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,6450,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,7129,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,8394,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,9205,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,10474,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,11896,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,13133,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,14935,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,16336,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,15916,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,15946,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,14984,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,14524,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,14136,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,14410,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,14992,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,15674,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,16765,,
"ESP","Spain","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,17837,"P","Provisional value"
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1995","1995","CZK","Czech Koruna","6","Millions",,,9141,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1996","1996","CZK","Czech Koruna","6","Millions",,,12143,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1997","1997","CZK","Czech Koruna","6","Millions",,,13996,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1998","1998","CZK","Czech Koruna","6","Millions",,,15070,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1999","1999","CZK","Czech Koruna","6","Millions",,,16603,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2000","2000","CZK","Czech Koruna","6","Millions",,,17640,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2001","2001","CZK","Czech Koruna","6","Millions",,,20033,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2002","2002","CZK","Czech Koruna","6","Millions",,,24970,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2003","2003","CZK","Czech Koruna","6","Millions",,,27715,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2004","2004","CZK","Czech Koruna","6","Millions",,,29979,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2005","2005","CZK","Czech Koruna","6","Millions",,,26539,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2006","2006","CZK","Czech Koruna","6","Millions",,,28507,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2007","2007","CZK","Czech Koruna","6","Millions",,,27716,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2008","2008","CZK","Czech Koruna","6","Millions",,,27377,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2009","2009","CZK","Czech Koruna","6","Millions",,,30272,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2010","2010","CZK","Czech Koruna","6","Millions",,,34620,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2011","2011","CZK","Czech Koruna","6","Millions",,,35877,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2012","2012","CZK","Czech Koruna","6","Millions",,,37526,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2013","2013","CZK","Czech Koruna","6","Millions",,,41081,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2014","2014","CZK","Czech Koruna","6","Millions",,,43682,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2015","2015","CZK","Czech Koruna","6","Millions",,,44251,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2016","2016","CZK","Czech Koruna","6","Millions",,,42374,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2017","2017","CZK","Czech Koruna","6","Millions",,,44815,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2018","2018","CZK","Czech Koruna","6","Millions",,,50093,,
"CZE","Czech Republic","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2019","2019","CZK","Czech Koruna","6","Millions",,,56458,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","1995","1995","HUF","Forint","6","Millions",,,1334779,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","1996","1996","HUF","Forint","6","Millions",,,1540789,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","1997","1997","HUF","Forint","6","Millions",,,1877818,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","1998","1998","HUF","Forint","6","Millions",,,2184195,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","1999","1999","HUF","Forint","6","Millions",,,2473823,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","2000","2000","HUF","Forint","6","Millions",,,2824338,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","2001","2001","HUF","Forint","6","Millions",,,3246547,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","2002","2002","HUF","Forint","6","Millions",,,3811817,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","2003","2003","HUF","Forint","6","Millions",,,4402571,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","2004","2004","HUF","Forint","6","Millions",,,4648829,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","2005","2005","HUF","Forint","6","Millions",,,4998596,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","2006","2006","HUF","Forint","6","Millions",,,5353817,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","2007","2007","HUF","Forint","6","Millions",,,5348734,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","2008","2008","HUF","Forint","6","Millions",,,5824412,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","2009","2009","HUF","Forint","6","Millions",,,5839689,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","2010","2010","HUF","Forint","6","Millions",,,5881918,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","2011","2011","HUF","Forint","6","Millions",,,5878101,,
"HUN","Hungary","P3CG","Final consumption expenditure","T","Total function","GS13","General government","C","Current prices","2012","2012","HUF","Forint","6","Millions",,,5786563,,
