"Country or Area";"SNA93 Table Code";"Sub Group";"Item";"SNA93 Item Code";"Year";"Series";"Currency";"SNA System";"Fiscal Year Type";"Value";"Value Footnotes"
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of goods";"P.71";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"9878000000";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of goods";"P.71";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"9885000000";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of goods";"P.71";"1981";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"9885245377.77531";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of services";"P.72";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"1660000000";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of services";"P.72";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"1660000000";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of services";"P.72";"1981";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"1827361821.00432";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods and services";"P.6";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"11910000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods and services";"P.6";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"11910000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods and services";"P.6";"1981";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"12241894603.354";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods";"P.61";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"10194000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods";"P.61";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"10194000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods";"P.61";"1981";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"10194038410.7586";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of services";"P.62";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"1716000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of services";"P.62";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"1716000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of services";"P.62";"1981";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"2047856192.59536";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"-372000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"-365000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1981";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"-529287404.574375";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"-372000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"-365000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1981";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"-529287404.574375";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Compensation of employees";"D.1";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"6000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Compensation of employees";"D.1";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"5000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Compensation of employees";"D.1";"1981";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"-64415975.8347587";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Property income";"D.4";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"1240000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Property income";"D.4";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"1240000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Property income";"D.4";"1981";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"1239713205.9478";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Social contributions";"D.61";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"11000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Social benefits other than social transfers in kind";"D.62";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"0";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Other current transfers";"D.7";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"385000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Other current transfers";"D.7";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"385000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Other current transfers";"D.7";"1981";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"385991291.229168";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Compensation of employees";"D.1";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"80000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Compensation of employees";"D.1";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"69000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Property income";"D.4";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"428000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Property income";"D.4";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"428000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Property income";"D.4";"1981";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"427365521.1387";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Social contributions";"D.61";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"1000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Social benefits other than social transfers in kind";"D.62";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"0";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Other current transfers";"D.7";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"302000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Other current transfers";"D.7";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"302000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Other current transfers";"D.7";"1981";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"302401891.777797";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"CURRENT EXTERNAL BALANCE";"B.12";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"459000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"CURRENT EXTERNAL BALANCE";"B.12";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"466000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"CURRENT EXTERNAL BALANCE";"B.12";"1981";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"302233703.851335";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"CURRENT EXTERNAL BALANCE";"B.12";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"459000000";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"CURRENT EXTERNAL BALANCE";"B.12";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"466000000";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"CURRENT EXTERNAL BALANCE";"B.12";"1981";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"302233703.851335";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Capital transfers, receivable less payable";"D.9";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"0";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Capital transfers, receivable less payable";"D.9";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"0";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Capital transfers, receivable";"D.9";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"0";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Capital transfers, receivable";"D.9";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"0";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Capital transfers, receivable";"D.9";"1981";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"336375.852923022";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Less: Capital transfers, payable";"D.9";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"0";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Equals: CHANGES IN NET WORTH DUE TO SAVING AND CAPITAL TRANSFERS";"B.10.1";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"459000000";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Equals: CHANGES IN NET WORTH DUE TO SAVING AND CAPITAL TRANSFERS";"B.10.1";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"466000000";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Equals: CHANGES IN NET WORTH DUE TO SAVING AND CAPITAL TRANSFERS";"B.10.1";"1981";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"302570079.704258";""
"Finland";"4.2";"V.III.1 Capital account - Changes in assets";"Acquisitions less disposals of non-produced non-financial assets";"K.2";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"0";""
"Finland";"4.2";"V.III.1 Capital account - Changes in assets";"NET LENDING (+) / NET BORROWING (-)";"B.9";"1981";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"459000000";""
"Finland";"4.2";"V.III.1 Capital account - Changes in assets";"NET LENDING (+) / NET BORROWING (-)";"B.9";"1981";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"466000000";""
"Finland";"4.2";"V.III.1 Capital account - Changes in assets";"NET LENDING (+) / NET BORROWING (-)";"B.9";"1981";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"302570079.704258";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of goods and services";"P.7";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"10812000000";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of goods and services";"P.7";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"10817000000";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of goods and services";"P.7";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"10933560723.4099";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of goods";"P.71";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"9382000000";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of goods";"P.71";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"9387000000";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of goods";"P.71";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"9386568175.81693";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of services";"P.72";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"1430000000";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of services";"P.72";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"1430000000";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of services";"P.72";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"1546992547.59298";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods and services";"P.6";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"10374000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods and services";"P.6";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"10374000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods and services";"P.6";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"10585075339.7817";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods";"P.61";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"8928000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods";"P.61";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"8928000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods";"P.61";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"8928424264.13577";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of services";"P.62";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"1446000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of services";"P.62";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"1446000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of services";"P.62";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"1656651075.64588";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"438000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"443000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"348485383.628251";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"438000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"443000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"348485383.628251";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Compensation of employees";"D.1";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"6000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Compensation of employees";"D.1";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"5000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Compensation of employees";"D.1";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"-61893156.9378361";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Property income";"D.4";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"820000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Property income";"D.4";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"820000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Property income";"D.4";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"819747953.573405";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Social contributions";"D.61";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"11000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Social benefits other than social transfers in kind";"D.62";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"0";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Other current transfers";"D.7";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"275000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Other current transfers";"D.7";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"275000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Other current transfers";"D.7";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"275996387.32334";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Compensation of employees";"D.1";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"78000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Compensation of employees";"D.1";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"67000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Property income";"D.4";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"266000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Property income";"D.4";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"266000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Property income";"D.4";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"265736923.809187";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Social contributions";"D.61";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"1000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Social benefits other than social transfers in kind";"D.62";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"0";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Other current transfers";"D.7";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"207000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Other current transfers";"D.7";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"207000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"Other current transfers";"D.7";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"208048465.032889";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"CURRENT EXTERNAL BALANCE";"B.12";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"998000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"CURRENT EXTERNAL BALANCE";"B.12";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"1003000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Uses";"CURRENT EXTERNAL BALANCE";"B.12";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"908551178.745083";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"CURRENT EXTERNAL BALANCE";"B.12";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"998000000";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"CURRENT EXTERNAL BALANCE";"B.12";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"1003000000";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"CURRENT EXTERNAL BALANCE";"B.12";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"908551178.745083";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Capital transfers, receivable less payable";"D.9";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"8000000";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Capital transfers, receivable less payable";"D.9";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"8000000";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Capital transfers, receivable";"D.9";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"8000000";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Capital transfers, receivable";"D.9";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"8000000";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Capital transfers, receivable";"D.9";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"8409396.32307555";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Less: Capital transfers, payable";"D.9";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"0";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Equals: CHANGES IN NET WORTH DUE TO SAVING AND CAPITAL TRANSFERS";"B.10.1";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"1006000000";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Equals: CHANGES IN NET WORTH DUE TO SAVING AND CAPITAL TRANSFERS";"B.10.1";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"1011000000";""
"Finland";"4.2";"V.III.1 Capital account - Changes in liabilities and net worth";"Equals: CHANGES IN NET WORTH DUE TO SAVING AND CAPITAL TRANSFERS";"B.10.1";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"916960575.068158";""
"Finland";"4.2";"V.III.1 Capital account - Changes in assets";"Acquisitions less disposals of non-produced non-financial assets";"K.2";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"0";""
"Finland";"4.2";"V.III.1 Capital account - Changes in assets";"NET LENDING (+) / NET BORROWING (-)";"B.9";"1980";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"1006000000";""
"Finland";"4.2";"V.III.1 Capital account - Changes in assets";"NET LENDING (+) / NET BORROWING (-)";"B.9";"1980";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"1011000000";""
"Finland";"4.2";"V.III.1 Capital account - Changes in assets";"NET LENDING (+) / NET BORROWING (-)";"B.9";"1980";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"916960575.068158";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of goods and services";"P.7";"1979";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"8312000000";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of goods and services";"P.7";"1979";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"8312000000";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of goods and services";"P.7";"1979";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"8394763973.4734";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of goods";"P.71";"1979";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"7137000000";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of goods";"P.71";"1979";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"7137000000";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of goods";"P.71";"1979";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"7136550095.61484";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of services";"P.72";"1979";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"1175000000";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of services";"P.72";"1979";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"1175000000";""
"Finland";"4.2";"V.I External account of goods and services - Resources";"Imports of services";"P.72";"1979";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"1258213877.85856";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods and services";"P.6";"1979";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"8616000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods and services";"P.6";"1979";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"8616000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods and services";"P.6";"1979";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"8760404525.60073";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods";"P.61";"1979";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"7340000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods";"P.61";"1979";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"7340000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of goods";"P.61";"1979";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"7340057486.63326";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of services";"P.62";"1979";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"1276000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of services";"P.62";"1979";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"1276000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"Exports of services";"P.62";"1979";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"1420347038.96746";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1979";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"-304000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1979";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"-304000000";""
"Finland";"4.2";"V.I External account of goods and services - Uses";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1979";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"-365640552.127325";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1979";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"-304000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1979";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"-304000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"EXTERNAL BALANCE OF GOODS AND SERVICES";"B.11";"1979";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"-365640552.127325";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Compensation of employees";"D.1";"1979";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"6000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Compensation of employees";"D.1";"1979";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"5000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Compensation of employees";"D.1";"1979";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"-55165639.8793756";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Property income";"D.4";"1979";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"658000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Property income";"D.4";"1979";"300";"1999 FIM euro / euro";"1993";"Western calendar year";"658000000";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Property income";"D.4";"1979";"200";"1999 FIM euro / euro                    ";"1993";"Western calendar year";"658119356.243893";""
"Finland";"4.2";"V.II External account of primary income and current transfers - Resources";"Social contributions";"D.61";"1979";"500";"1999 FIM euro / euro";"1993";"Western calendar year";"10000000";""
