Ticker,Name,Series Type,Currency,Country,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
CPHKGM,Hong Kong Consumer Price Index,Consumer Price Indices,Hong Kong Dollar,Hong Kong,Index Number,Units,Stock,none,Quarterly From Mar 1947 To Dec 1950<BR>Monthly From Jan 1951 To Apr 2016<BR>,"Sources: Hong Kong Statistical Bureau, Monthly Bulletin of Statistics (1947-) Notes: Data are quarterly from 1947 to 1950 and monthly thereafter. Data are disseminated for four different CPIs, namely, Consumer Price Index (A) [CPI(A)], Consumer Price Index (B) [CPI(B)], Consumer Price Index (C) [CPI(C)] and Composite CPI. (1) The CPI(A) is based on the expenditure patterns of about 50 percent of households, in the relatively low expenditure range, in Hong Kong, which had an average monthly expenditure of $4,500-$18,499 in 1999/2000 (October 1999 - September 2000). (2) The CPI(B) is based on the expenditure patterns of the next 30 percent of households, which had an average monthly expenditure of $18,500-$32,499 in 1999/2000. (3) The CPI(C) is based on the expenditure patterns of the next 10 percent of households, which had an average monthly expenditure of $32,500-$65,999 in 1999/2000.  (4) The Composite CPI, which is the main indicator of consumer price inflation in Hong Kong, is based on the expenditure patterns of all the above households taken together. The CPIs are Laspeyres indices, with a base period of the 12-month period from October 1999 to September 2000. The CPIs cover 984 items. About 45,000 price quotations from some 4,000 outlets, including retail outlets and service providers, are obtained monthly. Prices do not include general sales tax as it does not exist in Hong Kong, but do include duties imposed on a very confined list of items such as motor spirits, tobacco, and drinks containing methyl alcohol. Prices are collected twice a week, monthly, bi-monthly, quarterly, and annually for different items. The weights are derived from the Household Expenditure Survey, and the indices are re-based and the weights revised every five years. Seasonally adjusted CPIs are also available.",
Date,Ticker,Open,High,Low,Close,Volume,Openint
12/31/1970,CPHKGM,10.7196276,11.7827226,10.7196276,11.1625838,0,
12/31/1971,CPHKGM,11.6055401,12.1370876,11.1625838,11.6055401,0,
12/31/1972,CPHKGM,11.9599051,12.6686352,11.7827226,12.6686352,0,
12/31/1973,CPHKGM,12.7572264,16.0351885,12.7572264,15.0606847,0,
12/31/1974,CPHKGM,15.858006,17.2305707,15.858006,16.9951271,0,
12/31/1975,CPHKGM,16.8380789,17.5445813,16.8380789,17.2698114,0,
12/31/1976,CPHKGM,17.3483783,18.2510837,17.309052,17.9763138,0,
12/31/1977,CPHKGM,18.054795,19.075308,18.054795,18.8398643,0,
12/31/1978,CPHKGM,19.2323561,20.4883128,19.2323561,20.3313504,0,
12/31/1979,CPHKGM,20.6060346,23.4712849,20.6060346,23.4712849,0,
12/31/1980,CPHKGM,23.8637767,26.6505457,23.8637767,26.6505457,0,
12/31/1981,CPHKGM,27.2,30.5,27.2,30.4,0,
12/31/1982,CPHKGM,31,33.6,31,33.6,0,
12/31/1983,CPHKGM,33.4,37.3,33.4,37.2,0,
12/31/1984,CPHKGM,37.6,39.2,37.6,39.2,0,
12/31/1985,CPHKGM,39.2,40.6,39.2,40.4,0,
12/31/1986,CPHKGM,40.3,42.1,40.3,42.1,0,
12/31/1987,CPHKGM,42.3,45.2,42.3,45.2,0,
12/31/1988,CPHKGM,45.1,49,45.1,49,0,
12/31/1989,CPHKGM,49.4,53.9,49.4,53.9,0,
12/31/1990,CPHKGM,54.4,60.1,54.4,60.1,0,
12/31/1991,CPHKGM,60.5,66,60.5,66,0,
12/31/1992,CPHKGM,66.7,72.4,66.7,72.4,0,
12/31/1993,CPHKGM,73.5,78.9,73.5,78.9,0,
12/31/1994,CPHKGM,78.8,86.4,78.8,86.4,0,
12/31/1995,CPHKGM,86.9,92.7,86.9,92.5,0,
12/31/1996,CPHKGM,92.6,98.6,92.6,98.6,0,
12/31/1997,CPHKGM,98.5,103.7,98.5,103.7,0,
12/31/1998,CPHKGM,103.8,105.5,102.1,102.1,0,
12/31/1999,CPHKGM,102.7,102.7,97.9,97.9,0,
12/31/2000,CPHKGM,97.3,97.3,95.9,95.9,0,
12/31/2001,CPHKGM,95.8,95.8,92.5,92.5,0,
12/31/2002,CPHKGM,92.5,92.9,91.1,91.1,0,
12/31/2003,CPHKGM,91,91,88.3,89.4,0,
12/31/2004,CPHKGM,89.7,89.7,89,89.7,0,
12/31/2005,CPHKGM,89.4,90.9,89.4,90.9,0,
12/31/2006,CPHKGM,91,93,90.8,93,0,
12/31/2007,CPHKGM,92.8,96.5,91.5,96.5,0,
12/31/2008,CPHKGM,95.8,99.6,95.8,98.5,0,
12/31/2009,CPHKGM,98.8,100,96.4,100,0,
12/31/2010,CPHKGM,100,102.9,98.7,102.9,0,
12/31/2011,CPHKGM,103.5,108.8,103.5,108.8,0,
12/31/2012,CPHKGM,109.8,112.9,108.3,112.9,0,
12/31/2013,CPHKGM,113.1,117.7,113.1,117.7,0,
12/31/2014,CPHKGM,118.3,123.4,117.6,123.4,0,
12/31/2015,CPHKGM,123.1,126.4,120.5,126.4,0,
12/31/2016,CPHKGM,126.4,128.1,102.4,102.4,0,
