Ticker,Name,Series Type,Currency,Country,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
CPTWNM,Taiwan Consumer Price Index,Consumer Price Indices,Taiwan New Dollar,Taiwan,Index Number,Units,Stock,none,Annual From Dec 1897 To Jun 1951<BR>Monthly From Jul 1951 To Apr 2016<BR>,"Sources: Mizoguchi, Toshiyuki. â€œCompiling the Long-term Statistics Database for Taiwan,â€ Asian Historical Statistics Project. vol. 1, February 1996, pp. 4-6; Taiwan Central Bank, Financial Statistics Monthly (1951-) Notes: Pre-war data are taken from Mizoguchi. There is no link between the pre-war and post-war data. No international agencies have carried data for Taiwan since the People's Republic of China joined the UN in 1972; however, Taiwan publishes a statistical monthly which contains relevant economic data which is available in most libraries and the data are available over the internet.",
Date,Ticker,Open,High,Low,Close,Volume,Openint
12/31/1916,CPTWNM,0.0132935,0.0132935,0.0132935,0.0132935,0,
12/31/1917,CPTWNM,0.0163474,0.0163474,0.0163474,0.0163474,0,
12/31/1918,CPTWNM,0.0203894,0.0203894,0.0203894,0.0203894,0,
12/31/1919,CPTWNM,0.0253296,0.0253296,0.0253296,0.0253296,0,
12/31/1920,CPTWNM,0.022635,0.022635,0.022635,0.022635,0,
12/31/1921,CPTWNM,0.0200301,0.0200301,0.0200301,0.0200301,0,
12/31/1922,CPTWNM,0.018593,0.018593,0.018593,0.018593,0,
12/31/1923,CPTWNM,0.0182337,0.0182337,0.0182337,0.0182337,0,
12/31/1924,CPTWNM,0.0194911,0.0194911,0.0194911,0.0194911,0,
12/31/1925,CPTWNM,0.0203894,0.0203894,0.0203894,0.0203894,0,
12/31/1926,CPTWNM,0.0197607,0.0197607,0.0197607,0.0197607,0,
12/31/1927,CPTWNM,0.018593,0.018593,0.018593,0.018593,0,
12/31/1928,CPTWNM,0.0188625,0.0188625,0.0188625,0.0188625,0,
12/31/1929,CPTWNM,0.0190421,0.0190421,0.0190421,0.0190421,0,
12/31/1930,CPTWNM,0.0166169,0.0166169,0.0166169,0.0166169,0,
12/31/1931,CPTWNM,0.0150001,0.0150001,0.0150001,0.0150001,0,
12/31/1932,CPTWNM,0.0148205,0.0148205,0.0148205,0.0148205,0,
12/31/1933,CPTWNM,0.0156289,0.0156289,0.0156289,0.0156289,0,
12/31/1934,CPTWNM,0.0159882,0.0159882,0.0159882,0.0159882,0,
12/31/1935,CPTWNM,0.0169762,0.0169762,0.0169762,0.0169762,0,
12/31/1936,CPTWNM,0.018054,0.018054,0.018054,0.018054,0,
12/31/1937,CPTWNM,0.0192217,0.0192217,0.0192217,0.0192217,0,
12/31/1938,CPTWNM,0.0202996,0.0202996,0.0202996,0.0202996,0,
12/31/1939,CPTWNM,0.0228145,0.0228145,0.0228145,0.0228145,0,
12/31/1940,CPTWNM,0.0234433,0.0234433,0.0234433,0.0234433,0,
12/31/1941,CPTWNM,0.0249703,0.0249703,0.0249703,0.0249703,0,
12/31/1942,CPTWNM,0.0276649,0.0276649,0.0276649,0.0276649,0,
12/31/1943,CPTWNM,0.0337728,0.0337728,0.0337728,0.0337728,0,
12/31/1944,CPTWNM,0.0539825,0.0539825,0.0539825,0.0539825,0,
12/31/1945,CPTWNM,0.1761393,0.1761393,0.1761393,0.1761393,0,
12/31/1946,CPTWNM,1.8132192,1.8132192,1.8132192,1.8132192,0,
12/31/1947,CPTWNM,6.4918224,6.4918224,6.4918224,6.4918224,0,
12/31/1948,CPTWNM,43.0368977,43.0368977,43.0368977,43.0368977,0,
12/31/1949,CPTWNM,2123.171197,2123.171197,2123.171197,2123.171197,0,
12/31/1950,CPTWNM,5117.3143,5117.3143,5117.3143,5117.3143,0,
12/31/1951,CPTWNM,6091.347333,6929.145149,6091.347333,6929.145149,0,
12/31/1952,CPTWNM,7495.559551,8213.019864,7495.559551,8080.357373,0,
12/31/1953,CPTWNM,8549.985911,9309.677157,8549.985911,9130.113844,0,
12/31/1954,CPTWNM,9047.238938,9102.489444,8038.921269,8306.884745,0,
12/31/1955,CPTWNM,8919.373615,9611.869938,8723.378423,9369.552913,0,
12/31/1956,CPTWNM,9611.869938,10661.9062,9531.097661,10581.13383,0,
12/31/1957,CPTWNM,10661.9062,11146.53774,10419.58917,10742.67768,0,
12/31/1958,CPTWNM,10823.44915,11065.76537,10581.13383,10904.22063,0,
12/31/1959,CPTWNM,10820,12610,10820,12040,0,
12/31/1960,CPTWNM,12160,14710,12160,14340,0,
12/31/1961,CPTWNM,14370,15200,14370,14930,0,
12/31/1962,CPTWNM,14830,15690,14830,15370,0,
12/31/1963,CPTWNM,15510,15700,15200,15460,0,
12/31/1964,CPTWNM,15480,15790,15170,15550,0,
12/31/1965,CPTWNM,15350,15650,15250,15650,0,
12/31/1966,CPTWNM,15610,16250,15370,15910,0,
12/31/1967,CPTWNM,16030,16610,16020,16610,0,
12/31/1968,CPTWNM,16690,18490,16560,17610,0,
12/31/1969,CPTWNM,17760,20390,17760,18630,0,
12/31/1970,CPTWNM,18420,20060,18420,19330,0,
12/31/1971,CPTWNM,19680,19960,19460,19850,0,
12/31/1972,CPTWNM,19560,21160,19560,20370,0,
12/31/1973,CPTWNM,19840,25270,19840,25270,0,
12/31/1974,CPTWNM,27740,34050,27740,33850,0,
12/31/1975,CPTWNM,33540,34820,33300,33930,0,
12/31/1976,CPTWNM,34510,35160,34510,35160,0,
12/31/1977,CPTWNM,35620,39340,35620,37530,0,
12/31/1978,CPTWNM,38180,40720,38180,40400,0,
12/31/1979,CPTWNM,40540,45850,40540,45460,0,
12/31/1980,CPTWNM,47310,55610,47310,55550,0,
12/31/1981,CPTWNM,58050,61420,58050,60590,0,
12/31/1982,CPTWNM,60980,63420,60790,62060,0,
12/31/1983,CPTWNM,62080,63270,61320,61320,0,
12/31/1984,CPTWNM,61370,63250,61370,62330,0,
12/31/1985,CPTWNM,62360,63110,61520,61520,0,
12/31/1986,CPTWNM,62100,64440,62100,63130,0,
12/31/1987,CPTWNM,62960,64350,62340,64350,0,
12/31/1988,CPTWNM,63310,65450,62700,65060,0,
12/31/1989,CPTWNM,65060,69340,65060,67100,0,
12/31/1990,CPTWNM,67570,73170,67470,70160,0,
12/31/1991,CPTWNM,70940,73590,70940,72880,0,
12/31/1992,CPTWNM,73610,77130,73610,75370,0,
12/31/1993,CPTWNM,76300,78890,76300,78860,0,
12/31/1994,CPTWNM,78520,82900,78520,80950,0,
12/31/1995,CPTWNM,82630,84690,82270,84650,0,
12/31/1996,CPTWNM,84520,88300,84520,86790,0,
12/31/1997,CPTWNM,86190,88360,85790,87020,0,
12/31/1998,CPTWNM,87910,90340,87370,88860,0,
12/31/1999,CPTWNM,88260,89790,87500,88990,0,
12/31/2000,CPTWNM,88710,91550,88480,90460,0,
12/31/2001,CPTWNM,90800,91590,88860,88930,0,
12/31/2002,CPTWNM,89280,90360,88870,89610,0,
12/31/2003,CPTWNM,90250,90250,88710,89560,0,
12/31/2004,CPTWNM,90260,92130,89500,91010,0,
12/31/2005,CPTWNM,90700,94730,90700,93020,0,
12/31/2006,CPTWNM,93120,94640,91940,93650,0,
12/31/2007,CPTWNM,93450,98520,92720,96770,0,
12/31/2008,CPTWNM,96200,100870,96200,97990,0,
12/31/2009,CPTWNM,97620,99240,96130,97750,0,
12/31/2010,CPTWNM,97870,99710,97450,98960,0,
12/31/2011,CPTWNM,98950,100970,98820,100970,0,
12/31/2012,CPTWNM,101280,103530,99940,102590,0,
12/31/2013,CPTWNM,102410,104060,101430,102940,0,
12/31/2014,CPTWNM,103250,104880,102850,103570,0,
12/31/2015,CPTWNM,102290,105190,102290,103700,0,
12/31/2016,CPTWNM,103120,105120,103120,104820,0,
