Ticker,Name,Series Type,Currency,Country,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
CPGHAM,Ghana Consumer Price Index,Consumer Price Indices,Ghana New Cedi,Ghana,Index Number,Units,Stock,none,Annual From Dec 1939 To Dec 1951<BR>Monthly From Jan 1952 To Apr 2016<BR>,"Sources: Central Bureau of Statistics, Quarterly Digest of Statistics (1948-)  Notes: Data are annual from 1948 through 1951 and monthly thereafter.",
Date,Ticker,Open,High,Low,Close,Volume,Openint
12/31/1997,CPGHAM,9.7988159,11.5134997,9.7988159,11.5134997,0,
12/31/1998,CPGHAM,11.7368423,13.6494694,11.7368423,13.3267072,0,
12/31/1999,CPGHAM,13.5358665,15.1886966,13.5358665,15.1651361,0,
12/31/2000,CPGHAM,15.4686992,21.3130406,15.4686992,21.3130406,0,
12/31/2001,CPGHAM,21.799478,25.8500914,21.799478,25.8500914,0,
12/31/2002,CPGHAM,26.129964,29.7717068,26.129964,29.7717068,0,
12/31/2003,CPGHAM,30.3766739,36.7754143,30.3766739,36.7754143,0,
12/31/2004,CPGHAM,37.1830241,41.2101636,37.1830241,41.1190234,0,
12/31/2005,CPGHAM,41.4976169,47.42,41.4976169,47.42,0,
12/31/2006,CPGHAM,47.96,52.6,47.96,52.6,0,
12/31/2007,CPGHAM,53.2,59.32,53.2,59.32,0,
12/31/2008,CPGHAM,60.01,70.08,60.01,70.08,0,
12/31/2009,CPGHAM,71.91,81.9,71.91,81.26,0,
12/31/2010,CPGHAM,82.55,89.64,82.55,88.23,0,
12/31/2011,CPGHAM,90.06,97.18,90.06,95.81,0,
12/31/2012,CPGHAM,97.9,106.45,97.9,104.25,0,
12/31/2013,CPGHAM,106.5,116.6,106.5,116.6,0,
12/31/2014,CPGHAM,121.2,136.4,121.2,136.4,0,
12/31/2015,CPGHAM,141.1,160.6,141.1,160.6,0,
12/31/2016,CPGHAM,168,174.4,168,174.4,0,
