Ticker,Name,Series Type,Currency,Country,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
NY.GDP.DEFL.ZS ZMB,Zambia GDP deflator (base year varies by country),National Account Aggregates,Zambia Kwacha,Zambia,Index Number,Units,Stock,Current Not Seasonally Adjusted,Annual From Dec 1960 To Dec 2013<BR>,Definition:The GDP implicit deflator is the ratio of GDP in current local currency to GDP in constant local currency. The base year varies by country.

Date,Ticker,Open,High,Low,Close,Volume,Openint
12/31/1979,NY.GDP.DEFL.ZS ZMB,0.0075552,0.0075552,0.0075552,0.0075552,0,
12/31/1980,NY.GDP.DEFL.ZS ZMB,0.0084439,0.0084439,0.0084439,0.0084439,0,
12/31/1981,NY.GDP.DEFL.ZS ZMB,0.0090484,0.0090484,0.0090484,0.0090484,0,
12/31/1982,NY.GDP.DEFL.ZS ZMB,0.0096038,0.0096038,0.0096038,0.0096038,0,
12/31/1983,NY.GDP.DEFL.ZS ZMB,0.011393,0.011393,0.011393,0.011393,0,
12/31/1984,NY.GDP.DEFL.ZS ZMB,0.0134815,0.0134815,0.0134815,0.0134815,0,
12/31/1985,NY.GDP.DEFL.ZS ZMB,0.0190274,0.0190274,0.0190274,0.0190274,0,
12/31/1986,NY.GDP.DEFL.ZS ZMB,0.0346276,0.0346276,0.0346276,0.0346276,0,
12/31/1987,NY.GDP.DEFL.ZS ZMB,0.0561012,0.0561012,0.0561012,0.0561012,0,
12/31/1988,NY.GDP.DEFL.ZS ZMB,0.0754506,0.0754506,0.0754506,0.0754506,0,
12/31/1989,NY.GDP.DEFL.ZS ZMB,0.1364731,0.1364731,0.1364731,0.1364731,0,
12/31/1990,NY.GDP.DEFL.ZS ZMB,0.2816654,0.2816654,0.2816654,0.2816654,0,
12/31/1991,NY.GDP.DEFL.ZS ZMB,0.5426413,0.5426413,0.5426413,0.5426413,0,
12/31/1992,NY.GDP.DEFL.ZS ZMB,1.4408969,1.4408969,1.4408969,1.4408969,0,
12/31/1993,NY.GDP.DEFL.ZS ZMB,3.5108654,3.5108654,3.5108654,3.5108654,0,
12/31/1994,NY.GDP.DEFL.ZS ZMB,6.3456153,6.3456153,6.3456153,6.3456153,0,
12/31/1995,NY.GDP.DEFL.ZS ZMB,8.2880796,8.2880796,8.2880796,8.2880796,0,
12/31/1996,NY.GDP.DEFL.ZS ZMB,10.3061656,10.3061656,10.3061656,10.3061656,0,
12/31/1997,NY.GDP.DEFL.ZS ZMB,12.9241935,12.9241935,12.9241935,12.9241935,0,
12/31/1998,NY.GDP.DEFL.ZS ZMB,15.1092705,15.1092705,15.1092705,15.1092705,0,
12/31/1999,NY.GDP.DEFL.ZS ZMB,17.8174369,17.8174369,17.8174369,17.8174369,0,
12/31/2000,NY.GDP.DEFL.ZS ZMB,23.6283927,23.6283927,23.6283927,23.6283927,0,
12/31/2001,NY.GDP.DEFL.ZS ZMB,29.613762,29.613762,29.613762,29.613762,0,
12/31/2002,NY.GDP.DEFL.ZS ZMB,35.3561438,35.3561438,35.3561438,35.3561438,0,
12/31/2003,NY.GDP.DEFL.ZS ZMB,41.5815559,41.5815559,41.5815559,41.5815559,0,
12/31/2004,NY.GDP.DEFL.ZS ZMB,49.7801178,49.7801178,49.7801178,49.7801178,0,
12/31/2005,NY.GDP.DEFL.ZS ZMB,58.0686065,58.0686065,58.0686065,58.0686065,0,
12/31/2006,NY.GDP.DEFL.ZS ZMB,66.51309,66.51309,66.51309,66.51309,0,
12/31/2007,NY.GDP.DEFL.ZS ZMB,75.1399779,75.1399779,75.1399779,75.1399779,0,
12/31/2008,NY.GDP.DEFL.ZS ZMB,83.1350555,83.1350555,83.1350555,83.1350555,0,
12/31/2009,NY.GDP.DEFL.ZS ZMB,87.7571032,87.7571032,87.7571032,87.7571032,0,
12/31/2010,NY.GDP.DEFL.ZS ZMB,100,100,100,100,0,
12/31/2011,NY.GDP.DEFL.ZS ZMB,111.5836672,111.5836672,111.5836672,111.5836672,0,
12/31/2012,NY.GDP.DEFL.ZS ZMB,116.3449716,116.3449716,116.3449716,116.3449716,0,
12/31/2013,NY.GDP.DEFL.ZS ZMB,122.9136721,122.9136721,122.9136721,122.9136721,0,
