Ticker,Name,Series Type,Currency,Country,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
CPSGPM,Singapore Consumer Price Index,Consumer Price Indices,Singapore Dollar,Singapore,Index Number,Units,Stock,none,Monthly From Jan 1948 To Apr 2016<BR>,"Sources: Department of Statistics, Monthly Digest of Statistics (1948-) Notes: For data prior to 1962, the Malaysian CPI is used since it was calculated in Singapore. Data are disseminated on the CPI (November 1997 - October 1998 =100) which is compiled using a fixed-weight Laspeyres formula.  The index covers 741 items, divided into 7 groups and 138 sections. 33,400 price quotations are collected each month from 2,410 outlets. For perishable food items at wet markets, prices are collected three times a week. Price data on most other items are monitored monthly, usually on the 15th, while those on rentals are obtained on a quarterly basis. The prices are the normal retail prices paid by consumers, including taxes. The weights for the current index series are derived from the results of the Household Expenditure Survey conducted between November 1997 and October 1998. The records of 5,487 households, which comprised the central 90 per cent in the distribution of households by household expenditure, were used to derive the weighting pattern. The weighting pattern and basket of goods and services are revised once every five years to reflect changes in the consumption expenditure pattern of Singaporean households. The CPI is re-based every five years. Seasonally-adjusted indices are published at the group level.",
Date,Ticker,Open,High,Low,Close,Volume,Openint
12/31/1963,CPSGPM,25.020614,25.7004252,24.4087761,25.3605581,0,
12/31/1964,CPSGPM,25.4286086,25.7004252,24.8166167,25.496505,0,
12/31/1965,CPSGPM,25.6324518,25.7004252,24.9526406,25.7004252,0,
12/31/1966,CPSGPM,26.1763933,26.1763933,25.496505,26.0404464,0,
12/31/1967,CPSGPM,26.5843109,27.3322496,26.1084198,27.3322496,0,
12/31/1968,CPSGPM,27.536247,27.536247,26.5163374,26.6523613,0,
12/31/1969,CPSGPM,26.7203348,27.1963028,26.6523613,27.1963028,0,
12/31/1970,CPSGPM,27.1282523,27.2642762,26.6523613,27.0602789,0,
12/31/1971,CPSGPM,27.9441645,27.9441645,27.1282523,27.6721938,0,
12/31/1972,CPSGPM,27.8761911,29.3040182,27.4002231,29.3040182,0,
12/31/1973,CPSGPM,29.3719916,37.9388,29.3719916,37.3268851,0,
12/31/1974,CPSGPM,39.1627068,42.494252,39.1627068,42.2902547,0,
12/31/1975,CPSGPM,42.6981723,42.6981723,41.5423159,41.8822601,0,
12/31/1976,CPSGPM,42.1542308,42.1542308,40.8624276,41.2703452,0,
12/31/1977,CPSGPM,42.0862573,43.9900525,41.6783398,43.9900525,0,
12/31/1978,CPSGPM,44.1939728,45.4178026,43.9900525,45.2818557,0,
12/31/1979,CPSGPM,45.4178026,48.6134009,45.1459089,48.6134009,0,
12/31/1980,CPSGPM,48.7493477,51.5370285,48.7493477,51.5370285,0,
12/31/1981,CPSGPM,51.7409487,56.840188,51.7409487,56.840188,0,
12/31/1982,CPSGPM,57.5201534,57.5201534,56.2282732,57.3161561,0,
12/31/1983,CPSGPM,57.3161561,58.2000417,57.1121588,58.2000417,0,
12/31/1984,CPSGPM,58.7439832,59.6278689,58.7439832,58.7439832,0,
12/31/1985,CPSGPM,59.0159539,59.6958422,59.0159539,59.1519008,0,
12/31/1986,CPSGPM,59.0840044,59.0840044,58.2000417,58.3359886,0,
12/31/1987,CPSGPM,58.6760098,59.2198742,58.2680152,59.2198742,0,
12/31/1988,CPSGPM,59.0840044,60.1038369,59.0840044,60.1038369,0,
12/31/1989,CPSGPM,60.0357864,62.0755284,60.0357864,62.0755284,0,
12/31/1990,CPSGPM,62.4154725,64.3872411,62.3474991,64.3872411,0,
12/31/1991,CPSGPM,64.4552145,66.2909592,64.4552145,66.2909592,0,
12/31/1992,CPSGPM,66.2909592,67.4468156,66.0869619,67.4468156,0,
12/31/1993,CPSGPM,67.9907569,69.2145867,67.6507358,69.2145867,0,
12/31/1994,CPSGPM,69.4865575,71.3902756,69.418507,71.1863553,0,
12/31/1995,CPSGPM,71.3223022,72.0024987,71.1863553,71.7981931,0,
12/31/1996,CPSGPM,71.9343711,73.2261744,71.9343711,73.2261744,0,
12/31/1997,CPSGPM,73.3623524,74.7931852,73.3623524,74.7190463,0,
12/31/1998,CPSGPM,74.496707,74.496707,73.6071954,73.6071954,0,
12/31/1999,CPSGPM,73.755396,74.1260129,73.6812572,74.1260129,0,
12/31/2000,CPSGPM,74.4225681,75.6826967,74.4225681,75.6826967,0,
12/31/2001,CPSGPM,75.905036,76.1274524,75.2379409,75.2379409,0,
12/31/2002,CPSGPM,75.0896632,75.5344191,75.0896632,75.5260187,0,
12/31/2003,CPSGPM,75.7572208,76.1425576,75.2948166,76.1425576,0,
12/31/2004,CPSGPM,76.2966923,77.3756355,76.2966923,77.067366,0,
12/31/2005,CPSGPM,76.5278945,78.1463092,76.5278945,78.0692418,0,
12/31/2006,CPSGPM,77.915107,78.6857807,77.6068376,78.6857807,0,
12/31/2007,CPSGPM,78.0692418,82.1538122,78.0692418,82.1538122,0,
12/31/2008,CPSGPM,83.2327553,86.5467428,83.2327553,85.7749786,0,
12/31/2009,CPSGPM,86.0315338,86.0315338,84.6632391,85.5184233,0,
12/31/2010,CPSGPM,86.2025707,89.4522708,86.2025707,89.4522708,0,
12/31/2011,CPSGPM,90.906084,94.4123393,90.8205656,94.4123393,0,
12/31/2012,CPSGPM,95.2675236,98.5172237,95.0109683,98.5172237,0,
12/31/2013,CPSGPM,98.6882605,100.3131105,97.6620394,99.9710368,0,
12/31/2014,CPSGPM,100.0565553,100.6551842,99.6289632,99.8,0,
12/31/2015,CPSGPM,99.6,99.9,99,99.2,0,
12/31/2016,CPSGPM,99,99,98.9,98.9,0,
