"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1976","1976","EUR","Euro","0","Units",,,1.057758,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1977","1977","EUR","Euro","0","Units",,,1.047755,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1978","1978","EUR","Euro","0","Units",,,1.037689,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1979","1979","EUR","Euro","0","Units",,,0.99799,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1980","1980","EUR","Euro","0","Units",,,0.966518,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1981","1981","EUR","Euro","0","Units",,,0.943362,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1982","1982","EUR","Euro","0","Units",,,0.935825,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1983","1983","EUR","Euro","0","Units",,,0.931544,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1984","1984","EUR","Euro","0","Units",,,0.944152,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1985","1985","EUR","Euro","0","Units",,,0.941987,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1986","1986","EUR","Euro","0","Units",,,0.950606,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1987","1987","EUR","Euro","0","Units",,,0.949546,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1988","1988","EUR","Euro","0","Units",,,0.931435,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1989","1989","EUR","Euro","0","Units",,,0.923158,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1990","1990","EUR","Euro","0","Units",,,0.916931,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,0.919711,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,0.930498,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,0.933932,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.93756,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.935065,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.931252,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.925622,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.918483,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.917089,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.900048,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.916624,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.8957,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.883262,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.874327,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.886404,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.85652,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.867511,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.852494,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.84444,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.840913,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.835445,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.820146,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.803059,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.80811,,
"AUT","Austria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.819017,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1960","1960","TRY","Turkish Lira","0","Units",,,0.000004,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1961","1961","TRY","Turkish Lira","0","Units",,,0.000005,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1962","1962","TRY","Turkish Lira","0","Units",,,0.000005,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1963","1963","TRY","Turkish Lira","0","Units",,,0.000005,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1964","1964","TRY","Turkish Lira","0","Units",,,0.000005,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1965","1965","TRY","Turkish Lira","0","Units",,,0.000005,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1966","1966","TRY","Turkish Lira","0","Units",,,0.000005,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1967","1967","TRY","Turkish Lira","0","Units",,,0.000006,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1968","1968","TRY","Turkish Lira","0","Units",,,0.000006,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1969","1969","TRY","Turkish Lira","0","Units",,,0.000006,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1970","1970","TRY","Turkish Lira","0","Units",,,0.000006,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1971","1971","TRY","Turkish Lira","0","Units",,,0.000007,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1972","1972","TRY","Turkish Lira","0","Units",,,0.000007,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1973","1973","TRY","Turkish Lira","0","Units",,,0.000009,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1974","1974","TRY","Turkish Lira","0","Units",,,0.00001,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1975","1975","TRY","Turkish Lira","0","Units",,,0.000011,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1976","1976","TRY","Turkish Lira","0","Units",,,0.000012,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1977","1977","TRY","Turkish Lira","0","Units",,,0.000014,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1978","1978","TRY","Turkish Lira","0","Units",,,0.000019,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1979","1979","TRY","Turkish Lira","0","Units",,,0.000032,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1980","1980","TRY","Turkish Lira","0","Units",,,0.000055,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1981","1981","TRY","Turkish Lira","0","Units",,,0.000072,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1982","1982","TRY","Turkish Lira","0","Units",,,0.000087,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1983","1983","TRY","Turkish Lira","0","Units",,,0.000105,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1984","1984","TRY","Turkish Lira","0","Units",,,0.000151,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1985","1985","TRY","Turkish Lira","0","Units",,,0.000224,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1986","1986","TRY","Turkish Lira","0","Units",,,0.000298,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1987","1987","TRY","Turkish Lira","0","Units",,,0.000389,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1988","1988","TRY","Turkish Lira","0","Units",,,0.000636,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1989","1989","TRY","Turkish Lira","0","Units",,,0.001074,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1990","1990","TRY","Turkish Lira","0","Units",,,0.00164,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1991","1991","TRY","Turkish Lira","0","Units",,,0.002521,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1992","1992","TRY","Turkish Lira","0","Units",,,0.004035,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1993","1993","TRY","Turkish Lira","0","Units",,,0.006612,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1994","1994","TRY","Turkish Lira","0","Units",,,0.013367,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1995","1995","TRY","Turkish Lira","0","Units",,,0.024511,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1996","1996","TRY","Turkish Lira","0","Units",,,0.042661,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1997","1997","TRY","Turkish Lira","0","Units",,,0.075982,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1998","1998","TRY","Turkish Lira","0","Units",,,0.131256,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1999","1999","TRY","Turkish Lira","0","Units",,,0.202023,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","TRY","Turkish Lira","0","Units",,,0.282732,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","TRY","Turkish Lira","0","Units",,,0.427792,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2002","2002","TRY","Turkish Lira","0","Units",,,0.61262,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2003","2003","TRY","Turkish Lira","0","Units",,,0.772164,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2004","2004","TRY","Turkish Lira","0","Units",,,0.812056,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","TRY","Turkish Lira","0","Units",,,0.83064,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","TRY","Turkish Lira","0","Units",,,0.847391,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","TRY","Turkish Lira","0","Units",,,0.864236,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","TRY","Turkish Lira","0","Units",,,0.89006,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","TRY","Turkish Lira","0","Units",,,0.912363,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","TRY","Turkish Lira","0","Units",,,0.939983,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","TRY","Turkish Lira","0","Units",,,0.991875,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","TRY","Turkish Lira","0","Units",,,1.025988,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","TRY","Turkish Lira","0","Units",,,1.079759,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","TRY","Turkish Lira","0","Units",,,1.162952,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","TRY","Turkish Lira","0","Units",,,1.265847,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1977","1977","ILS","New Israeli Sheqel","0","Units",,,0.000777,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1978","1978","ILS","New Israeli Sheqel","0","Units",,,0.001133,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1979","1979","ILS","New Israeli Sheqel","0","Units",,,0.001852,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1980","1980","ILS","New Israeli Sheqel","0","Units",,,0.003828,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1981","1981","ILS","New Israeli Sheqel","0","Units",,,0.007864,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1982","1982","ILS","New Israeli Sheqel","0","Units",,,0.016827,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1983","1983","ILS","New Israeli Sheqel","0","Units",,,0.040456,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1984","1984","ILS","New Israeli Sheqel","0","Units",,,0.189399,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1985","1985","ILS","New Israeli Sheqel","0","Units",,,0.669022,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1986","1986","ILS","New Israeli Sheqel","0","Units",,,0.984735,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1987","1987","ILS","New Israeli Sheqel","0","Units",,,1.154001,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1988","1988","ILS","New Israeli Sheqel","0","Units",,,1.328653,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1989","1989","ILS","New Israeli Sheqel","0","Units",,,1.518125,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1990","1990","ILS","New Israeli Sheqel","0","Units",,,1.697211,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1991","1991","ILS","New Israeli Sheqel","0","Units",,,1.973178,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1992","1992","ILS","New Israeli Sheqel","0","Units",,,2.161826,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1993","1993","ILS","New Israeli Sheqel","0","Units",,,2.345766,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1994","1994","ILS","New Israeli Sheqel","0","Units",,,2.584867,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1995","1995","ILS","New Israeli Sheqel","0","Units",,,2.761695,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1996","1996","ILS","New Israeli Sheqel","0","Units",,,2.973525,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1997","1997","ILS","New Israeli Sheqel","0","Units",,,3.167514,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1998","1998","ILS","New Israeli Sheqel","0","Units",,,3.348706,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1999","1999","ILS","New Israeli Sheqel","0","Units",,,3.504641,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","ILS","New Israeli Sheqel","0","Units",,,3.443915,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","ILS","New Israeli Sheqel","0","Units",,,3.421795,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2002","2002","ILS","New Israeli Sheqel","0","Units",,,3.462676,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2003","2003","ILS","New Israeli Sheqel","0","Units",,,3.626322,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2004","2004","ILS","New Israeli Sheqel","0","Units",,,3.530408,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","ILS","New Israeli Sheqel","0","Units",,,3.716937,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","ILS","New Israeli Sheqel","0","Units",,,3.787964,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","ILS","New Israeli Sheqel","0","Units",,,3.724895,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","ILS","New Israeli Sheqel","0","Units",,,3.867205,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","ILS","New Israeli Sheqel","0","Units",,,3.966216,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","ILS","New Israeli Sheqel","0","Units",,,3.976457,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","ILS","New Israeli Sheqel","0","Units",,,3.944763,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","ILS","New Israeli Sheqel","0","Units",,,3.955358,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","ILS","New Israeli Sheqel","0","Units",,,3.924382,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","ILS","New Israeli Sheqel","0","Units",,,3.949747,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","ILS","New Israeli Sheqel","0","Units",,,3.8756,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.243,"E","Estimated value"
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.27387,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.308822,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.324408,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.332951,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.342406,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.35428,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.353364,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.35506,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.367675,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.389837,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.429669,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.463496,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.538836,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.561874,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.515598,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.490753,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.505309,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.50758,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.501348,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.502261,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.507355,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1960","1960","EUR","Euro","0","Units",,,0.055736,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1961","1961","EUR","Euro","0","Units",,,0.043422,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1962","1962","EUR","Euro","0","Units",,,0.04444,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1963","1963","EUR","Euro","0","Units",,,0.044285,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1964","1964","EUR","Euro","0","Units",,,0.044987,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1965","1965","EUR","Euro","0","Units",,,0.045549,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1966","1966","EUR","Euro","0","Units",,,0.046179,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1967","1967","EUR","Euro","0","Units",,,0.045865,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1968","1968","EUR","Euro","0","Units",,,0.044384,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1969","1969","EUR","Euro","0","Units",,,0.043543,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1970","1970","EUR","Euro","0","Units",,,0.042097,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1971","1971","EUR","Euro","0","Units",,,0.041255,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1972","1972","EUR","Euro","0","Units",,,0.041539,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1973","1973","EUR","Euro","0","Units",,,0.047632,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1974","1974","EUR","Euro","0","Units",,,0.053663,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1975","1975","EUR","Euro","0","Units",,,0.055558,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1976","1976","EUR","Euro","0","Units",,,0.061322,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1977","1977","EUR","Euro","0","Units",,,0.065683,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1978","1978","EUR","Euro","0","Units",,,0.069836,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1979","1979","EUR","Euro","0","Units",,,0.077509,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1980","1980","EUR","Euro","0","Units",,,0.084776,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1981","1981","EUR","Euro","0","Units",,,0.094294,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1982","1982","EUR","Euro","0","Units",,,0.112947,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1983","1983","EUR","Euro","0","Units",,,0.131053,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1984","1984","EUR","Euro","0","Units",,,0.154303,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1985","1985","EUR","Euro","0","Units",,,0.177966,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1986","1986","EUR","Euro","0","Units",,,0.207386,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1987","1987","EUR","Euro","0","Units",,,0.233071,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1988","1988","EUR","Euro","0","Units",,,0.262749,,
"GRC","Greece","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1989","1989","EUR","Euro","0","Units",,,0.289585,,
