"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","AUD","Australian Dollar","0","Units",,,1.282189,,
"AUS","Australia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","AUD","Australian Dollar","0","Units",,,1.090159,,
"AUS","Australia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","AUD","Australian Dollar","0","Units",,,0.969463,,
"AUS","Australia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","AUD","Australian Dollar","0","Units",,,0.965801,,
"AUS","Australia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","AUD","Australian Dollar","0","Units",,,1.035843,,
"AUS","Australia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","AUD","Australian Dollar","0","Units",,,1.109363,,
"AUS","Australia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","AUD","Australian Dollar","0","Units",,,1.33109,,
"AUS","Australia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","AUD","Australian Dollar","0","Units",,,1.345214,,
"AUS","Australia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","AUD","Australian Dollar","0","Units",,,1.304758,,
"AUS","Australia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","AUD","Australian Dollar","0","Units",,,1.338412,,
"AUS","Australia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","AUD","Australian Dollar","0","Units",,,1.438507,,
"GRC","Greece","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.767948,,
"GRC","Greece","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.76954,,
"GRC","Greece","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.784213,,
"GRC","Greece","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.772831,,
"GRC","Greece","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.762095,,
"GRC","Greece","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.719861,,
"GRC","Greece","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.685952,,
"GRC","Greece","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.686414,,
"GRC","Greece","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.660613,,
"GRC","Greece","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.652387,,
"GRC","Greece","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.640569,,
"NOR","Norway","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","NOK","Norwegian Krone","0","Units",,,5.64,,
"NOR","Norway","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","NOK","Norwegian Krone","0","Units",,,6.288333,,
"NOR","Norway","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","NOK","Norwegian Krone","0","Units",,,6.044167,,
"NOR","Norway","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","NOK","Norwegian Krone","0","Units",,,5.604607,,
"NOR","Norway","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","NOK","Norwegian Krone","0","Units",,,5.8175,,
"NOR","Norway","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","NOK","Norwegian Krone","0","Units",,,5.875,,
"NOR","Norway","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","NOK","Norwegian Krone","0","Units",,,6.301667,,
"NOR","Norway","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","NOK","Norwegian Krone","0","Units",,,8.064167,,
"NOR","Norway","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","NOK","Norwegian Krone","0","Units",,,8.4,,
"NOR","Norway","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","NOK","Norwegian Krone","0","Units",,,8.271667,,
"NOR","Norway","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","NOK","Norwegian Krone","0","Units",,,8.1325,,
"NOR","Norway","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","NOK","Norwegian Krone","0","Units",,,8.8,,
"HUN","Hungary","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","HUF","Forint","0","Units",,,187.91,,
"HUN","Hungary","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","HUF","Forint","0","Units",,,188.07,,
"HUN","Hungary","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","HUF","Forint","0","Units",,,208.65,,
"HUN","Hungary","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","HUF","Forint","0","Units",,,240.68,,
"HUN","Hungary","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","HUF","Forint","0","Units",,,220.93,,
"HUN","Hungary","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","HUF","Forint","0","Units",,,215.67,,
"HUN","Hungary","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","HUF","Forint","0","Units",,,259.13,,
"HUN","Hungary","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","HUF","Forint","0","Units",,,286.63,,
"HUN","Hungary","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","HUF","Forint","0","Units",,,293.69,,
"HUN","Hungary","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","HUF","Forint","0","Units",,,258.82,,
"HUN","Hungary","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","HUF","Forint","0","Units",,,280.94,,
"HUN","Hungary","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","HUF","Forint","0","Units",,,294.74,,
"KOR","Korea","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","KRW","Won","0","Units",,,1259.5,,
"KOR","Korea","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","KRW","Won","0","Units",,,1164.5,,
"KOR","Korea","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","KRW","Won","0","Units",,,1134.8,,
"KOR","Korea","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","KRW","Won","0","Units",,,1151.8,,
"KOR","Korea","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","KRW","Won","0","Units",,,1070.6,,
"KOR","Korea","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","KRW","Won","0","Units",,,1055.4,,
"KOR","Korea","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","KRW","Won","0","Units",,,1099.3,,
"KOR","Korea","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","KRW","Won","0","Units",,,1172.5,,
"KOR","Korea","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","KRW","Won","0","Units",,,1207.7,,
"KOR","Korea","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","KRW","Won","0","Units",,,1070.5,,
"KOR","Korea","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","KRW","Won","0","Units",,,1118.1,,
"KOR","Korea","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","KRW","Won","0","Units",,,1160.9,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","TRY","Turkish Lira","0","Units",,,0.87996,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","TRY","Turkish Lira","0","Units",,,0.903759,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","TRY","Turkish Lira","0","Units",,,0.919695,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","TRY","Turkish Lira","0","Units",,,0.966176,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","TRY","Turkish Lira","0","Units",,,1.019856,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","TRY","Turkish Lira","0","Units",,,1.070294,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","TRY","Turkish Lira","0","Units",,,1.104504,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","TRY","Turkish Lira","0","Units",,,1.162141,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","TRY","Turkish Lira","0","Units",,,1.241177,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","TRY","Turkish Lira","0","Units",,,1.373044,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","TRY","Turkish Lira","0","Units",,,1.60783,,
"TUR","Turkey","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","TRY","Turkish Lira","0","Units",,,1.831953,,
"JPN","Japan","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2008","2008","JPY","Yen","0","Units",,,129.06067,,
"JPN","Japan","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2009","2009","JPY","Yen","0","Units",,,124.90357,,
"JPN","Japan","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2010","2010","JPY","Yen","0","Units",,,121.030127,,
"JPN","Japan","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","JPY","Yen","0","Units",,,116.103236,,
"JPN","Japan","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","JPY","Yen","0","Units",,,112.664472,,
"JPN","Japan","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2013","2013","JPY","Yen","0","Units",,,106.590397,,
"JPN","Japan","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2014","2014","JPY","Yen","0","Units",,,109.18166,,
"JPN","Japan","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2015","2015","JPY","Yen","0","Units",,,108.962803,,
"JPN","Japan","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2016","2016","JPY","Yen","0","Units",,,114.889805,,
"JPN","Japan","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","JPY","Yen","0","Units",,,114.268226,,
"JPN","Japan","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2018","2018","JPY","Yen","0","Units",,,113.995785,,
"BEL","Belgium","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.679923,,
"BEL","Belgium","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.716958,,
"BEL","Belgium","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.754309,,
"BEL","Belgium","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.718414,,
"BEL","Belgium","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.778338,,
"BEL","Belgium","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.752945,,
"BEL","Belgium","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.752728,,
"BEL","Belgium","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.901296,,
"BEL","Belgium","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.903421,,
"BEL","Belgium","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.885206,,
"BEL","Belgium","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.846773,,
"BEL","Belgium","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.893276,,
"PRT","Portugal","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.718546,,
"PRT","Portugal","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.694155,,
"PRT","Portugal","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.748391,,
"PRT","Portugal","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.772857,,
"PRT","Portugal","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.75792,,
"PRT","Portugal","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.725111,,
"PRT","Portugal","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.823655,,
"PRT","Portugal","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.918527,,
"PRT","Portugal","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.948677,,
"PRT","Portugal","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.83382,,
"PRT","Portugal","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.873362,,
"PRT","Portugal","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.890155,,
"GBR","United Kingdom","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","GBP","Pound Sterling","0","Units",,,0.543966,,
"GBR","United Kingdom","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","GBP","Pound Sterling","0","Units",,,0.641919,,
"GBR","United Kingdom","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","GBP","Pound Sterling","0","Units",,,0.647179,,
"GBR","United Kingdom","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","GBP","Pound Sterling","0","Units",,,0.624141,,
"GBR","United Kingdom","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","GBP","Pound Sterling","0","Units",,,0.633047,,
"GBR","United Kingdom","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","GBP","Pound Sterling","0","Units",,,0.639661,,
"GBR","United Kingdom","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","GBP","Pound Sterling","0","Units",,,0.60773,,
"GBR","United Kingdom","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","GBP","Pound Sterling","0","Units",,,0.654545,,
"GBR","United Kingdom","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","GBP","Pound Sterling","0","Units",,,0.740634,,
"GBR","United Kingdom","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","GBP","Pound Sterling","0","Units",,,0.776977,,
"GBR","United Kingdom","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","GBP","Pound Sterling","0","Units",,,0.749532,,
"GBR","United Kingdom","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","GBP","Pound Sterling","0","Units",,,0.783445,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","ILS","New Israeli Sheqel","0","Units",,,3.867205,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","ILS","New Israeli Sheqel","0","Units",,,3.965316,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","ILS","New Israeli Sheqel","0","Units",,,3.981467,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","ILS","New Israeli Sheqel","0","Units",,,3.944763,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","ILS","New Israeli Sheqel","0","Units",,,3.955358,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","ILS","New Israeli Sheqel","0","Units",,,3.839566,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","ILS","New Israeli Sheqel","0","Units",,,3.940387,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","ILS","New Israeli Sheqel","0","Units",,,3.924124,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","ILS","New Israeli Sheqel","0","Units",,,3.787556,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","ILS","New Israeli Sheqel","0","Units",,,3.745065,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","ILS","New Israeli Sheqel","0","Units",,,3.720619,,
"ISR","Israel","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","ILS","New Israeli Sheqel","0","Units",,,3.733784,,
"FRA","France","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.718546,,
"FRA","France","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.694155,,
"FRA","France","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.748391,,
"FRA","France","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.772857,,
"FRA","France","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.75792,,
"FRA","France","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.725111,,
"FRA","France","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.823655,,
"FRA","France","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.918527,,
"FRA","France","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.948677,,
"FRA","France","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.83382,,
"FRA","France","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.873362,,
"FRA","France","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.890155,,
"SVN","Slovenia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.641453,,
"SVN","Slovenia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.668432,,
"SVN","Slovenia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.655768,,
"SVN","Slovenia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.648403,,
"SVN","Slovenia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.631781,,
"SVN","Slovenia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.619866,,
"SVN","Slovenia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.620918,,
"SVN","Slovenia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.621589,,
"SVN","Slovenia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.606396,,
"SVN","Slovenia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.597073,,
"SVN","Slovenia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.601831,,
"CZE","Czech Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","CZK","Czech Koruna","0","Units",,,19.346,,
"CZE","Czech Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","CZK","Czech Koruna","0","Units",,,18.368,,
"CZE","Czech Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","CZK","Czech Koruna","0","Units",,,18.751,,
"CZE","Czech Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","CZK","Czech Koruna","0","Units",,,19.94,,
"CZE","Czech Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","CZK","Czech Koruna","0","Units",,,19.055,,
"CZE","Czech Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","CZK","Czech Koruna","0","Units",,,19.894,,
"CZE","Czech Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","CZK","Czech Koruna","0","Units",,,22.834,,
"CZE","Czech Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","CZK","Czech Koruna","0","Units",,,24.824,,
"CZE","Czech Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","CZK","Czech Koruna","0","Units",,,25.639,,
"CZE","Czech Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","CZK","Czech Koruna","0","Units",,,21.291,,
"CZE","Czech Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","CZK","Czech Koruna","0","Units",,,22.466,,
"CZE","Czech Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","CZK","Czech Koruna","0","Units",,,22.621,,
"FIN","Finland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.992253,,
"FIN","Finland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.983402,,
"FIN","Finland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.979286,,
"FIN","Finland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.9739,,
"FIN","Finland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.99038,,
"FIN","Finland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.982728,,
"FIN","Finland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.978455,,
"FIN","Finland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.97934,,
"FIN","Finland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.950088,,
"FIN","Finland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.939019,,
"FIN","Finland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.9326,,
"SWE","Sweden","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","SEK","Swedish Krona","0","Units",,,7.8106,,
"SWE","Sweden","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","SEK","Swedish Krona","0","Units",,,7.1165,,
"SWE","Sweden","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","SEK","Swedish Krona","0","Units",,,6.7097,,
"SWE","Sweden","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","SEK","Swedish Krona","0","Units",,,6.8877,,
"SWE","Sweden","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","SEK","Swedish Krona","0","Units",,,6.5045,,
"SWE","Sweden","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","SEK","Swedish Krona","0","Units",,,6.4238,,
"SWE","Sweden","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","SEK","Swedish Krona","0","Units",,,7.7366,,
"SWE","Sweden","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","SEK","Swedish Krona","0","Units",,,8.4408,,
"SWE","Sweden","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","SEK","Swedish Krona","0","Units",,,9.0622,,
"SWE","Sweden","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","SEK","Swedish Krona","0","Units",,,8.208,,
"SWE","Sweden","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","SEK","Swedish Krona","0","Units",,,8.9562,,
"SWE","Sweden","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","SEK","Swedish Krona","0","Units",,,9.2993,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.57554,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.520628,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.486679,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.498504,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.506201,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.499271,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.49756,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.497435,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.484583,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.484305,,
"LVA","Latvia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.491996,,
