"Data Source","World Development Indicators",

"Last Updated Date","2018-05-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Barbados","BRB","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","6.13836209","6.361483889","6.83787908","7.236885179","7.764035554","8.34395122","9.334933622","10.90834432","15.15419134","18.22965397","19.13872454","20.73726157","22.70364805","25.69368116","29.40141288","33.68448229","37.16492012","39.10875648","40.94131354","42.54420906","43.11007616","44.53776596","46.70179329","49.59268757","51.11745081","54.3161389","57.62610631","58.26773804","58.31272329","59.40833936","60.82591277","65.51591837","64.68459565","65.69371571","67.2938918","69.02861723","69.1150752","70.23434767","71.21371109","75.54506238","81.06564067","84.33601492","91.17407019","94.49632739","100","109.4322024","114.3931445","116.4568031","118.6545412","117.3953597","118.900283840036","",
"Brunei Darussalam","BRN","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","49.3979185","","","58.38833967","63.72331486","67.77394418","68.56431088","70.6719554","72.33501866","73.62348103","74.54145902","75.43062155","76.41446343","78.04871123","79.29749061","80.31212386","83.72675497","85.78854176","90.9072364","92.72186894","94.3088594","93.89259961","93.50235605","94.95926533","95.52511849","93.31373833","93.59367955","94.35574175","95.52993962","95.6826806","96.60867282","98.62294456","99.64439989","100","102.0159344","102.4893933","102.8821973","102.6821672","102.2468712","101.4980938","101.317784970622",
"Bhutan","BTN","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","13.94178663","15.32664413","16.84466101","19.88069478","21.27886822","21.67834635","23.83552823","25.35354511","27.91020513","30.36033764","33.3963714","37.49768017","43.48985207","48.36348522","51.74573336","56.65931432","61.63947496","65.65423014","72.59849158","77.5187305","80.62800192","83.37774303","85.44837132","86.78662305","71.07075448","74.84568688","78.58831131","82.64041218","89.52201194","93.42617627","100","108.8489857","120.7349215","129.194415","139.796813","146.1180175","152.5142645","158.398569906927",
"Botswana","BWA","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","3.038577059","3.402439218","3.801627801","4.302253684","4.691349002","5.241936541","5.956539616","6.935081539","7.707455886","8.514977124","9.24534665","9.993718243","10.99326152","12.07081374","13.07892942","14.59281743","16.25586542","18.1683706","21.10576234","24.13038763","26.67443533","29.47859764","32.4508828","35.28057747","37.63075739","40.54687624","44.03450978","46.92274986","50.69195893","55.35050061","59.19498234","64.29180368","71.72086226","76.79941542","86.55462185","93.50261844","100","108.4581659","116.6362197","123.4989648","128.9367921","132.8827183","137.8914727","142.453309771608",
"Central African Republic","CAF","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","36.7816092","36.76934866","41.65823755","47.74559387","48.95938697","54.06283525","55.27662835","51.41455939","49.37624521","49.7164751","49.71034483","48.33716475","47.83754789","46.44291188","57.85440613","68.95632184","71.52490421","72.67739464","71.30727969","70.29885057","72.5508046","75.33302682","77.08965517","80.27708812","78.61823755","80.88521073","86.30068966","87.10191571","95.17854406","98.52873563","100","101.30057","107.1478927","108.7570881","136.2539368","186.8616667","","",
"Canada","CAN","Consumer price index (2010 = 100)","FP.CPI.TOTL","13.33771241","13.45321471","13.61176939","13.852593","14.1008956","14.44792093","14.98790431","15.52340029","16.157619","16.88607303","17.45447659","17.949586","18.80667873","20.23815822","22.4369825","24.86316821","26.72992516","28.86592589","31.43869988","34.31362524","37.80781132","42.51957764","47.11311842","49.85328983","52.0163361","54.07146466","56.32835242","58.78699937","61.15180483","64.20634523","67.2655777","71.04269754","72.11249049","73.44034752","73.57641768","75.17172295","76.35231826","77.59015455","78.36290784","79.72238122","81.89038351","83.95821408","85.85432169","88.22266743","89.86119061","91.85031483","93.68918145","95.69261591","97.96078993","98.25414997","100","102.9121351","104.4719519","105.4522038","107.4627934","108.6720092","110.2246709","111.984831175326",
"Central Europe and the Baltics","CEB","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Consumer price index (2010 = 100)","FP.CPI.TOTL","24.02628034","24.46965426","25.52567049","26.40368192","27.21726216","28.14660013","29.49091862","30.67688927","31.41692359","32.19889319","33.36321385","35.55618221","37.92429203","41.24457934","45.27283281","48.30450673","49.13334517","49.76484112","50.29026549","52.12467468","54.22114232","57.74021301","61.00554455","62.81599821","64.64470267","66.86200683","67.35728096","68.33259","69.62030273","71.82236768","75.68550585","80.13535337","83.37368419","86.10150168","86.84060306","88.40262145","89.12648364","89.59127935","89.60651856","90.34561994","91.7400071","92.64733448","93.24277821","93.83799281","94.59142095","95.7000056","96.71325581","97.42181235","99.78588613","99.3063352","100","100.2313462","99.53719941","99.32088551","99.30778901","98.17179225","97.74510567","98.2668651226626",
"Channel Islands","CHI","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.60963885","100","103.340318","106.4472657","108.3544928","113.1166727","118.0359667","122.5055895","125.179236608537",
"China","CHN","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0891175946668","27.9763614581159","33.2392236375104","39.3039321719825","40.5036022157491","41.9441880224769","44.6093138988449","51.1267697484711","63.5287646539222","74.1948960799071","80.3626043855571","82.602401343343","81.9006580559249","80.7880260083025","80.9952620695559","81.5782725208602","80.9527960375166","81.8955055932252","85.0802708530221","86.6236228495245","87.8935930028211","92.0836656698314","97.464136585607","96.7812726406352","100","105.410918115565","108.196983253769","111.040493033999","113.261685855129","114.889284049662","117.187069730656","119.054020596463",
"Cote d'Ivoire","CIV","Consumer price index (2010 = 100)","FP.CPI.TOTL","5.558836943","6.2045788","6.121359955","6.179112924","6.217311738","6.379656698","6.647048396","6.799388905","7.163187134","7.481965333","8.095874844","8.059949769","8.084960898","8.982633028","10.54196319","11.74840907","13.16722216","16.77791959","18.99981727","22.10483516","25.35446284","27.58545548","29.6772953","31.3512219","32.69454686","33.3039089","36.52871132","39.06501162","41.77248498","42.21089483","41.8707258","42.57555603","44.37709122","45.33772857","57.16252089","65.33394274","66.95475156","69.64689053","72.85862039","73.37036171","75.22720061","78.50825688","80.92416388","83.59207776","84.81084052","88.10644594","90.28020067","91.98830775","97.79141562","98.78840358","100","104.912434","106.2810284","109.0243228","109.5182362","110.8734622","111.6786116","112.44459405096",
"Cameroon","CMR","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","7.524800838","7.441908296","7.877861669","8.19408137","8.857221713","9.77702193","11.46188962","13.01535727","14.30786692","16.41088144","18.45617818","19.67070744","21.54960508","23.86133896","27.02464141","31.51917071","35.10394751","38.09072278","41.05038145","46.44460676","47.22595953","46.43939894","46.949945","46.97813907","46.97059671","45.46445889","61.41996607","66.99056704","69.61931958","72.95146648","75.26457645","76.6733374","77.61426503","81.04463894","83.34178651","83.86114215","84.05708151","85.74960405","90.13790706","90.96843976","95.82415884","98.74068065","100","102.9396995","105.9687104","108.0299558","110.1343234","113.0925124","114.0716303","114.802155457861",
"Congo, Dem. Rep.","COD","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","3.55E-14","4.8E-14","4.67E-14","5.41E-14","7.41E-14","1.14E-13","1.21E-13","1.3E-13","1.38E-13","1.6E-13","1.85E-13","2.39E-13","3.07E-13","5.54E-13","9.37E-13","1.39E-12","2.8E-12","4.11E-12","5.56E-12","7.6E-12","1.34E-11","2.04E-11","2.53E-11","3.65E-11","6.53E-11","1.12E-10","2.28E-10","4.13E-10","9.31E-09","3.94E-07","8.22E-06","0.001962481","0.01259734","0.074631914","0.222788731","0.287728988","1.10745442","6.798738475","31.26988756","41.12696369","46.4216349","48.27589326","58.56677694","66.2113197","77.43089446","90.82751129","93.37068161","100","115.3165159","126.5273893","128.5934872","130.191954265686","131.160841480618","134.945948031711","",
"Congo, Rep.","COG","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","33.67138347","35.07147693","35.22704287","35.59003007","34.9504812","35.96021939","35.35668116","33.96523025","35.63756411","50.7620305","55.54280231","61.11436764","","69.78428795","72.67522167","72.03423238","72.07456429","75.23053628","74.75519591","76.5715723","78.94107204","84.10211614","86.33621589","92.66832582","99.57624269","100","100.7600726","106.9011906","113.3248133","113.4122553","118.5317254","","",
"Colombia","COL","Consumer price index (2010 = 100)","FP.CPI.TOTL","0.057262386","0.062005538","0.064917997","0.082027417","0.096031495","0.103320942","0.120604643","0.130648829","0.140378951","0.150179736","0.160555088","0.179034974","0.203455199","0.246628286","0.307254974","0.378435424","0.454566886","0.607817301","0.713522772","0.888242619","1.123924742","1.433051665","1.785030062","2.137230918","2.482508033","3.079444453","3.660607212","4.513551602","5.782255268","7.277908269","9.39908888","12.25395088","15.56528646","19.05788975","23.41220976","28.30383188","34.19046511","40.50480384","48.06956264","53.29700458","58.21159249","62.85016464","66.84122888","71.60780141","75.83601163","79.66430159","83.08694561","87.69308143","93.82895824","97.77252659","100","103.4116161","106.6969353","108.8551742","111.9878195","117.5928442","126.4328308","131.887539076731",
"Comoros","COM","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.14447883","72.98517386","75.56377081","78.43449995","81.94443825","84.41368963","87.26211445","91.15938629","92.70980851","96.75413326","100","101.7713638","103.5716047","105.9509583","106.5641468","97.91628589","","",
"Cabo Verde","CPV","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","29.56147918","32.88714559","34.66083434","38.42992293","39.90799689","41.53387824","43.42581291","48.0521844","52.64160405","54.28226614","57.42433861","59.40666027","64.36802235","68.20668636","74.04249312","77.29609435","80.66344748","78.66504551","81.30029679","82.8324286","83.81661899","82.23179615","82.57625825","87.00984103","90.84784254","97.00984103","97.96366389","100","104.4738834","107.1309614","108.7509463","108.4859955","108.6298259","107.1006813","107.9",
