"Data Source","World Development Indicators",

"Last Updated Date","2019-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Australia","AUS","Consumer price index (2010 = 100)","FP.CPI.TOTL","7.96045785639958","8.14255983350676","8.1165452653486","8.16857440166493","8.40270551508845","8.68886576482831","8.97502601456816","9.28720083246618","9.5213319458897","9.83350676378772","10.1716961498439","10.79604578564","11.4464099895942","12.4869927159209","14.4120707596254","16.5972944849116","18.8085327783559","21.1238293444329","22.8147762747138","24.8959417273673","27.4193548387097","30.0208116545265","33.4287200832466","36.7845993756504","38.2414151925078","40.8168574401665","44.5109261186264","48.309053069719","51.7950052029136","55.6971904266389","59.7814776274714","61.6805411030177","62.3048907388137","63.3975026014568","64.6462018730489","67.6378772112383","69.4068678459938","69.5629552549428","70.1612903225807","71.2018730489074","74.3756503642039","77.6534859521332","79.9687825182102","82.1540062434963","84.0790842872008","86.3423517169615","89.4120707596254","91.4932362122789","95.4734651404787","97.1644120707596","100","103.303850156087","105.124869927159","107.700312174818","110.379812695109","112.044745057232","113.475546305931","115.686784599376","117.89802289282",
"Austria","AUT","Consumer price index (2010 = 100)","FP.CPI.TOTL","17.8241659759429","18.4555437412517","19.2642252233401","19.7860497950297","20.5514879303747","21.5648625805576","22.0079812174919","22.8827262848889","23.5154017656475","24.2397695589399","25.2997346840593","26.4899011590001","28.173370135572","30.2951293621697","33.1797691086594","35.9818844826095","38.6152867024666","40.7370459290643","42.1931204792844","43.7573896340279","46.5264976570149","49.6917132604466","52.3929665372127","54.1424585166626","57.2086474555651","59.0333239215913","60.0401057714645","60.8818397985865","62.0481659402304","63.6417761922673","65.7176901849261","67.9109713337424","70.6415666301299","73.20711687075","75.3692187226342","77.0600266628414","78.4940935454354","79.519213119953","80.2527506978956","80.7093814395498","82.6019071178291","84.7908570145113","86.3258763824301","87.4960726122246","89.2995447582843","91.352665259889","92.6695568305428","94.6791480637343","97.7239823432117","98.2187670258861","100","103.286581973655","105.853949200371","107.971196398553","109.705002346264","110.68857934681","111.675470271742","113.999736749152","116.2778868282",
"Azerbaijan","AZE","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.043035338522521","0.0384606402254663","0.472296671312371","8.32288726732443","42.5931780647854","51.0244136715989","52.8992282442688","52.4904770258975","48.015574622815","48.8822572030107","49.6385614830275","51.0141277863521","52.1537144961487","55.6526709173015","61.0395752720556","66.1235156121814","77.140524992325","93.2145221269856","94.5783997043188","100","107.852383767654","109.004358329138","111.641031925333","113.192536772079","117.730921656658","132.38782747831","149.472332583468","152.345016031046",
"Burundi","BDI","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","1.46845115458481","1.53360427747613","1.51689834852749","1.6087809577408","1.6735164324251","1.67017524663538","1.73449307308343","1.80089914065425","1.90907003060082","2.20921988736678","2.55628556128437","2.73155859916348","2.91824735517142","3.61558067270226","4.93674122038439","5.06008666245512","5.67576736106675","6.00882685882617","6.49862023788416","7.42901923537982","7.711640436232","7.84086251921749","8.39860170320011","8.775429971003","9.79878549916247","10.4849130752725","11.4282342810669","11.636609086125","12.7629568098098","14.6586151711817","17.482341391462","22.1041098052967","28.9810497839288","32.6038000510269","33.7075770120067","41.943020388257","45.8421222962269","45.2160655760269","50.0304301362971","54.1211329223104","61.2933032980337","62.9760619067517","68.2736478196677","84.9371636130896","93.9026511592399","100","109.592166059797","129.495248990341","139.774527564212","145.932087987576","154.023568290146","162.583720148134","188.682529221908","183.371685700859",
"Belgium","BEL","Consumer price index (2010 = 100)","FP.CPI.TOTL","15.5960812459628","15.7508998421015","15.972138089428","16.3152201607694","16.9953626282925","17.686258343501","18.42454424747","18.9275900739252","19.4389094236704","20.1686445847987","20.9569304887677","21.8672217038685","23.058642252207","24.6624354051532","27.7891112825666","31.3372801980909","34.1791358644944","36.604487547549","38.2409253211799","39.9499443766597","42.6060916529104","45.8558655709467","49.8575001794301","53.6773873178784","57.0814863991961","59.8606321323477","60.6354491136152","61.5773496375511","62.2922226010192","64.2276735089356","66.4424441972296","68.5787752099332","70.2438374721883","72.1786523002943","73.894729239934","74.9794794731931","76.536819062657","77.782961314864","78.521316299433","79.4014210866289","81.4218043493863","83.4323189549989","84.8049594487906","86.1524797243953","87.959341132563","90.4058709538506","92.025227876265","93.7028995908993","97.9096389865786","97.8576042489055","100","103.532082107227","106.47204478576","107.657180793799","108.02321825881","108.629692097897","110.773882150291","113.128902605325","115.451625636977",
"Benin","BEN","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3860104527839","38.5551389134825","53.410767888681","61.1353259482333","64.1396624228284","66.3629329152872","70.1810012131858","70.4102986109644","73.3431723034846","76.2653810007586","78.1637501544623","79.3262346362246","80.0194593271838","84.3121199135082","87.5009534919205","88.6367754855691","95.6810048452392","97.7446814252485","100","102.720908513244","109.648834808467","110.624718919673","109.511785713443","109.811484225909","108.879901044885","108.965993300498","110.081943859109",
"Burkina Faso","BFA","Consumer price index (2010 = 100)","FP.CPI.TOTL","10.7133005080714","12.7019182107387","12.9147908725139","13.6346875107085","13.8862642929093","13.7848594976069","14.1107481908154","13.4992230895676","13.4605189692272","14.7602033299891","15.0218431834454","15.3314761461065","14.8832824326469","16.014990911173","17.4114355727664","20.6772892464645","18.9402483259129","24.619690943546","26.6555276729959","30.6521151385352","34.3924813274804","36.9910759666363","41.452112876175","44.8320198249937","47.0050088538346","50.2512019442368","48.9387697328474","47.6263375212922","49.6531315695681","49.4139034196077","49.1647074300655","50.2279436521121","49.2278370807498","49.5002913626491","61.9634134529494","66.5851684056576","70.6454017285973","72.2834500331878","75.9585816558613","75.1438395576924","74.9152428538897","78.6665733778311","80.378117929379","82.0134635796595","81.6852221588147","86.9253619844447","88.9534250489503","88.7482741609223","98.2086608259859","100.770116199365","100","102.759767248545","106.683291770574","107.252701579385","106.975893599335","107.997506234414","107.733167082294","108.122350020369","110.138236726718",
"Bangladesh","BGD","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2800028287658","26.6775793190573","28.6551258370912","30.3874656686181","32.2492201402459","34.299420491319","35.5458878143966","36.6175318517239","38.5632923178032","42.5344675825385","43.545566759","45.8559208091063","49.708844392463","52.7444123541293","53.9091441150379","54.9911943003265","56.8238115576626","60.0449873584211","64.6009226216381","69.1531029680564","73.8314909913831","80.5553137783967","87.7263034206632","92.484115240665","100","111.39516515524","118.321164250415","127.231228786487","136.126776861358","144.558850888013","152.529140322278","161.226458913586","170.164243384102",
"Bulgaria","BGR","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","0.0248348625322642","0.0255054038206353","0.0262007799715387","0.0268216515348453","0.0285352570495715","0.0353266482273696","0.154889375265074","0.296300172895744","0.512240157778668","1.00428441888399","1.62749144473476","3.6066437942485","41.778408087814","49.5793578586104","50.8550559656492","56.1013968449146","60.2309865975912","63.7304934450711","65.2272943870787","69.2369014528234","72.7256368024915","78.0066777375015","84.5612155049241","95.0034428974733","97.6190798145944","100","104.219903466019","107.299151694355","108.254214513041","106.718970777133","106.607307237894","105.755782341187","107.938957188495","110.974058623258",
"Bahrain","BHR","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","17.965654749727","18.3491265694073","19.1304504018123","19.7535921087149","19.7152449267516","20.0364025755978","21.1964048301295","22.2749193227975","25.4673222211887","31.6795656992326","36.7989144913243","45.0771123977812","53.069789692663","61.4471412957605","62.8026602869676","65.2328249647511","72.6332259437298","79.0872060052621","81.437993444915","81.7005489251881","79.5469475351624","77.7204754707078","76.3642518107051","76.5959684159317","77.7341058592505","78.4565164520158","79.0562535478963","78.919949662469","80.9236167782519","81.5846906225748","83.7907690082171","83.4118442067292","85.440046021889","85.1268793193387","84.0307958604124","83.4385023142846","82.4309224886878","82.0224441810135","83.3295747655714","85.2902706424084","87.49605350385","89.2525102268498","92.1591669765712","95.4087021197468","98.0758646336922","100","99.5985130111524","102.345724907063","105.724163568773","108.521933085502","110.518215613383","113.613382899628","115.189591078067","117.591078066915",
"Bahamas, The","BHS","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","13.9623368968273","14.7215747788535","15.390086121392","16.7653094545185","17.7967269545306","18.6180408895538","19.8898041340179","20.9801142998882","23.7226024979529","26.1801775286024","27.294363099484","28.1650195384886","29.8856403987206","32.6026614980059","36.5468784190308","40.6088806717566","43.0505387656631","44.7725603162896","46.5483950403732","48.6919531164135","51.3377674780532","54.2930075870713","56.6832093747896","59.7371069684788","62.5264231260044","66.9749787984559","70.8181362695158","72.7464416517276","73.7644075162908","75.2891140975746","76.3274544374358","76.7427905733803","77.7685449697281","78.743955592022","80.0088429151256","81.6450155718767","83.4196336072759","85.9431152817263","86.7870027943044","88.1683100949079","90.2753795352439","92.5255637392711","96.6795543958914","98.6737971456012","100","103.198781416603","105.235272691149","105.995507859611","107.592858667777","109.602977818188","109.223338388445","110.881574765532","113.393999859543",
"Bosnia and Herzegovina","BIH","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.9437019623593","90.1469847253675","91.4998899787497","98.2956264124057","97.920663578135","100","103.671250259178","105.799283597832","105.700841930919","104.752500261881","103.680583592535","102.551366923045","103.750000259375","",
"Belarus","BLR","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belize","BLZ","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bermuda","BMU","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Consumer price index (2010 = 100)","FP.CPI.TOTL","2.2431194687768E-05","2.41273279200143E-05","2.55458534917657E-05","2.53654085126076E-05","2.79480682884367E-05","2.87474629809552E-05","3.07459497122516E-05","3.41894960797163E-05","3.60598746873398E-05","3.68567072174334E-05","3.83145776662895E-05","3.97224906184028E-05","4.23090380775013E-05","5.56304739870009E-05","9.05864806797376E-05","9.78123341769706E-05","0.000102208031867157","0.000110494298173105","0.000121936725575268","0.000145982302508053","0.000214946751069521","0.000284016882664291","0.00063487917951047","0.00238451911542189","0.0329385534117753","3.90309987933659","14.6887686958595","16.8301999898881","19.5233839169984","22.4857583501393","26.3350446402851","31.9831400506552","35.8404102387903","38.8968363247954","41.9595904151193","46.2366182230716","51.9817430329974","54.4292744812108","58.6057573316525","59.8713581954228","62.6303680784418","63.6259740912744","64.2165878277004","66.359671957018","69.3043033000567","73.0420445177246","76.1699941455488","82.8010561907834","94.3988434471964","97.5578575098271","100","109.884464198239","114.846410265601","121.434460016488","128.437100493447","133.651146397123","138.493613869075","142.402953510879","145.638433874571",
"Brazil","BRA","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","3.5720399582063E-10","7.20570021177796E-10","1.44505532582099E-09","3.39627763113711E-09","9.92127425312483E-09","3.23423578659524E-08","7.9931770840998E-08","2.62444985223705E-07","1.91352101257423E-06","2.9290745851734E-05","0.000892703747653787","0.00475620651227255","0.0500334876739342","1.01436931774854","22.0715442934335","36.640315941141","42.4139744020249","45.3518684755867","46.8008952735922","49.0746921995342","52.5315827425714","56.1249316036127","60.8675805806435","69.8241962003048","74.430627668128","79.5436673306746","82.8714308457339","85.8890058743968","90.7662937251917","95.2029817480311","100","106.636369352532","112.398522504251","119.372104441451","126.927346648276","138.388641316635","150.482602233368","155.668786230018","161.373814183906",
"Barbados","BRB","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","6.13836209026134","6.36148388870337","6.83787908000287","7.2368851790415","7.76403555419804","8.34395121954913","9.33493362168801","10.9083443220283","15.1541913380622","18.2296539653791","19.1387245360943","20.7372615650891","22.7036480455909","25.6936811554976","29.4014128815369","33.6844822890664","37.1649201160803","39.1087564805731","40.9413135404401","42.5442090566198","43.1100761592728","44.5377659618773","46.7017932910547","49.5926875677786","51.11745080628","54.3161389044404","57.6261063072741","58.2677380427303","58.3127232935558","59.4083393554372","60.8259127688362","65.5159183670657","64.684595653445","65.693715710441","67.2938918008204","69.0286172321325","69.1150752011193","70.2343476740119","71.2137110877929","75.5450623761222","81.0656406669","84.336014923633","91.1740701877111","94.4963273871983","100","109.432202401772","114.393144456104","116.468355477784","118.52926677929","117.210285040264","118.712836656173","124.24507403521","",
"Brunei Darussalam","BRN","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","49.3979184996874","","","58.3883396666305","63.7233148645967","67.7739441815711","68.5643108775661","70.6719554002196","72.3350186563754","73.6234810305759","74.5414590160282","75.4306215490226","76.4144634258082","78.048711229506","79.2974906091781","80.3121238551617","83.7267549714526","85.7885417597654","90.9072364045671","92.7218689406532","94.3088594023198","93.8925996090957","93.5023560529482","94.9592653292323","95.5251184856463","93.3137383341436","93.593679549146","94.3557417455415","95.5299396195795","95.6826806042815","96.6086728240376","98.6229445597957","99.6443998949906","100","100.13791156317","100.249831963168","100.640009374917","100.431575127897","100.014661639059","99.2754845571304","99.1054142101762","99.2545911382057",
"Bhutan","BTN","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","13.9417866251377","15.3266441313596","16.8446610131797","19.88069477682","21.2788682206017","21.6783463473965","23.8355282320883","25.3535451139084","27.910205125395","30.360337636403","33.3963714000433","37.4976801684696","43.4898520703913","48.3634852172875","51.7457333574833","56.659314317059","61.6394749644339","65.6542301387214","72.5984915761706","77.5187305045262","80.6280019247456","83.3777430308496","85.4483713214025","86.786623046165","71.0707544763556","74.8456868846605","78.5883113128943","82.6404121818089","89.5220119369484","93.4261762655376","100","108.848985699468","120.734921525617","129.194415027179","139.880163824499","146.242115033883","152.545396982805","158.43097935229","162.746286170163",
"Botswana","BWA","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","3.03857705919775","3.40243921825504","3.80162780053741","4.30225368374611","4.69134900225421","5.24193654113544","5.95653961636366","6.93508153925869","7.70745588619922","8.51497712352899","9.24534665027727","9.99371824283448","10.9932615154108","12.0708137397458","13.0789294245651","14.5928174342512","16.2558654177117","18.1683705986913","21.1057623358172","24.130387628851","26.6744353320637","29.4785976383479","32.4508827978371","35.2805774747962","37.6307573887633","40.5468762381222","44.034509775931","46.9227498599996","50.6919589272398","55.3505006072386","59.1949823407624","64.2918036779929","71.7208622579467","76.7994154183413","86.5546218487395","93.5026184386796","100","108.459872334086","116.634387283833","123.497862684651","128.934551163777","132.882567987256","136.623156350634","141.143033956383","145.713267399351",
"Central African Republic","CAF","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","36.7816091954023","36.7693486590038","41.6582375478926","47.7455938697317","48.95938697318","54.062835249042","55.2766283524903","51.4145593869731","49.3762452107281","49.7164750957856","49.7103448275862","48.337164750958","47.8375478927202","46.4429118773948","57.8544061302683","68.9563218390805","71.5249042145593","72.6773946360155","71.3072796934867","70.2988505747126","72.5508045977011","75.3330268199234","77.0896551724138","80.2770881226054","78.6182375478927","80.8852107279694","86.3006896551724","87.1019157088123","95.1785440613027","98.5287356321839","100","101.300569968547","107.147892720307","108.757088122605","136.253936781609","186.861666666667","","","",
"Canada","CAN","Consumer price index (2010 = 100)","FP.CPI.TOTL","13.3443045220378","13.480251860332","13.6233543216943","13.845163136806","14.1099026903263","14.4390383514596","14.9899828277046","15.5266170578134","16.1562678878077","16.8932455638237","17.4585002862049","17.9307384087006","18.8251287922152","20.2346880366342","22.4599313108185","24.8568975386377","26.7315397824843","28.8637664567831","31.4539210074413","34.3302804808243","37.807670291929","42.522896393818","47.1021751574127","49.8640526617058","52.0105895821408","54.0712650257585","56.3394390383515","58.7936462507155","61.1619919862622","64.2100744132799","67.279622209502","71.0646823125358","72.1236405266171","73.468803663423","73.590440755581","75.1717229536348","76.3523182598741","77.5901545506583","78.3629078420149","79.7223812249571","81.8903835145964","83.9582140812822","85.8543216943332","88.2226674298798","89.8611906124786","91.850314825415","93.689181453921","95.6926159129937","97.9607899255867","98.2541499713795","100","102.912135088724","104.471951917573","105.452203777905","107.462793360046","108.672009158558","110.224670864339","111.984831139096","114.524899828277",
"Central Europe and the Baltics","CEB","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Consumer price index (2010 = 100)","FP.CPI.TOTL","24.0411886758258","24.4848423399599","25.541607857508","26.4202933206645","27.2341847032144","28.1640907448864","29.5092033368992","30.6911037946858","31.4264096899877","32.2086211658658","33.3732811457356","35.5669823545286","37.9357438509247","41.2568953984169","45.2866270107488","48.3192891953574","49.1481956649516","49.7851550573817","50.2973405156191","52.1320073895661","54.2290167065305","57.748646776155","61.0143920263847","62.8142144992224","64.6555729942435","66.8767439986607","67.3785261407811","68.3489982041575","69.6288052903322","71.8257953942946","75.7072283248596","80.143358427861","83.3787531517901","86.124106560854","86.8580058334999","88.4212758425243","89.1389542354099","89.602668127386","89.6187507841108","90.3414783831775","91.7494670079095","92.6568849747739","93.2523985965321","93.8476276414524","94.6011139313128","95.7097927687074","96.7238620036502","97.4322062762527","99.7959584072251","99.3164708276625","100","100.231336576913","99.5371886231384","99.3208858340333","99.3077465148891","98.1717645625896","97.7451025749081","98.2668620110493","99.1869477125836",
"Channel Islands","CHI","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","0.00112474788217588","0.00135028492797248","0.00240074908621802","0.0108708556224468","0.0657402537088798","0.31209217372608","0.973491335196732","1.86865684798968","2.61774951623307","3.49179563534724","4.71875467641368","5.64772801548054","6.20917017845625","7.90161578155235","9.47089292625242","12.3787884325951","14.7897849924747","17.7301193291765","20.3336723285315","23.7960771877016","29.9917383358418","36.5252623091808","42.1595785852505","47.5255514943023","52.9639572135025","57.3242840249409","61.5428456245969","65.3178004730166","68.6557030746076","70.9466609331326","73.6733347667168","76.3028101483552","78.2022909051817","80.3999150720275","81.2479241023436","83.7280789077618","86.5681498602451","90.3839002365083","98.2620038701354","98.6089131369598","100","103.341216942593","106.449150720275","108.354117394109","113.466996344872","118.401419049667","122.884325951408","125.566544829069","128.623951838314",
"China","CHN","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0483210361187","27.9326137383688","33.1872461820759","39.2424711028188","40.4402651714292","41.8785982804949","44.5395566007953","51.0468208441459","63.4292401877766","74.0797879027915","80.2381542679357","82.4739651588297","81.8362910202074","80.6893768363119","80.9700195375273","81.5523012121143","80.9553583474872","81.8682125556712","84.9993750151793","86.5093176560146","87.936230977228","92.1719128488834","97.6333339896663","96.9223960389561","100","105.553897059043","108.318909010561","111.158000721251","113.294061123401","114.922124554591","117.220567045682","119.088051569694","121.558877247618",
"Cote d'Ivoire","CIV","Consumer price index (2010 = 100)","FP.CPI.TOTL","5.55883694312651","6.20457880008372","6.12135995510318","6.17911292402158","6.21731173808977","6.37965669789429","6.64704839639421","6.7993889049167","7.16318713418071","7.4819653325596","8.09587484446534","8.05994976931643","8.08496089757378","8.98263302829179","10.5419631884473","11.7484090662531","13.1672221604008","16.7779195858277","18.999817271053","22.1048351578257","25.3544628407263","27.5854554816787","29.6772952999557","31.3512219023248","32.6945468639048","33.3039088979584","36.5287113202562","39.0650116220129","41.7724849806154","42.2108948289126","41.8707257970249","42.5755560310966","44.3770912239754","45.3377285700267","57.1625208877872","65.3339427395351","66.9547515630836","69.6468905321824","72.8586203907281","73.3703617129058","75.2272006073529","78.5082568831034","80.9241638777508","83.5920777572989","84.8108405175449","88.1064459399084","90.2802006727278","91.9883077512366","97.7914156186894","98.7884035771395","100","104.912433950525","106.281028400716","109.024322817415","109.513495413213","110.884056313105","111.685945921178","112.451978676858","112.924637185682",
"Cameroon","CMR","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","7.52480083848968","7.44190829559295","7.87786166933996","8.1940813700201","8.85722171316321","9.77702192991105","11.4618896166232","13.0153572724161","14.3078669227565","16.4108814370007","18.4561781806352","19.670707438769","21.5496050777554","23.8613389624717","27.0246414078439","31.5191707068943","35.1039475115789","38.0907227753558","41.0503814527433","46.4446067637902","47.2259595279011","46.439398942563","46.9499450028635","46.9781390695069","46.9705967077296","45.4644588928368","61.4199660724494","66.9905670350674","69.6193195769357","72.9514664757748","75.2645764514801","76.6733374030397","77.6142650318084","81.0446389417932","83.3417865050857","83.8611421466501","84.0570815081705","85.749604048364","90.1379070575965","90.9684397574072","95.8241588442075","98.7406806505194","100","102.939699463051","105.755405742963","107.923758722329","109.925634907972","112.867503568736","113.854180430793","114.583313019794","115.808046057299",
"Congo, Dem. Rep.","COD","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","3.54655752853891E-14","4.80278597519732E-14","4.67181494887695E-14","5.40903207798098E-14","7.40639965363608E-14","1.13556158365998E-13","1.20569608976082E-13","1.30245662568943E-13","1.37770410128697E-13","1.59543942490218E-13","1.84501021896926E-13","2.38872146572463E-13","3.07328055141898E-13","5.5437665977553E-13","9.36606661480924E-13","1.39338071649056E-12","2.80140949283502E-12","4.10759207290032E-12","5.56201915403393E-12","7.60326336257742E-12","1.3421789728827E-11","2.04315893748572E-11","2.52985542541259E-11","3.65311123429578E-11","6.52702699756448E-11","1.11672034903421E-10","2.27883794232873E-10","4.13142847259999E-10","9.31404449721431E-09","3.9390676230795E-07","8.22045898006947E-06","0.00196248100474795","0.0125973399013556","0.0746319135920352","0.222788731136843","0.287728988223605","1.10745441992109","6.79873847528014","31.2698875559072","41.1269636904424","46.4216348971088","48.2758932577652","58.5667769448823","66.2113196958995","77.4308944628405","90.8275112898595","93.3706816059754","100","115.316515913949","126.527389319038","127.550012909223","129.135509183588","130.096534344838","133.850926577035","","",
