"Data Source","World Development Indicators",

"Last Updated Date","2016-07-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Costa Rica","CRI","Consumer price index (2010 = 100)","FP.CPI.TOTL","0.249224278374128","0.255282406955316","0.262118511620268","0.269802826321563","0.278771161735598","0.27691733350843","0.277423767785816","0.280775991005222","0.292270655241482","0.299955446933096","0.313910266670976","0.323588272169232","0.338476975298926","0.389972978149141","0.507252005891307","0.595357631558539","0.616110806329472","0.641830256011807","0.680434237105772","0.742921981850447","0.877586916796883","1.20279606172164","2.28678850806528","3.03275177515126","3.3951856559912","3.9062208016632","4.36859042228376","5.10455168116055","6.16764211332584","7.18591699977563","8.55441597430324","11.010330701559","13.4092895487289","14.7209120241884","16.713276338199","20.588957549981","24.1966565187529","27.3982298355733","30.5945329414166","33.6680241611605","37.3689898938883","41.5643972382724","45.3736976802736","49.6604071753459","55.7761016775064","63.4720743989455","70.752658185495","77.3732188769725","87.7593017633211","94.6429885526893","100","104.883012481369","109.607014360928","115.333198124109","120.540852639769","121.501183507868",
"Caribbean small states","CSS","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Consumer price index (2010 = 100)","FP.CPI.TOTL","13.915290378642","13.8296578224657","13.8439299151617","14.1150996763866","14.0722833981557","14.1008275835478","14.172188047028","14.272092696043","14.8096748541893","15.162909148345","15.5268475121298","16.1702810245572","16.9516780996538","18.2754146971999","21.2317676146865","22.2168124668504","23.0731350030459","24.7635791207749","26.6050690191545","29.1228951428613","33.059600135649","36.6117528783859","38.9669127169244","40.9346304576724","43.3874135019536","45.5717327305648","46.126964713256","47.4146758115012","49.0406513176435","50.887267471664","53.1782400524225","55.8559103540271","59.4922527389219","62.3801058406239","65.3110908255611","67.019510016714","69.0159708648775","71.5042343356829","73.0971394027675","74.2886227750326","77.365403201061","78.8949608430639","81.1049310243407","84.4619171514128","86.3928999173026","88.6032207807553","90.8146463565013","92.9692172513349","97.3101090576155","97.67412668995","100","103.289449395642","105.757828594213","105.334741163528","103.907467160884","101.728529974231",
"Czech Republic","CZE","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.7539756782038","51.4125350795135","56.1272217025256","61.0664172123479","66.2862488306828","73.3302151543497","74.9017773620204","77.8250701590268","81.4873713751166","82.9420018709072","83.0313376987839","85.3788587464921","86.9550982226378","89.1534144059869","91.7633302151544","97.5912067352664","98.6108512628625","100","101.936389148737","105.299345182414","106.810102899906","107.170252572498","107.539756782039",
"Germany","DEU","Consumer price index (2010 = 100)","FP.CPI.TOTL","36.475403392993","37.3058529231194","38.3809309970039","39.5268225967132","40.4538360256915","41.7606674568205","43.2735018721671","43.9687619439008","44.6833347954049","45.5202219187881","47.0845570801889","49.5501552975409","52.2732572451646","55.9298102150234","59.8245541353836","63.3781056131337","66.1012075607574","68.5410554050822","70.3822070765252","73.2791240420823","77.2511190815241","82.1372523634305","86.4633150319958","89.2958560649853","91.4460122127541","93.4416661223599","93.3248543053889","93.5506904848659","94.7421710179704","97.3743306270513","100","70.187323943662","73.7509660527266","77.021803900325","79.1357078367642","80.4997472011557","81.6638226796678","83.1992596605273","83.9776905019863","84.4561755146262","85.6988082340195","87.3989499124927","88.6407200600049","89.5574631219268","91.0492541045087","92.457704808734","93.9161596799733","96.0746728894075","98.5998833236103","98.9082423535294","100","102.075172931078","104.125343778649","105.692141011751","106.65055421285","106.900575047921",
"Djibouti","DJI","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","82.3856856499113","92.3197710456843","97.5980319580977","95.2452222590989","96.1041845301619","97.9154745364093","100","118.147633450986","122.978827761477","","","","","","","","","","","","","70.0722694952796","71.2961883669429","71.7507868049893","73.1728639701599","75.4575125305984","77.8004429420682","80.5105490150371","84.5086839958037","94.6147569646812","96.2000233127406","100","105.06871394778","108.98904779208","111.627229280802","114.850215642849","",
"Dominica","DMA","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","7.96142886802651","","8.3588368589757","8.43845114766265","8.89158914071454","9.26643974993741","10.4148758641502","10.7937071877738","11.1917786311885","12.5458849911653","16.858667731339","20.2140127031941","22.4178446834229","24.5483593570687","26.4416709800049","","41.415652653888","46.9101378648692","48.9716480146723","51.0029686852941","52.1342115980415","54.084020674874","55.5844377901806","57.8214781975087","59.5125203099308","63.2133191792737","65.230407666853","68.8553015599691","72.622943573169","73.7624164704769","73.7735816921163","74.7455762648335","75.9991825388997","77.8507484607637","78.6285922349739","79.5559990829773","80.2377516755899","81.2839669332329","81.4221946515987","82.6055587771229","84.5832265720877","86.0058325354337","88.2358097447175","91.0927406848006","96.86324221542","96.892236322199","100","102.387630979191","103.776797153408","103.728632632769","104.557569382712","103.773417187047",
"Denmark","DNK","Consumer price index (2010 = 100)","FP.CPI.TOTL","8.24604694836875","8.53066986201885","9.16004729068997","9.7192711843916","10.0198672004037","10.5659499627506","11.3124300691806","12.2409377631599","13.2145348594156","13.6754487506092","14.5663819425034","15.4214106102962","16.4334171975453","17.9622819345153","20.7060555695508","22.694999208856","24.737549137653","27.4931002914816","30.2448689455175","33.151720094185","37.2311462020148","41.6212904982304","45.8208548870135","48.985842635448","52.0827661312281","54.5058535257284","56.5341682548327","58.7870950176969","61.462020147019","64.4023958616936","66.1108086033217","67.6762864143753","69.0988292948545","69.9632453035667","71.3585624829842","72.8559760413833","74.3942281513751","76.0277702150832","77.4367002450316","79.3561121698886","81.6771031854072","83.5965151102643","85.6248298393683","87.4149196841821","88.4290770487343","90.0285869861152","91.7301933024778","93.3024775387969","96.4742717124969","97.7538796624013","100","102.758682260512","105.222747968931","106.053030979377","106.65119185787","107.133291670387",
"Dominican Republic","DOM","Consumer price index (2010 = 100)","FP.CPI.TOTL","0.454580670966123","0.436852024793899","0.476855123838918","0.517767384225869","0.528677320329056","0.518676545567801","0.520040287580699","0.526480180421279","0.526669589033424","0.531707858138148","0.552001374722427","0.57176318344812","0.621167705266345","0.714836906274576","0.808771961213641","0.926057852921285","0.99797134073447","1.12624586151207","1.1654150070598","1.2723279088042","1.48548272978422","1.59711139295278","1.71923041209371","1.81599941555477","2.18195377217247","3.17116816481464","3.41341283411136","3.87595497882783","5.57609737276069","7.84322236520788","11.8011068228295","17.3569684801349","18.0962063480228","19.0463184924915","20.6196906729848","23.2045667356814","24.4574494804505","26.4865782970946","27.7663211855628","29.5629526232083","31.8464351894633","34.6753758383713","36.4865982189323","46.5020646184226","70.4324269115352","73.3836882985502","78.9408920902499","83.7906783329362","92.7098785547186","94.04689529053","100","108.460168809602","112.467256758376","117.900494786763","121.435908849663","122.452019380575",
"Algeria","DZA","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","2.56898612279448","2.73853920687323","2.81047081831147","2.91323026322325","3.09305929181886","3.23842108994222","3.50495340019071","3.83549628131718","4.2953447972931","5.04805773129115","5.62094163665934","6.15593299674627","7.05807529020094","7.5198505457604","7.96857235514153","8.61533339883056","9.51841737553207","10.6959987719387","11.4919159477963","12.1712657262449","13.3037242591384","15.5191315163484","19.5364739495988","25.723609198907","31.0073224191184","40.0142228066086","51.9303088998925","61.6304106937266","65.1640043139712","68.3897278572612","70.1989857221881","70.4370748408595","73.4137374166914","74.4549658665492","77.6334140791309","80.7090949130148","81.8248550245908","83.7187110034501","86.7943918373339","91.0151948909932","96.234309623431","100","104.521764662703","113.818542171328","117.521838067973","120.949252489662","126.736646357875",
"East Asia & Pacific (excluding high income)","EAP","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Consumer price index (2010 = 100)","FP.CPI.TOTL","0.0117890256686505","0.012258891493199","0.0126108302088112","0.0133598516115069","0.0138988153514407","0.0143253798157236","0.0151066469122338","0.0156834395622799","0.0163605965518901","0.0173956793788046","0.018288075554354","0.0198213524522024","0.0213836503638902","0.0241660400657791","0.0298018878814094","0.0343803476505277","0.0380492099214067","0.0430009550960396","0.0480105975988069","0.052939488564896","0.0598475539868441","0.0696550566603419","0.0809795545920868","0.120201090604187","0.157740178582589","0.20188095351509","0.248374593591471","0.321655026852589","0.508910638959162","0.89389232656931","1.32760095456412","1.97552103765283","3.04903568512334","4.42110174342884","5.63436385980083","6.92385186830091","8.611408424581","11.2502005930427","15.3113467347557","23.3103542245937","45.7102325154353","62.9329434953026","70.7895038492265","76.4026938501027","78.4977942560314","80.3878404265728","82.8275103304162","84.7129139708786","91.8294979935658","96.5659937094198","100","104.474553858528","109.803438825743","112.810550671879","116.841415876166","121.48027615546",
"Egypt, Arab Rep.","EGY","Consumer price index (2010 = 100)","FP.CPI.TOTL","1.20872070863002","1.21710447711338","1.1805538975108","1.1893684525188","1.23291102876457","1.4158627513308","1.54380634865603","1.55464228658054","1.52859022194483","1.58071240136806","1.64019300612286","1.6917019834377","1.72726770586276","1.81556880983419","1.99756719633179","2.19072586125566","2.41675215932171","2.72445697854963","3.02627505751449","3.32600824930488","4.01845738799857","4.43305305816039","5.09016490527709","5.90865700249978","6.91527745758085","7.75249323023021","9.60257068310286","11.4936619011958","13.5238432796011","16.3992648629815","19.1471871327422","22.9284779653364","26.0553317615891","29.2053672512273","31.5868404447804","36.559313675947","39.186869460822","40.9994995628414","42.5872361233875","43.898709687758","45.0768656084691","46.1000010132971","47.361868012585","49.496835104023","55.0754349700109","57.7572765309499","62.1725468094228","67.9663872091587","80.4156759553908","89.8753703283582","100","110.053916904536","117.887725975262","128.994608309546","142.082143989851","156.798287345385",
"Euro area","EMU","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Consumer price index (2010 = 100)","FP.CPI.TOTL","2.82638652621122","2.88308155353139","3.04553625070933","3.31368436532834","3.54399162678944","4.01308772024702","4.26166297978435","4.53503052242514","4.76011835586446","4.86124477378646","5.14113660145448","5.56456269972148","6.0258296511464","6.71218443601062","7.76716132491315","9.08180475789929","10.6828643035807","13.3030171705149","15.934913750498","18.4317576304176","21.2978760428782","24.3982162878162","27.9135010604858","31.3126535596709","34.8429441879032","37.9152300072241","41.2504445131423","43.4145498566733","45.516022063943","48.6072283098429","51.8726329659697","54.9514430703179","58.2077137274067","60.8670123045042","63.7390025734893","66.7186435454237","69.0928308668314","70.4544491520136","71.7462575874044","73.4040784128227","75.9237572903375","78.6502560032155","81.0622841777811","83.5264842979645","86.0635897471474","88.9636869922964","92.0914765134147","94.6577929437908","98.5157812723054","98.2320778374214","100","103.196242971911","105.720334974726","107.209541516674","107.051909386894","106.515375367422",
"Estonia","EST","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6377785728355","22.0898943326303","32.6167651348569","42.002765645952","51.6845473436369","57.1537435702037","61.8451133549244","63.8835968755952","66.4517050866829","70.2695751571725","72.7791007811012","73.7530958277766","76.0011430748713","79.1093541626975","82.613831205944","88.0643932177554","97.19279862831","97.1104019813294","100","104.977614783768","109.108401600304","112.150885883025","111.988473995046","111.476947990093",
"Ethiopia","ETH","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","4.37561552427362","4.31602542956805","4.35092819931702","4.35887354527835","4.4210175011565","4.86851073603193","4.89461687275547","4.59695016166553","5.00670300323826","5.43688673442697","5.79300849076863","7.44620797484244","8.68653323143697","9.92941234922389","11.5213191644724","12.0377666517703","12.776400063547","13.5289378307624","13.4375663522456","14.5686431019026","17.3461090390976","15.6446699545786","15.2647121603616","16.3455629730696","17.6233448606056","18.5313843987168","25.1512763939035","27.7990629345648","28.7840020710599","30.9698234967071","34.0736728953849","31.1827777492977","31.9296706295204","32.2153778631905","34.7737455508201","35.0041070481172","32.1205231290094","32.651709640424","38.4513991017875","39.703481592979","44.8430493273543","50.3632286995517","59.0448430493275","85.2556053811661","92.4753363228701","100","133.224215246637","163.559983067886","176.773131036148","189.83987293274","209.078463300569",
"European Union","EUU","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Consumer price index (2010 = 100)","FP.CPI.TOTL","7.90789981408869","8.05065547697256","8.40969313078793","8.81886237193397","9.73221214819357","10.2010618503896","10.6025919924943","11.1993966032374","12.228807807601","12.4985266091197","12.8401082055464","13.6725966864057","14.6488107569599","16.2581408042763","18.968848471261","22.3474647390227","25.5526933993308","28.7872270073777","31.0324436125602","33.3496222884465","37.2163842196118","41.6852288088212","45.6731156978509","49.4942616720626","52.9923471230055","56.101370438365","57.7283101810775","60.0845677394889","63.1467675425828","67.3356698686475","71.4450952532578","74.3857420870689","76.3212393671925","77.9248035388889","78.7709992096674","79.5470681673985","80.0375675461495","80.9940413347134","82.1272539805072","83.0793265314026","85.8771615012767","88.0809746776134","89.4569268653067","90.241856428437","90.4107200354551","91.1892098847584","92.6178408396196","94.943165691681","98.8035089101357","98.8041168382016","100","103.41680903371","106.321096712363","107.892828867869","109.016209008709","108.790366265261",
"Fiji","FJI","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","8.31168634610402","8.65447513264174","9.44533783301088","11.5212817919222","12.7984525400059","14.6540322790002","16.5685641554594","18.462754719311","19.756311524773","20.9630410606781","22.5995749980331","25.87490301889","28.7678897008787","30.7907202323689","32.8549867710607","34.5934156170922","36.1227809724332","36.7725729030897","38.8552886052451","43.4240204489912","46.1116868102992","49.8888662990352","53.1303183383728","55.7246838517519","58.6260392518646","59.1048185724217","60.3848204294206","62.2266551625835","64.3225360658377","67.9964345256208","69.3350624218721","70.0923154288749","73.0871289339914","73.6440763068839","76.7170578643358","78.8862213166548","80.7524835661725","82.7638958109481","86.7396303817251","93.4465802413948","96.4506034868127","100","107.286544479213","110.943227536879","114.17076441663","114.787662047385","116.36119803308",
"France","FRA","Consumer price index (2010 = 100)","FP.CPI.TOTL","10.3727472847494","10.6232036641986","11.1806296574631","11.7329180839565","12.1118136323607","12.440617904911","12.7604314356088","13.1200611087212","13.7173032443616","14.5457358840567","15.3960031825898","16.2270046057154","17.2108486398716","18.4811120208488","21.0036572990725","23.4581298178399","25.7160904080547","28.1577190098882","30.7624653562943","34.037664164658","38.6460615467355","43.798869752924","49.045306679749","53.6847712113188","57.8044349149032","61.1750688543643","62.7280141848885","64.7910746134609","66.540963114582","68.8687668217927","71.1965705290037","73.4869177432876","75.2254455510217","76.8097012666016","78.0854127978741","79.4738616272588","81.067136302034","82.0577734055212","82.546212532935","82.9864956900404","84.3967776776434","85.7726625435981","87.4168449584139","89.2605306787926","91.1661312181391","92.748398813987","94.3100281368455","95.713430700119","98.4067253252248","98.4934060717799","100","102.117486808704","104.114583691636","105.013724451538","105.546879837096","105.586780498208",
"Faroe Islands","FRO","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","9.3176401180043","9.98462785637379","10.3169570205981","10.5685333037688","10.9536624286928","11.1702975614442","11.431191484725","11.7712853490321","12.2200850147161","12.6921787806717","13.1347666863079","13.9500601966333","15.6342236479548","20.0826203342843","24.1335990410691","27.47672252124","30.4343633959268","32.8547165686165","36.9091066259084","40.122598787444","46.8173741239936","51.8136946826807","54.8484967998092","58.882563028675","62.5835412202951","61.9913847096359","56.5509467679544","60.362954305323","65.0261868267643","57.4271533548204","51.946929897579","52.2241948471014","71.0856133709942","77.9429091303675","78.4804762127003","81.5988587539897","82.7810128713628","81.1778724846929","81.5877558194148","83.3317924353412","83.3623609445929","85.2258040938075","85.5737003494262","88.7470584040505","87.4962561506103","91.8975968052488","96.7353633316694","98.5595093774516","100","101.26934322185","103.964914782857","104.464094701562","109.327533338087","",
"United Kingdom","GBR","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.456067554779","58.3606318701317","62.4299337555507","67.1325616946932","69.9934483511684","71.7478343160806","73.1673582295989","75.1110140496469","76.974594161753","78.3431608065807","79.587974084589","80.6507971172745","81.284123170998","82.2887093251802","83.3224139186139","84.4580330494285","85.5936521802431","87.3480381451555","89.3863288927714","91.4610176894519","94.7659605445145","96.8188105117563","100","104.484239644755","107.432481618985","110.176894518454","111.785688287108","111.841604429644",
"Georgia","GEO","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9011198326733","28.6391115768992","39.9107499154092","42.7394712624743","44.2639060626084","52.7593340593106","54.9034533542284","57.4542921855018","60.6647445546989","61.1729540683019","64.6330959956273","69.9634458708332","76.3728391701969","83.433475085941","91.7763350999922","93.3618083333333","100","108.542933333333","107.518658333333","106.9681","110.25075","114.664725",
"Ghana","GHA","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","0.00131010926978048","0.00165656484746096","0.00187585900458243","0.00171786504445881","0.00185348596902135","0.00198910689343319","0.00204938285990543","0.0022452797510909","0.00247131462536179","0.00290831538213484","0.00343573008876693","0.00446042151879499","0.0069618741273929","0.0150689916179718","0.0260831687415096","0.0402831818428651","0.0604530271236381","0.130882982447683","0.160064084716194","0.35674205181628","0.498244906106954","0.549591239296254","0.684600613949372","0.957174813083345","1.25733782437138","1.57448484496227","2.16112320015194","2.55080481189636","2.80731672171478","3.50801855320806","4.38047172816677","6.9851682770865","10.2375338529984","13.0922915275747","15.0069300610532","16.8690903259918","21.1189572582719","28.0682364986792","32.226893799984","40.8234015194189","45.9771820792487","52.9280978560969","58.705289697498","65.005968803713","75.746348132334","90.3280613028336","100","108.726836831234","118.687061317694","132.464651018989","152.987622038507","179.217462589717",
"Gibraltar","GIB","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.1492555754618","42.2355388068616","56.8892732851466","69.8852989024114","82.7330573917341","86.6085953748892","100","121.350466423673","139.825537940705","156.448590432652","171.645971046725","",
"Gambia, The","GMB","Consumer price index (2010 = 100)","FP.CPI.TOTL","","2.27690230345145","2.3176046160494","2.42458821752339","2.31461729035587","2.34281017660434","2.34841141228135","2.38145870278857","2.48097399001845","2.60532142208015","2.55360334598601","2.63164722977647","2.86055106118836","3.05846138850674","3.34095037457985","4.20709175917297","4.92344720198356","5.53344905787282","6.02345511281956","6.39263012920505","6.8289025656078","7.23482803613595","8.02022978669623","8.87328578233336","10.8341452396778","12.8189481746983","20.0693673126296","24.7915222545697","27.6897967045178","29.9811318364171","33.6291712329271","36.5355196462805","40.0014772473756","42.5870944247693","43.3154216064277","46.3392601079536","46.848755040077","48.1517256861631","48.6882266338146","50.5444029794249","50.9714878023085","53.2614308715519","57.8467738956503","67.6997376928424","77.3176656311829","81.0587750366687","82.7257515217788","87.1674085832518","91.0408274149397","95.1937289989253","100","104.796484978653","109.255087875533","115.482333219833","122.350500544801","",
"Guinea-Bissau","GNB","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.18856332006423","1.90505047712512","3.44410533591698","4.58072821538023","7.21901167467801","12.2422625100147","18.1317904888996","20.8835340090184","30.3574136091315","45.7589605143907","68.2270327461698","73.6945801236143","72.1570863163161","78.3888038782586","81.0133571801026","83.6868966031071","80.7556914880525","81.4690086888917","84.1812742972448","85.826796961407","89.7897958602478","99.1818741754195","97.5439873472857","100","105.046102263202","107.284157585918","108.57921207041","106.940486169321","108.442581726739",
"Equatorial Guinea","GNQ","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","37.8710181288273","31.1904099229299","27.0812378678958","27.7646760475273","29.476688687504","29.7295608139677","28.7112379263168","27.4827577984293","28.9811960072712","38.2091035088547","45.8021827479985","47.8819351542961","49.3262963171747","53.2406884910137","53.4388855631069","56.0051752162291","60.9478499339941","65.5753023354285","70.3777384508461","73.3474593441042","77.4781194458834","80.8994755998429","83.1676851961001","88.616638076126","92.7737027694463","100","102.475247524753","103.488551980199","104.699102722772","109.750928217822","122.581371324053",
"Greece","GRC","Consumer price index (2010 = 100)","FP.CPI.TOTL","1.12028437358028","1.14064156192222","1.13689876047579","1.17058397347088","1.18089949940291","1.21622789351597","1.27711688285704","1.29920854015521","1.30349906863762","1.33563238835302","1.37826380967513","1.42064790352315","1.4816176989855","1.71141699161756","2.17127392346871","2.46150087122455","2.78918229417651","3.12862478420851","3.52072066689365","4.19128243026006","5.23385579250684","6.51400270988708","7.87666591276897","9.47103437127211","11.2183414262686","13.383768163463","16.4648573130338","19.1626153881946","21.7546948623325","24.7350880584721","29.7821772665332","35.5816163385833","41.2269596553586","47.1696171352524","52.3218540351481","56.9978880097777","61.6695600124157","65.0854202787702","68.187538233757","69.9854954651649","72.2012940044412","74.6373414115641","77.3462014172196","80.0770256892832","82.398336922535","85.3194181585156","88.0461806646153","90.5951184933433","94.3573492760964","95.4991429855186","100","103.329870173635","104.881388627954","103.915145847258","102.551527232335","100.771332845081",
"Grenada","GRD","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","17.5609156164783","20.8021133550719","24.5746549852382","29.7065514046781","36.1889468818652","42.9879347611143","46.3464709424303","49.1714492992918","51.9543629314039","53.2539415328756","53.5506085390038","53.0834687009959","55.2068074490358","58.2944958784772","59.882576317115","61.4662331333617","63.7886348890303","65.5802019576889","68.0530068746768","69.3247983123046","70.7337220440771","71.6140229000351","72.6006444981787","73.0198606853689","74.6130212821406","76.9566110965189","76.6272314652019","78.3360858672153","80.0790794248739","82.9018818314552","86.4302267880362","89.7670131490522","96.9773292626164","96.6776633408426","100","103.033472803347","105.51738010943","105.470711297071","104.472159639523","103.027840360476",
"Greenland","GRL","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Consumer price index (2010 = 100)","FP.CPI.TOTL","1.7552589644298","1.74554649552113","1.78137471416631","1.78407262219217","1.78061929991462","1.76637434551524","1.77846097348831","1.78709427918921","1.82151958565222","1.85972196336181","1.90332015712744","1.89468685142977","1.90472306930313","2.16749931144531","2.52502608360329","2.85730043659981","3.16374590840371","3.55366429395065","3.84819114662298","4.28470631782909","4.74847621268854","5.29137272469145","5.30763764044897","5.54853423038793","5.73755892684991","6.80972458905985","9.32463223700324","10.4737265547256","11.6083143259732","12.9301684244396","18.2602252730943","24.3164886301184","26.7593031379925","29.9221698617921","33.1703174951703","35.9604099338022","39.9365224448192","43.6238228032948","46.5088671824883","48.9336584053484","51.8587056854266","55.6370654665421","60.1618224457976","63.532976181538","68.3479005922596","74.5734715419503","79.4661272585139","84.8870025306837","94.5265677653575","96.2839135945869","100","106.215341763122","110.232937320074","115.020763096886","118.952588805761","121.794033475717",
"Guam","GUM","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.6145419882153","43.3295807994079","46.4036897561304","48.0536522520013","50.2576167537848","54.0461461691494","57.3691968846891","58.8765227031164","62.021126738031","65.7305967708266","68.7992074797083","73.5639262041387","78.4033825467927","88.0504690616654","95.182964200659","97.95598511069","100","104.977735637069","107.488735061712","109.458413026207","110.466272954109","",
"High income","HIC","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Consumer price index (2010 = 100)","FP.CPI.TOTL","","","","","","","","","","","","","","","","","","","","","","28.9425427872861","32.1515892420538","35.3300733496333","38.3863080684597","39.7310513447433","41.0757946210269","43.398533007335","46.8215158924205","51.5892420537897","56.9682151589242","63.3251833740831","69.4376528117359","75.5501222493888","82.1515892420538","89.6088019559902","95.2322738386308","100.733496332518","103.667481662592","99.5110024449878","95.8435207823961","94.2542787286064","91.4425427872861","88.9975550122249","88.7530562347188","89.4865525672372","91.320293398533","93.1540342298289","97.1882640586797","97.799511002445","100","105.256723716381","109.535452322738","114.303178484108","119.437652811736","122.982885085575",
