currency;lcu_to_usd;year
XPF;1,004521e+02;2005
YER;1,873318e+02;2005
ZAR;6,323656e+00;2005
ZMK;3,451628e+03;2005
ZWD;8,200201e+04;2005
AED;3,672600e+00;2006
ALL;9,354941e+01;2006
AMD;4,464745e+02;2006
ANG;1,785000e+00;2006
ARS;3,061623e+00;2006
AUD;1,270775e+00;2006
AWG;1,790000e+00;2006
BBD;2,000000e+00;2006
BDT;6,903282e+01;2006
BGN;1,486426e+00;2006
BHD;3,765000e-01;2006
BIF;1,023245e+03;2006
BMD;1,000000e+00;2006
BND;1,536222e+00;2006
BOB;7,989113e+00;2006
BRL;2,140181e+00;2006
BSD;1,000000e+00;2006
BTN;4,425228e+01;2006
BWP;6,057177e+00;2006
BYR;2,142379e+03;2006
BZD;1,992500e+00;2006
CAD;1,158645e+00;2006
CDF;4,855152e+02;2006
CHF;1,219161e+00;2006
CLP;5,327792e+02;2006
CNY;7,806294e+00;2006
COP;2,232640e+03;2006
CRC;5,177135e+02;2006
CVE;8,372210e+01;2006
CYP;4,396400e-01;2006
CZK;2,097967e+01;2006
DJF;1,777210e+02;2006
DKK;5,666721e+00;2006
DOP;3,330973e+01;2006
DZD;7,114879e+01;2006
EEK;1,187338e+01;2006
EGP;5,711860e+00;2006
ETB;8,771657e+00;2006
EUR;7,600010e-01;2006
FJD;1,658667e+00;2006
FKP;5,099860e-01;2006
GBP;5,099860e-01;2006
GEL;1,714774e+00;2006
GIP;5,098710e-01;2006
GMD;2,776698e+01;2006
GNF;5,554419e+03;2006
GTQ;7,631352e+00;2006
GYD;1,900306e+02;2006
HKD;7,777320e+00;2006
HNL;1,890500e+01;2006
HRK;5,578635e+00;2006
HTG;3,746471e+01;2006
HUF;1,925591e+02;2006
IDR;9,042205e+03;2006
IEP;6,979390e-01;2006
ILS;4,198191e+00;2006
INR;4,433136e+01;2006
IQD;1,323655e+03;2006
IRR;9,228089e+03;2006
ISK;7,071374e+01;2006
JMD;6,694700e+01;2006
JOD;7,088500e-01;2006
JPY;1,189610e+02;2006
KES;6,940706e+01;2006
KGS;3,810186e+01;2006
KHR;4,046935e+03;2006
KMF;3,735520e+02;2006
KPW;1,700128e+02;2006
KRW;9,292526e+02;2006
KWD;2,891060e-01;2006
KZT;1,268121e+02;2006
LAK;9,691321e+03;2006
LBP;1,510793e+03;2006
LKR;1,074495e+02;2006
LRD;4,900367e+01;2006
LSL;6,977596e+00;2006
LTL;2,621716e+00;2006
LVL;5,336400e-01;2006
LYD;1,276692e+00;2006
MAD;8,458998e+00;2006
MDL;1,291216e+01;2006
MKD;4,659408e+01;2006
MMK;6,510000e+00;2006
MNT;1,162087e+03;2006
MOP;8,007554e+00;2006
MRO;2,689376e+02;2006
MTL;3,264960e-01;2006
MUR;3,324891e+01;2006
MVR;1,280000e+01;2006
MWK;1,421502e+02;2006
MXN;1,085580e+01;2006
MYR;3,532251e+00;2006
NAD;7,022596e+00;2006
NGN;1,284846e+02;2006
NIO;1,782861e+01;2006
NOK;6,241603e+00;2006
NPR;6,985184e+01;2006
NZD;1,424346e+00;2006
OMR;3,844970e-01;2006
PAB;1,000000e+00;2006
PEN;3,194719e+00;2006
PGK;2,934972e+00;2006
PHP;4,921460e+01;2006
PKR;6,087206e+01;2006
PLN;2,908884e+00;2006
PYG;5,285844e+03;2006
QAR;3,640000e+00;2006
RON;2,571642e+00;2006
RUB;2,621019e+01;2006
RWF;5,492303e+02;2006
SAR;3,750250e+00;2006
SBD;7,376724e+00;2006
SCR;5,446882e+00;2006
SEK;6,854885e+00;2006
SGD;1,537571e+00;2006
SHP;5,099860e-01;2006
SIT;1,824701e+02;2006
SKK;2,626377e+01;2006
SLL;2,974995e+03;2006
SOS;1,378998e+03;2006
STD;6,780040e+03;2006
SVC;8,750688e+00;2006
SYP;5,299295e+01;2006
SZL;6,976776e+00;2006
THB;3,587155e+01;2006
TJS;3,213791e+00;2006
TND;1,297298e+00;2006
TOP;2,050339e+00;2006
TRY;1,416469e+00;2006
TTD;6,250500e+00;2006
TWD;3,260648e+01;2006
TZS;1,263095e+03;2006
UAH;5,040087e+00;2006
UGX;1,738996e+03;2006
USD;1,000000e+00;2006
UYU;2,705229e+01;2006
UZS;1,240364e+03;2006
VEF;2,150000e+00;2006
VND;1,604445e+04;2006
VUV;1,060498e+02;2006
WST;2,766637e+00;2006
XAF;4,953570e+02;2006
XCD;2,667480e+00;2006
XDR;6,655080e-01;2006
XOF;4,981095e+02;2006
XPF;9,307937e+01;2006
YER;1,957245e+02;2006
ZAR;7,017755e+00;2006
ZMK;4,390892e+03;2006
ZWD;2,512595e+02;2006
AED;3,672600e+00;2007
ALL;8,269292e+01;2007
AMD;3,049637e+02;2007
ANG;1,782500e+00;2007
AOA;7,481346e+01;2007
ARS;3,146665e+00;2007
AUD;1,139039e+00;2007
AWG;1,790250e+00;2007
BBD;2,000000e+00;2007
BDT;6,828955e+01;2007
BGN;1,328589e+00;2007
BHD;3,760000e-01;2007
BIF;1,084117e+03;2007
BMD;1,000000e+00;2007
BND;1,488207e+00;2007
BOB;7,575990e+00;2007
BRL;1,770402e+00;2007
BSD;1,000000e+00;2007
BTN;3,928386e+01;2007
BWP;6,168736e+00;2007
BYR;2,150112e+03;2007
BZD;1,987500e+00;2007
CAD;9,870340e-01;2007
CDF;5,432207e+02;2007
CHF;1,130203e+00;2007
CLP;4,978277e+02;2007
CNY;7,301695e+00;2007
COP;2,016232e+03;2007
CRC;4,964627e+02;2007
CVE;7,490116e+01;2007
CYP;3,983280e-01;2007
CZK;1,810634e+01;2007
DJF;1,777210e+02;2007
DKK;5,085786e+00;2007
DOP;3,320704e+01;2007
DZD;6,656506e+01;2007
EEK;1,057687e+01;2007
EGP;5,525868e+00;2007
ETB;9,039896e+00;2007
EUR;6,841280e-01;2007
FJD;1,556274e+00;2007
FKP;5,009830e-01;2007
GBP;5,018670e-01;2007
GEL;1,587851e+00;2007
GIP;4,981660e-01;2007
GMD;2,476943e+01;2007
GNF;4,266422e+03;2007
GTQ;7,629579e+00;2007
GYD;2,031808e+02;2007
HKD;7,798305e+00;2007
HNL;1,890500e+01;2007
HRK;4,980744e+00;2007
HTG;3,719152e+01;2007
HUF;1,725744e+02;2007
IDR;9,402866e+03;2007
IEP;6,664370e-01;2007
ILS;3,843839e+00;2007
INR;3,935394e+01;2007
IQD;1,213945e+03;2007
IRR;9,331068e+03;2007
ISK;6,242782e+01;2007
JMD;7,099654e+01;2007
JOD;7,095000e-01;2007
JPY;1,118084e+02;2007
KES;6,374701e+01;2007
KGS;3,547074e+01;2007
KHR;3,951633e+03;2007
KMF;3,341947e+02;2007
KPW;1,424641e+02;2007
KRW;9,360135e+02;2007
KWD;2,731780e-01;2007
KZT;1,206587e+02;2007
LAK;9,348981e+03;2007
LBP;1,511216e+03;2007
LKR;1,086410e+02;2007
LRD;6,150269e+01;2007
LSL;6,816115e+00;2007
LTL;2,345493e+00;2007
LVL;4,752410e-01;2007
LYD;1,219052e+00;2007
MAD;7,711910e+00;2007
MDL;1,134002e+01;2007
MGA;1,791315e+03;2007
MKD;4,168494e+01;2007
MMK;6,510000e+00;2007
MNT;1,169049e+03;2007
MOP;8,022418e+00;2007
MRO;2,500303e+02;2007
MTL;2,913240e-01;2007
MUR;2,812036e+01;2007
MVR;1,279750e+01;2007
MWK;1,389106e+02;2007
MXN;1,091746e+01;2007
MYR;3,306555e+00;2007
NAD;6,801837e+00;2007
NGN;1,231559e+02;2007
NIO;1,839539e+01;2007
NOK;5,418575e+00;2007
NPR;6,667816e+01;2007
NZD;1,295917e+00;2007
OMR;3,844970e-01;2007
PAB;1,000000e+00;2007
PEN;3,004574e+00;2007
PGK;2,752324e+00;2007
PHP;4,125735e+01;2007
PKR;6,161303e+01;2007
PLN;2,441071e+00;2007
PYG;4,976686e+03;2007
QAR;3,640000e+00;2007
RON;2,451313e+00;2007
RUB;2,441170e+01;2007
RWF;5,461621e+02;2007
SAR;3,750045e+00;2007
SBD;7,212264e+00;2007
SCR;8,001447e+00;2007
SEK;6,436427e+00;2007
SGD;1,437436e+00;2007
SHP;5,009830e-01;2007
SKK;2,280506e+01;2007
SLL;2,967663e+03;2007
SOS;1,344147e+03;2007
STD;1,406828e+04;2007
SVC;8,749597e+00;2007
SYP;5,187224e+01;2007
SZL;6,812924e+00;2007
THB;2,966005e+01;2007
TJS;3,460000e+00;2007
TND;1,218502e+00;2007
TOP;1,927807e+00;2007
TRY;1,167521e+00;2007
TTD;6,250500e+00;2007
TWD;3,243385e+01;2007
TZS;1,142000e+03;2007
UAH;5,047906e+00;2007
UGX;1,692752e+03;2007
USD;1,000000e+00;2007
UYU;2,705992e+01;2007
UZS;1,289430e+03;2007
VEF;2,147300e+00;2007
VND;1,601002e+04;2007
VUV;9,500015e+01;2007
WST;2,579059e+00;2007
XAF;4,758464e+02;2007
XCD;2,667345e+00;2007
XDR;6,329050e-01;2007
XOF;4,460463e+02;2007
XPF;8,130611e+01;2007
YER;1,986501e+02;2007
ZAR;6,837300e+00;2007
ZMK;3,787754e+03;2007
ZWD;2,999369e+04;2007
AED;3,672950e+00;2008
AFN;4,703945e+01;2008
ALL;8,827102e+01;2008
AMD;3,073867e+02;2008
ANG;1,782500e+00;2008
AOA;7,520948e+01;2008
ARS;3,451225e+00;2008
AUD;1,435622e+00;2008
AWG;1,790250e+00;2008
AZN;8,123950e-01;2008
BAM;1,396927e+00;2008
BBD;2,000000e+00;2008
BDT;6,917210e+01;2008
BGN;1,405343e+00;2008
BHD;3,765000e-01;2008
BIF;1,131074e+03;2008
BMD;1,000000e+00;2008
BND;1,490772e+00;2008
BOB;7,019900e+00;2008
BRL;2,322171e+00;2008
BSD;1,000000e+00;2008
BTN;4,844473e+01;2008
BWP;7,570894e+00;2008
BYR;2,201734e+03;2008
BZD;1,984900e+00;2008
CAD;1,220094e+00;2008
CDF;5,436667e+02;2008
CHF;1,068102e+00;2008
CLP;6,379837e+02;2008
CNY;6,823594e+00;2008
COP;2,251048e+03;2008
CRC;5,586837e+02;2008
CVE;7,922828e+01;2008
CZK;1,929069e+01;2008
DJF;1,777210e+02;2008
DKK;5,349400e+00;2008
DOP;3,537675e+01;2008
DZD;7,006125e+01;2008
EEK;1,118849e+01;2008
EGP;5,516456e+00;2008
ETB;9,417335e+00;2008
EUR;7,175520e-01;2008
FJD;1,765861e+00;2008
FKP;6,857080e-01;2008
GBP;6,849500e-01;2008
GEL;1,400648e+00;2008
GHS;1,269286e+00;2008
GIP;6,844150e-01;2008
GMD;2,709849e+01;2008
GNF;4,980764e+03;2008
GTQ;7,746067e+00;2008
GYD;2,032064e+02;2008
HKD;7,750115e+00;2008
HNL;1,890500e+01;2008
HRK;5,264748e+00;2008
HTG;3,856574e+01;2008
HUF;1,913552e+02;2008
IDR;1,102149e+04;2008
IEP;6,818910e-01;2008
ILS;3,791557e+00;2008
INR;4,850950e+01;2008
IQD;1,161491e+03;2008
IRR;9,834347e+03;2008
ISK;1,211147e+02;2008
JMD;7,872360e+01;2008
JOD;7,092500e-01;2008
JPY;9,074911e+01;2008
KES;7,815326e+01;2008
KGS;3,942226e+01;2008
KHR;4,050690e+03;2008
KMF;3,535015e+02;2008
KPW;1,423875e+02;2008
KRW;1,290534e+03;2008
KWD;2,762650e-01;2008
KZT;1,210782e+02;2008
LAK;8,470859e+03;2008
LBP;1,501833e+03;2008
LKR;1,128975e+02;2008
LRD;6,378187e+01;2008
LSL;9,294211e+00;2008
LTL;2,480994e+00;2008
LVL;5,069720e-01;2008
LYD;1,254703e+00;2008
MAD;8,070414e+00;2008
MDL;1,035034e+01;2008
MGA;1,833676e+03;2008
MKD;4,409312e+01;2008
MMK;6,510000e+00;2008
MNT;1,271440e+03;2008
MOP;7,997547e+00;2008
MRO;2,582551e+02;2008
MUR;3,173721e+01;2008
MVR;1,279500e+01;2008
MWK;1,437703e+02;2008
MXN;1,381825e+01;2008
MYR;3,452901e+00;2008
MZN;2,525742e+01;2008
NAD;9,312471e+00;2008
NGN;1,359201e+02;2008
NIO;1,888375e+01;2008
NOK;6,987813e+00;2008
NPR;7,340818e+01;2008
NZD;1,720741e+00;2008
OMR;3,844970e-01;2008
PAB;1,000000e+00;2008
PEN;3,004574e+00;2008
PGK;2,605894e+00;2008
PHP;4,738537e+01;2008
PKR;7,906661e+01;2008
PLN;2,984479e+00;2008
PYG;4,894896e+03;2008
QAR;3,640000e+00;2008
RON;2,880013e+00;2008
RSD;6,401242e+01;2008
RUB;2,960783e+01;2008
RWF;5,578279e+02;2008
SAR;3,751600e+00;2008
SBD;7,943245e+00;2008
SCR;1,703100e+01;2008
SDG;2,189795e+00;2008
SEK;7,838142e+00;2008
SGD;1,438466e+00;2008
SHP;6,857080e-01;2008
SKK;2,169008e+01;2008
SLL;3,009078e+03;2008
SOS;1,417593e+03;2008
SRD;2,743308e+00;2008
STD;1,443438e+04;2008
SVC;8,753142e+00;2008
SYP;4,605148e+01;2008
SZL;9,320043e+00;2008
THB;3,475424e+01;2008
TJS;3,452011e+00;2008
TND;1,312062e+00;2008
TOP;2,150679e+00;2008
TRY;1,538759e+00;2008
TTD;6,263000e+00;2008
TWD;3,282267e+01;2008
TZS;1,310044e+03;2008
UAH;7,805025e+00;2008
UGX;1,940049e+03;2008
USD;1,000000e+00;2008
UYU;2,435001e+01;2008
UZS;1,399504e+03;2008
VEF;2,147300e+00;2008
VND;1,748501e+04;2008
VUV;1,120099e+02;2008
WST;2,998537e+00;2008
XAF;4,887175e+02;2008
XCD;2,660840e+00;2008
XDR;6,465070e-01;2008
XOF;4,691675e+02;2008
XPF;8,537264e+01;2008
YER;2,001115e+02;2008
ZAR;9,368382e+00;2008
ZMK;4,810878e+03;2008
ZWD;4,780823e+05;2008
AED;3,672750e+00;2009
AFN;4,855009e+01;2009
ALL;9,643551e+01;2009
AMD;3,778942e+02;2009
ANG;1,791000e+00;2009
AOA;8,917487e+01;2009
ARS;3,801626e+00;2009
AUD;1,112379e+00;2009
AWG;1,790250e+00;2009
AZN;8,026010e-01;2009
BAM;1,363000e+00;2009
BBD;2,000000e+00;2009
BDT;6,887597e+01;2009
BGN;1,357640e+00;2009
BHD;3,765000e-01;2009
BIF;1,136687e+03;2009
BMD;1,000000e+00;2009
BND;1,400814e+00;2009
BOB;7,020063e+00;2009
BRL;1,742449e+00;2009
BSD;1,000000e+00;2009
BTN;4,639056e+01;2009
BWP;6,684572e+00;2009
BYR;2,862269e+03;2009
BZD;1,987500e+00;2009
CAD;1,048238e+00;2009
CDF;8,900050e+02;2009
CHF;1,033312e+00;2009
CLP;5,074274e+02;2009
CNY;6,827225e+00;2009
COP;2,044171e+03;2009
CRC;5,545068e+02;2009
CVE;7,653894e+01;2009
CZK;1,838353e+01;2009
DJF;1,777210e+02;2009
DKK;5,178980e+00;2009
DOP;3,620508e+01;2009
DZD;7,157386e+01;2009
EEK;1,086050e+01;2009
EGP;5,486778e+00;2009
ETB;1,075643e+01;2009
EUR;6,974150e-01;2009
FJD;1,946322e+00;2009
FKP;6,178650e-01;2009
GBP;6,178680e-01;2009
GEL;1,692423e+00;2009
GHS;1,429497e+00;2009
GIP;6,164790e-01;2009
GMD;2,620017e+01;2009
GNF;4,995970e+03;2009
GTQ;8,333550e+00;2009
GYD;2,051977e+02;2009
HKD;7,754222e+00;2009
HNL;1,892250e+01;2009
HRK;5,074525e+00;2009
HTG;4,024976e+01;2009
HUF;1,882595e+02;2009
IDR;9,430435e+03;2009
IEP;6,722860e-01;2009
ILS;3,785278e+00;2009
INR;4,648683e+01;2009
IQD;1,151993e+03;2009
IRR;9,889944e+03;2009
ISK;1,249487e+02;2009
JMD;8,773945e+01;2009
JOD;7,083750e-01;2009
JPY;9,283379e+01;2009
KES;7,584061e+01;2009
KGS;4,406648e+01;2009
KHR;4,145047e+03;2009
KMF;3,415022e+02;2009
KPW;1,431121e+02;2009
KRW;1,160475e+03;2009
KWD;2,872730e-01;2009
KZT;1,484732e+02;2009
LAK;8,466894e+03;2009
LBP;1,501743e+03;2009
LKR;1,143599e+02;2009
LRD;6,899913e+01;2009
LSL;7,384621e+00;2009
LTL;2,396779e+00;2009
LVL;4,901100e-01;2009
LYD;1,235989e+00;2009
MAD;7,866575e+00;2009
MDL;1,223499e+01;2009
MGA;1,959992e+03;2009
MKD;4,259642e+01;2009
MMK;6,510000e+00;2009
MNT;1,432484e+03;2009
MOP;7,999735e+00;2009
MRO;2,612488e+02;2009
MUR;2,967481e+01;2009
MVR;1,279500e+01;2009
MWK;1,432743e+02;2009
MXN;1,310046e+01;2009
MYR;3,422995e+00;2009
MZN;3,058500e+01;2009
NAD;7,356121e+00;2009
NGN;1,496989e+02;2009
NIO;1,930782e+01;2009
NOK;5,774214e+00;2009
NPR;7,172468e+01;2009
NZD;1,377133e+00;2009
OMR;3,844970e-01;2009
PAB;1,000000e+00;2009
PEN;3,004574e+00;2009
PGK;2,685241e+00;2009
PHP;4,615973e+01;2009
PKR;8,440087e+01;2009
PLN;2,849160e+00;2009
PYG;4,692470e+03;2009
QAR;3,640000e+00;2009
RON;2,945538e+00;2009
RSD;6,661229e+01;2009
RUB;3,000290e+01;2009
RWF;5,699967e+02;2009
SAR;3,750375e+00;2009
SBD;7,846710e+00;2009
SCR;1,097998e+01;2009
SDG;2,234396e+00;2009
SEK;7,136108e+00;2009
SGD;1,402872e+00;2009
SHP;6,178650e-01;2009
SLL;3,849994e+03;2009
SOS;1,499997e+03;2009
SRD;2,714990e+00;2009
STD;1,612990e+04;2009
SVC;8,748798e+00;2009
SYP;4,554984e+01;2009
SZL;7,395295e+00;2009
THB;3,331155e+01;2009
TJS;4,370486e+00;2009
TND;1,318996e+00;2009
TOP;1,908480e+00;2009
TRY;1,499147e+00;2009
TTD;6,315250e+00;2009
TWD;3,197541e+01;2009
TZS;1,338496e+03;2009
UAH;8,005007e+00;2009
UGX;1,904998e+03;2009
USD;1,000000e+00;2009
UYU;1,954996e+01;2009
UZS;1,508614e+03;2009
VEF;2,147300e+00;2009
VND;1,846995e+04;2009
VUV;9,704998e+01;2009
WST;2,587412e+00;2009
XAF;4,807180e+02;2009
XCD;2,605025e+00;2009
XDR;6,379670e-01;2009
XOF;4,549180e+02;2009
XPF;8,334236e+01;2009
YER;2,044997e+02;2009
ZAR;7,386118e+00;2009
ZMK;4,689991e+03;2009
ZWD;1,518070e+04;2009
AED;3,672725e+00;2010
AFN;4,302213e+01;2010
ALL;1,045750e+02;2010
AMD;3,632315e+02;2010
ANG;1,790750e+00;2010
AOA;9,240582e+01;2010
ARS;3,972412e+00;2010
AUD;9,808280e-01;2010
AWG;1,790250e+00;2010
AZN;7,973440e-01;2010
BAM;1,463638e+00;2010
BBD;2,000000e+00;2010
BDT;7,060861e+01;2010
BGN;1,463714e+00;2010
BHD;3,765150e-01;2010
BIF;1,127328e+03;2010
BMD;1,000000e+00;2010
BND;1,285783e+00;2010
BOB;6,955924e+00;2010
BRL;1,660156e+00;2010
BSD;1,000000e+00;2010
BTN;4,468632e+01;2010
BWP;6,468699e+00;2010
BYR;2,997122e+03;2010
BZD;1,987500e+00;2010
CAD;9,966450e-01;2010
CDF;8,872702e+02;2010
CHF;9,345360e-01;2010
CLP;4,678107e+02;2010
CNY;6,600479e+00;2010
COP;1,953711e+03;2010
CRC;5,065861e+02;2010
CVE;8,251908e+01;2010
CZK;1,874910e+01;2010
DJF;1,777210e+02;2010
DKK;5,575877e+00;2010
DOP;3,721422e+01;2010
DZD;7,451964e+01;2010
EEK;1,166646e+01;2010
EGP;5,803494e+00;2010
ETB;1,271064e+01;2010
EUR;7,479520e-01;2010
FJD;1,842895e+00;2010
FKP;6,423440e-01;2010
GBP;6,424880e-01;2010
GEL;1,772175e+00;2010
GHS;1,484464e+00;2010
GIP;6,441780e-01;2010
GMD;2,724325e+01;2010
GNF;6,996950e+03;2010
GTQ;8,012668e+00;2010
GYD;2,031245e+02;2010
HKD;7,772760e+00;2010
HNL;1,892000e+01;2010
HRK;5,535728e+00;2010
HTG;3,999261e+01;2010
HUF;2,078787e+02;2010
IDR;8,988972e+03;2010
IEP;6,936430e-01;2010
ILS;3,542870e+00;2010
INR;4,469302e+01;2010
IQD;1,169782e+03;2010
IRR;1,035208e+04;2010
ISK;1,150075e+02;2010
JMD;8,659945e+01;2010
JOD;7,083750e-01;2010
JPY;8,120179e+01;2010
KES;8,065110e+01;2010
KGS;4,708152e+01;2010
KHR;4,032635e+03;2010
KMF;3,681844e+02;2010
KPW;1,430653e+02;2010
KRW;1,121367e+03;2010
KWD;2,814080e-01;2010
KZT;1,472951e+02;2010
LAK;8,032015e+03;2010
LBP;1,501971e+03;2010
LKR;1,109406e+02;2010
LRD;6,997399e+01;2010
LSL;6,604899e+00;2010
LTL;2,584044e+00;2010
LVL;5,284410e-01;2010
LYD;1,250035e+00;2010
MAD;8,364010e+00;2010
MDL;1,206923e+01;2010
MGA;2,119861e+03;2010
MKD;4,592456e+01;2010
MMK;6,510000e+00;2010
MNT;1,230381e+03;2010
MOP;8,009082e+00;2010
MRO;2,813113e+02;2010
MUR;3,012355e+01;2010
MVR;1,280000e+01;2010
MWK;1,508677e+02;2010
MXN;1,237469e+01;2010
MYR;3,066246e+00;2010
MZN;3,234820e+01;2010
NAD;6,640593e+00;2010
NGN;1,521725e+02;2010
NIO;1,981974e+01;2010
NOK;5,834012e+00;2010
NPR;7,047154e+01;2010
NZD;1,284889e+00;2010
OMR;3,844970e-01;2010
PAB;1,000000e+00;2010
PEN;3,004574e+00;2010
PGK;2,593892e+00;2010
PHP;4,364567e+01;2010
PKR;8,566927e+01;2010
PLN;2,974854e+00;2010
PYG;4,622277e+03;2010
QAR;3,640000e+00;2010
RON;3,199932e+00;2010
RSD;7,903716e+01;2010
RUB;3,066879e+01;2010
RWF;5,882216e+02;2010
SAR;3,749725e+00;2010
SBD;7,970465e+00;2010
SCR;1,216253e+01;2010
SDG;2,497837e+00;2010
SEK;6,710002e+00;2010
SGD;1,282683e+00;2010
SHP;6,423440e-01;2010
SLL;4,146504e+03;2010
SOS;1,600001e+03;2010
SRD;2,709819e+00;2010
STD;1,837072e+04;2010
SVC;8,746457e+00;2010
SYP;4,680009e+01;2010
SZL;6,600953e+00;2010
THB;3,006459e+01;2010
TJS;4,402614e+00;2010
TND;1,416282e+00;2010
TOP;1,868371e+00;2010
TRY;1,545165e+00;2010
TTD;6,320250e+00;2010
TWD;2,914213e+01;2010
TZS;1,500206e+03;2010
UAH;7,964996e+00;2010
UGX;2,326081e+03;2010
USD;1,000000e+00;2010
UYU;1,984934e+01;2010
UZS;1,653278e+03;2010
VEF;4,300000e+00;2010
VND;1,944871e+04;2010
VUV;9,198887e+01;2010
WST;2,336720e+00;2010
XAF;4,985061e+02;2010
XCD;2,691726e+00;2010
XDR;6,490950e-01;2010
XOF;4,930061e+02;2010
XPF;9,005338e+01;2010
YER;2,138715e+02;2010
ZAR;6,627452e+00;2010
ZMK;4,797421e+03;2010
ZWD;1,518069e+04;2010
AED;3,672800e+00;2011
AFN;4,573629e+01;2011
ALL;1,070429e+02;2011
AMD;3,857199e+02;2011
ANG;1,790000e+00;2011
AOA;9,477283e+01;2011
ARS;4,300722e+00;2011
AUD;9,813930e-01;2011
AWG;1,790050e+00;2011
AZN;7,861890e-01;2011
BAM;1,512764e+00;2011
BBD;2,000000e+00;2011
BDT;8,180463e+01;2011
BGN;1,514089e+00;2011
BHD;3,765150e-01;2011
BIF;1,299056e+03;2011
BMD;1,000000e+00;2011
BND;1,297017e+00;2011
BOB;6,884557e+00;2011
BRL;1,865273e+00;2011
BSD;1,000000e+00;2011
BTN;5,307958e+01;2011
BWP;7,492989e+00;2011
BYR;8,371960e+03;2011
BZD;1,992750e+00;2011
CAD;1,021566e+00;2011
CDF;9,078890e+02;2011
CHF;9,393680e-01;2011
CLF;2,117600e-02;2011
CLP;5,198527e+02;2011
CNY;6,304144e+00;2011
COP;1,938207e+03;2011
CRC;5,036884e+02;2011
CVE;8,530839e+01;2011
CZK;1,983584e+01;2011
DJF;1,782355e+02;2011
DKK;5,741838e+00;2011
DOP;3,859495e+01;2011
DZD;7,526497e+01;2011
EGP;6,028630e+00;2011
ETB;1,728246e+01;2011
EUR;7,724840e-01;2011
FJD;1,825743e+00;2011
FKP;6,444000e-01;2011
GBP;6,444000e-01;2011
GEL;1,669921e+00;2011
GHS;1,638125e+00;2011
GIP;6,446590e-01;2011
GMD;2,866492e+01;2011
GNF;6,958727e+03;2011
GTQ;7,811485e+00;2011
GYD;2,021992e+02;2011
HKD;7,767744e+00;2011
HNL;1,897995e+01;2011
HRK;5,830813e+00;2011
HTG;4,034985e+01;2011
HUF;2,433077e+02;2011
IDR;9,068376e+03;2011
IEP;6,081690e-01;2011
ILS;3,816865e+00;2011
INR;5,308517e+01;2011
IQD;1,169542e+03;2011
IRR;1,114338e+04;2011
ISK;1,225646e+02;2011
JMD;8,602815e+01;2011
JOD;7,092500e-01;2011
JPY;7,717765e+01;2011
KES;8,499797e+01;2011
KGS;4,637338e+01;2011
KHR;4,031405e+03;2011
KMF;3,799056e+02;2011
KPW;9,000000e+02;2011
KRW;1,159017e+03;2011
KWD;2,787090e-01;2011
KZT;1,482976e+02;2011
LAK;7,996677e+03;2011
LBP;1,506500e+03;2011
LKR;1,139125e+02;2011
LRD;7,194250e+01;2011
LSL;8,088520e+00;2011
LTL;2,667261e+00;2011
LVL;5,404070e-01;2011
LYD;1,257984e+00;2011
MAD;8,574831e+00;2011
MDL;1,167249e+01;2011
MGA;2,233327e+03;2011
MKD;4,753796e+01;2011
MMK;6,460006e+00;2011
MNT;1,384434e+03;2011
MOP;8,000789e+00;2011
MRO;2,862254e+02;2011
MUR;2,911501e+01;2011
MVR;1,410500e+01;2011
MWK;1,627807e+02;2011
MXN;1,395275e+01;2011
MYR;3,171483e+00;2011
MZN;2,684195e+01;2011
NAD;8,087185e+00;2011
NGN;1,621252e+02;2011
NIO;2,297252e+01;2011
NOK;5,986043e+00;2011
NPR;8,538988e+01;2011
NZD;1,290184e+00;2011
OMR;3,847740e-01;2011
PAB;1,000000e+00;2011
PEN;2,697037e+00;2011
PGK;2,129915e+00;2011
PHP;4,382637e+01;2011
PKR;8,996009e+01;2011
PLN;3,447149e+00;2011
PYG;4,417502e+03;2011
QAR;3,641000e+00;2011
RON;3,343097e+00;2011
RSD;8,168574e+01;2011
RUB;3,218849e+01;2011
RWF;5,995781e+02;2011
SAR;3,750150e+00;2011
SBD;7,618550e+00;2011
SCR;1,332389e+01;2011
SDG;2,674444e+00;2011
SEK;6,886502e+00;2011
SGD;1,299085e+00;2011
SHP;6,444000e-01;2011
SLL;4,337557e+03;2011
SOS;1,635021e+03;2011
SRD;3,262251e+00;2011
STD;1,845149e+04;2011
SVC;8,748721e+00;2011
SYP;5,221502e+01;2011
SZL;8,094223e+00;2011
THB;3,162510e+01;2011
TJS;4,758450e+00;2011
TMT;2,850251e+00;2011
TND;1,496549e+00;2011
TOP;1,753685e+00;2011
TRY;1,889823e+00;2011
TTD;6,333025e+00;2011
TWD;3,028699e+01;2011
TZS;1,580152e+03;2011
UAH;8,016004e+00;2011
UGX;2,479999e+03;2011
USD;1,000000e+00;2011
UYU;1,985000e+01;2011
UZS;1,800362e+03;2011
VEF;4,297400e+00;2011
VND;2,103038e+04;2011
VUV;9,342763e+01;2011
WST;2,412618e+00;2011
XAF;5,065406e+02;2011
XCD;2,699827e+00;2011
XDR;6,514010e-01;2011
XOF;5,060706e+02;2011
XPF;9,227819e+01;2011
YER;2,192356e+02;2011
ZAR;8,096132e+00;2011
ZMK;5,132105e+03;2011
ZWD;3,618439e+02;2011
AED;3,673050e+00;2012
AFN;5,108400e+01;2012
ALL;1,057738e+02;2012
