"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1984","1984","ISK","Iceland Krona","6","Millions",,,89439.8128,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1985","1985","ISK","Iceland Krona","6","Millions",,,122026.2059,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1986","1986","ISK","Iceland Krona","6","Millions",,,161560.813,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1987","1987","ISK","Iceland Krona","6","Millions",,,210347.4019,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1988","1988","ISK","Iceland Krona","6","Millions",,,258779.4889,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1989","1989","ISK","Iceland Krona","6","Millions",,,318779.9821,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1990","1990","ISK","Iceland Krona","6","Millions",,,371437.1247,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1991","1991","ISK","Iceland Krona","6","Millions",,,401609.4007,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1992","1992","ISK","Iceland Krona","6","Millions",,,401444.8211,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1993","1993","ISK","Iceland Krona","6","Millions",,,414168.0421,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1994","1994","ISK","Iceland Krona","6","Millions",,,440286.2537,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1995","1995","ISK","Iceland Krona","6","Millions",,,454012.8297,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1996","1996","ISK","Iceland Krona","6","Millions",,,487509.1884,"B","Break"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1997","1997","ISK","Iceland Krona","6","Millions",,,535250.3224,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1998","1998","ISK","Iceland Krona","6","Millions",,,599860.4711,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1999","1999","ISK","Iceland Krona","6","Millions",,,645034.5384,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2000","2000","ISK","Iceland Krona","6","Millions",,,701816.0614,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2001","2001","ISK","Iceland Krona","6","Millions",,,792680.1605,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2002","2002","ISK","Iceland Krona","6","Millions",,,843992.5291,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2003","2003","ISK","Iceland Krona","6","Millions",,,868072.9527,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2004","2004","ISK","Iceland Krona","6","Millions",,,963228.3596,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2005","2005","ISK","Iceland Krona","6","Millions",,,1051258.4189,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2006","2006","ISK","Iceland Krona","6","Millions",,,1196474.1059,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2007","2007","ISK","Iceland Krona","6","Millions",,,1365649.1732,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2008","2008","ISK","Iceland Krona","6","Millions",,,1553019.9677,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2009","2009","ISK","Iceland Krona","6","Millions",,,1600389.6268,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2010","2010","ISK","Iceland Krona","6","Millions",,,1627107.917,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2011","2011","ISK","Iceland Krona","6","Millions",,,1708314.8699,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2012","2012","ISK","Iceland Krona","6","Millions",,,1787684.2859,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2013","2013","ISK","Iceland Krona","6","Millions",,,1899680.2702,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2014","2014","ISK","Iceland Krona","6","Millions",,,2020546.1235,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2015","2015","ISK","Iceland Krona","6","Millions",,,2234999.3915,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2016","2016","ISK","Iceland Krona","6","Millions",,,2452969.5237,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2017","2017","ISK","Iceland Krona","6","Millions",,,2554565.124,,
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","1990","1990","ISK","Iceland Krona","6","Millions",,,17638.077,"E","Estimated value"
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","1991","1991","ISK","Iceland Krona","6","Millions",,,15834.6679,"E","Estimated value"
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","1992","1992","ISK","Iceland Krona","6","Millions",,,14922.4447,"E","Estimated value"
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","1993","1993","ISK","Iceland Krona","6","Millions",,,16070.8153,"E","Estimated value"
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","1994","1994","ISK","Iceland Krona","6","Millions",,,19222.9251,"E","Estimated value"
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","1995","1995","ISK","Iceland Krona","6","Millions",,,18412.4565,"E","Estimated value"
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","1996","1996","ISK","Iceland Krona","6","Millions",,,18545.8971,"E","Estimated value"
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","1997","1997","ISK","Iceland Krona","6","Millions",,,19561.1991,"E","Estimated value"
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","1998","1998","ISK","Iceland Krona","6","Millions",,,21693.9873,"E","Estimated value"
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","1999","1999","ISK","Iceland Krona","6","Millions",,,22173.6372,"E","Estimated value"
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","2000","2000","ISK","Iceland Krona","6","Millions",,,31063,,
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","2001","2001","ISK","Iceland Krona","6","Millions",,,41294,,
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","2002","2002","ISK","Iceland Krona","6","Millions",,,29305,,
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","2003","2003","ISK","Iceland Krona","6","Millions",,,42877,,
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","2004","2004","ISK","Iceland Krona","6","Millions",,,73738,,
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","2005","2005","ISK","Iceland Krona","6","Millions",,,133040,,
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","2006","2006","ISK","Iceland Krona","6","Millions",,,256602,,
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","2007","2007","ISK","Iceland Krona","6","Millions",,,357342,,
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","2008","2008","ISK","Iceland Krona","6","Millions",,,450313,,
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","2009","2009","ISK","Iceland Krona","6","Millions",,,393530,,
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","2010","2010","ISK","Iceland Krona","6","Millions",,,335585,,
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","2011","2011","ISK","Iceland Krona","6","Millions",,,371757,,
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","2012","2012","ISK","Iceland Krona","6","Millions",,,276432,,
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","2013","2013","ISK","Iceland Krona","6","Millions",,,153808,,
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","2014","2014","ISK","Iceland Krona","6","Millions",,,140567,,
"ISL","Iceland","D1_D4TOS2","Primary incomes payable to the rest of the world","C","Current prices","2015","2015","ISK","Iceland Krona","6","Millions",,,129634,,
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1980","1980","ISK","Iceland Krona","6","Millions",,,-292.3901,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1981","1981","ISK","Iceland Krona","6","Millions",,,-614.3455,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1982","1982","ISK","Iceland Krona","6","Millions",,,-1180.2014,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1983","1983","ISK","Iceland Krona","6","Millions",,,-2528.8819,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1984","1984","ISK","Iceland Krona","6","Millions",,,-3825.1852,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1985","1985","ISK","Iceland Krona","6","Millions",,,-4578.0257,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1986","1986","ISK","Iceland Krona","6","Millions",,,-5040.7793,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1987","1987","ISK","Iceland Krona","6","Millions",,,-4528.3178,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1988","1988","ISK","Iceland Krona","6","Millions",,,-6137.9953,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1989","1989","ISK","Iceland Krona","6","Millions",,,-10589.7854,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1990","1990","ISK","Iceland Krona","6","Millions",,,-13072.7331,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1991","1991","ISK","Iceland Krona","6","Millions",,,-11187.5055,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1992","1992","ISK","Iceland Krona","6","Millions",,,-9627.2417,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1993","1993","ISK","Iceland Krona","6","Millions",,,-10681.3519,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1994","1994","ISK","Iceland Krona","6","Millions",,,-14295.7222,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1995","1995","ISK","Iceland Krona","6","Millions",,,-13440.0069,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1996","1996","ISK","Iceland Krona","6","Millions",,,-12013.1208,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1997","1997","ISK","Iceland Krona","6","Millions",,,-12833.7914,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1998","1998","ISK","Iceland Krona","6","Millions",,,-13657.4704,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","1999","1999","ISK","Iceland Krona","6","Millions",,,-13410.1199,"E","Estimated value"
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","2000","2000","ISK","Iceland Krona","6","Millions",,,-20265,,
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","2001","2001","ISK","Iceland Krona","6","Millions",,,-18348,,
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","2002","2002","ISK","Iceland Krona","6","Millions",,,12264,,
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","2003","2003","ISK","Iceland Krona","6","Millions",,,2622,,
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","2004","2004","ISK","Iceland Krona","6","Millions",,,-25788,,
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","2005","2005","ISK","Iceland Krona","6","Millions",,,-42394,,
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","2006","2006","ISK","Iceland Krona","6","Millions",,,-74120,,
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","2007","2007","ISK","Iceland Krona","6","Millions",,,-66529,,
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","2008","2008","ISK","Iceland Krona","6","Millions",,,-313711,,
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","2009","2009","ISK","Iceland Krona","6","Millions",,,-288458,,
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","2010","2010","ISK","Iceland Krona","6","Millions",,,-260895,,
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","2011","2011","ISK","Iceland Krona","6","Millions",,,-211858,,
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","2012","2012","ISK","Iceland Krona","6","Millions",,,-166898,,
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","2013","2013","ISK","Iceland Krona","6","Millions",,,-23430,,
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","2014","2014","ISK","Iceland Krona","6","Millions",,,-32987,,
"ISL","Iceland","D1_D4NFRS2","Net primary incomes from the rest of the world","C","Current prices","2015","2015","ISK","Iceland Krona","6","Millions",,,-18598,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1970","1970","EUR","Euro","6","Millions",,,153.5971,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1971","1971","EUR","Euro","6","Millions",,,164.4732,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1972","1972","EUR","Euro","6","Millions",,,197.7674,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1973","1973","EUR","Euro","6","Millions",,,267.6852,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1974","1974","EUR","Euro","6","Millions",,,367.3458,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1975","1975","EUR","Euro","6","Millions",,,405.5231,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1976","1976","EUR","Euro","6","Millions",,,519.3892,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1977","1977","EUR","Euro","6","Millions",,,533.3727,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1978","1978","EUR","Euro","6","Millions",,,632.8114,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1979","1979","EUR","Euro","6","Millions",,,768.6516,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1980","1980","EUR","Euro","6","Millions",,,1052.096,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1981","1981","EUR","Euro","6","Millions",,,1284.0455,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1982","1982","EUR","Euro","6","Millions",,,1321.113,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1983","1983","EUR","Euro","6","Millions",,,1246.3121,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1984","1984","EUR","Euro","6","Millions",,,1562.8287,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1985","1985","EUR","Euro","6","Millions",,,1791.6707,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1986","1986","EUR","Euro","6","Millions",,,1660.4917,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1987","1987","EUR","Euro","6","Millions",,,1737.3131,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1988","1988","EUR","Euro","6","Millions",,,2531.7973,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1989","1989","EUR","Euro","6","Millions",,,3242.1751,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1990","1990","EUR","Euro","6","Millions",,,3959.3963,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1991","1991","EUR","Euro","6","Millions",,,4097.305,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1992","1992","EUR","Euro","6","Millions",,,4524.2731,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1993","1993","EUR","Euro","6","Millions",,,5661.9358,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1994","1994","EUR","Euro","6","Millions",,,6933.0735,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,8795.4888,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,10939.7267,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,14168.4759,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,19075.5972,"E","Estimated value"
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,24089.0858,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,31058.077,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,32790.4519,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,30514.2327,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,32039.9714,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,36159.9696,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,44890.9584,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,66503.3577,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,85172.6864,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,84642.0746,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,55653.511,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,56109.1963,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,57229.0318,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,57640.8995,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,56089.4333,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,62702.6641,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,61953.6716,,
"IRL","Ireland","D1_D4FRS2","Primary incomes receivable from the rest of the world","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,70168.1387,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1970","1970","EUR","Euro","6","Millions",,,2328.7065,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1971","1971","EUR","Euro","6","Millions",,,2663.4527,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1972","1972","EUR","Euro","6","Millions",,,3215.9491,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1973","1973","EUR","Euro","6","Millions",,,3882.1357,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1974","1974","EUR","Euro","6","Millions",,,4293.9209,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1975","1975","EUR","Euro","6","Millions",,,5450.2253,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1976","1976","EUR","Euro","6","Millions",,,6688.0244,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1977","1977","EUR","Euro","6","Millions",,,8197.4723,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1978","1978","EUR","Euro","6","Millions",,,9711.5196,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1979","1979","EUR","Euro","6","Millions",,,11378.9263,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1980","1980","EUR","Euro","6","Millions",,,13454.0939,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1981","1981","EUR","Euro","6","Millions",,,16326.2419,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1982","1982","EUR","Euro","6","Millions",,,19234.3223,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1983","1983","EUR","Euro","6","Millions",,,21242.0806,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1984","1984","EUR","Euro","6","Millions",,,23581.1357,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1985","1985","EUR","Euro","6","Millions",,,25569.4905,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1986","1986","EUR","Euro","6","Millions",,,27127.5191,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1987","1987","EUR","Euro","6","Millions",,,29016.4,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1988","1988","EUR","Euro","6","Millions",,,31521.4149,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1989","1989","EUR","Euro","6","Millions",,,35195.7765,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1990","1990","EUR","Euro","6","Millions",,,37897.2658,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1991","1991","EUR","Euro","6","Millions",,,39324.3997,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1992","1992","EUR","Euro","6","Millions",,,41781.9835,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1993","1993","EUR","Euro","6","Millions",,,45127.7697,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1994","1994","EUR","Euro","6","Millions",,,48533.9655,"E","Estimated value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,54824.32,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,60218.87,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,69375.18,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,80326.15,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,92632.25,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,108381.02,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,121956.7,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,135954.76,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,145556.61,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,156143.18,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,170188.38,,
