"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Korea, Rep.","KOR","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","36435643.5643564","30450743.1183324","32307692.3076923","36153846.1538462","36942351.6939939","43918787.0306696","84765283.0884047","148604503.89939","169169874.749227","198500281.787113","163577688.776059","75472241.626398","23670494.499537","13556881.2846501","70214909.542676","-176239669.421488","-132438016.528926","-109917355.371901","150619834.710744","-116528925.619835","-595127853.712141","-993791300.596466","-724540347.062623","-915374226.408231","-1379321810.90301","-2221213305.44125","-2511418063.4683","-1791950204.69445","-1545931655.54816","-726332247.036961","-283851599.162546","-336263571.732751","-471657750.174598","-524249792.069177","-1168342656.09454","-2079677852.19584","-2139962630.52187","-3060057866.73495","-4961408531.68752","-5487473384.24839","-3855317286.4586","-3706367168.3832","-2327973173.43628","-2451968095.04284","-1374725927.93345","-6603056077.49586","-3075858002.35759","-2973234646.63662","266050431.43816","-1462805322.13982","1708403230.5484","7757933279.93302","13364226535.0392","8736030027.87716","7184757418.03123","4585692148.87451","5482493264.15497","6615910439.67431","6948877498.45864","14252965291.7667","14355918810.8306","20467297701.4676","24587696882.8834",
"Kuwait","KWT","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","1151597065.15143","1508274991.7062","1765736339.97055","2606770331.5361","3158854562.42808","4846520679.10484","7586491382.24797","6026167808.80203","5029556362.93773","5015841276.48938","4664957623.03285","7739293518.47072","5583805528.54164","7257310172.06097","8417892361.26476","7750000000","5410368348.28982","5241990456.71438","3824503311.25828","3168350168.35017","4880582211.97663","5180205003.8576","6276598900.93589","5866988672.90554","5108158270.78166","6699222824.95306","4900841914.42602","3343050994.68929","3358925143.95393","6128266033.25416","8856164383.56164","13167870533.745","12395589239.0945","10742928563.9889","6928783640.565","9420565443.2725","8989814442.40323","9148519661.63695","13255098046.8213","15641307670.9527","12693949184.3165","12778971128.9912","18776556782.5944","18337128919.4452","19974229177.5886","16301275738.7729","24136312475.6989","26590667836.0568",
"Latin America & Caribbean (excluding high income)","LAC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1811378.62806025","-6002315.42581615","-7003020.56415713","-42429304.036572","-37000489.5810762","-22793529.1384292","-70789743.5897436","-68993241.7211084","-64293606.4432733","-113368505.135032","-97000000","-65737609.2454134","-190636881.545695","-147579613.339123","-255628748.389621","-165147286.09445","-452169226.898921","-592845230.743555","-608436569.89626","-644725043.110856","-585844519.274049","-641555216.822658","-684092635.502814","-900972692.641701","-785730000","-1084450000","-1128150000.05527","-1072220763.42653","-1157519028.01059",
"Lebanon","LBN","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1532118874.10503","1262337210.70932","902026944.53516","100926313.498745","242459013.539313","170887006.535122","326780987.262663","492000007.401011","398883199.69454","317944228.645664","146974597.198661","207999448.218781","321000000","-74000000","-870380000","-3321290000","-814470000","-198020000","150900000","745020000","432880000","-225700000","-508490000","-239370000","-204180000","-218457286.301824","-577313507.728027","-508517761.791045","-817790955.688226","-209229560.199005","-1112561342.15589","-1247200000","-1014650000","-1506160000","",
"Liberia","LBR","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-101400000","-156499700","-163799600","-152899900","-166299800","-155599800","-152000100","-154200100","-159600000","-144600100","-179400100","-124844800","-261970000","-301493500","-333000000","-280000000","-281000000","-302889900","-437000000","-353761800","-152000000","-214000000","-250000000",
"Libya","LBY","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","265000000","539843750","-50000000","-492974229.154845","-37302876.4285774","832379734.702817","705317525.820584","575173644.249105","-29207696.0131834","55793702.4196626","-1929204934.75766","-414408578.600553","582127315.801959","1236307421.44754","750808052.455474","1282088064.56605","990500378.495433","1829770356.31669","838286115.618471","-640546691.992889","",
"St. Lucia","LCA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","-10006149.8888889","-11223285.3333333","-11255386.1851852","-11107458.9259259","-12703785.4814815","-15478239.6296296","-17385199.7037037","-19551100.2962963","-26478316.7037037","-28618084.6666667","-58209544.9259259","-62631518.5185185","-62294592.5925926","-69718518.5185185","-70482851.8518519","-79363000","-76610925.9259259","-79683000","-88209111.1111111","-89502703.7037037","-44600000","-46984074.0740741","-36321814.8148148","-50836777.7777778","-68990370.3703704","-72509925.9259259","-54492592.5925926","-67976370.3703704","-71873777.7777778","-45159629.6296296","-39567518.5185185","-19848259.2592593","-37713259.2592593","-37814222.2222222","-106900000","-152900000","-114100000","-118700000","-104000000","-126200000","-32200000","-59300000","-103200000",
"Latin America & Caribbean","LCN","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","-1538778.17034267","-1791379.18271908","-2133822.08548799","-2833862.00788478","-3312947.88956952","-4208023.68434612","-4653786.42221566","-5183303.6893729","-7461920.27516394","-8593603.87316002","-9132020.61457008","-8738332.64943933","-8916772.35842435","-8949704.21248301","-8584179.22758091","-9035926.13318411","-13310508.4892744","-17981386.7027184","-19841454.2472494","-19128016.2599141","-24277655.9613809","-25347700.6845226","-27858553.9368718","-28574319.3263207","-33271745.3929686","-41476267.0311019","-42765511.6058932","-39253765.3834838","-42350289.3131735","-88206609.8372006","-49146072.1926194","-250768095.803842","-315730649.227162","-443470505.72123","-596222263.682392","-533177210.950732","-493363204.165115","-480853339.731382","-511776491.334977","-635211213.242389","-796428441.297682","-1207600541.41583","-1648209844.68115","-1281146699.11879","-1283303734.86467","-1106006872.53801","-251371532.605232","274400523.209288","224975789.537194","-166637317.300193","460460865.61956","-611591012.05236","",
"Sri Lanka","LKA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-3441260.50420168","-37301071.4285714","4611028.80658436","-16854067.2268908","-3095848.7394958","-14915966.3865546","-840336.134453782","-3909465.02057613","-30084033.6134454","-11932773.1092437","-154285714.285714","-211129848.229342","-201842546.063652","-253125000","-344210526.315789","-421968616.262482","-534958382.877527","-580721533.258174","-231902626.521461","-6165703.27552987","42528735.6321839","-24155844.1558442","49014896.6842864","-26434339.1415215","-172523584.90566","-25073637.7025037","-26766595.2890792","-28532608.6956522","-17195850.3615215","-50790568.6546463","-59011482.7758362","-74522600.91854","-22130960.5293178","1179635.7615894","-71954674.2209632","-170185365.853659","-195947168.445811","-174402441.09171","-249588828.549263","-283323895.80974","-314684067.004285","-281754371.083259","-251338072.339536","-171311645.254869","-204881905.326613","-298995024.875622","-389012322.694768","-353036147.479074","-969522308.571521","-485406980.149765","-617134576.659266","-651570248.029561","-1213831730.47317","-1751667291.90056","-1808092797.06837","-2022278939.90201","-2195685710.8938","-2314622317.0589","-2398063202.08606","-2469407173.37849","-2279525153.48133","-1989990154.16752","-1914499618.85758",
"Lower middle income","LMC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","15119993.9520024","14839994.0640024","16379993.4480026","17499993.0000028","19739992.1040032","21671744.3796778","26927704.9660152","42797917.4562186","88450381.6906238","101334535.934703","138575034.643759","165600041.40001","177790044.447511","213652121.141584","263213983.981182","290370370.37037","346282979.80505","382617987.61332","332395136.642136","233008985.159344","268817460.762037","336166309.681621","339702032.313628","319659035.405427","360851668.579198","375308829.307775","380742871.528681","332035638.064449","329246608.790475","337250326.364009","320563810.939749","323661827.072359","263610896.256415","282347903.685483","243233693.976277","368679652.925393","347508577.902496","497042268.02502","561644683.881355","501056400.927897","443277291.503022","662445125.270302","625653731.899018","552179928.092584","637346225.306702","509692530.20014","414963796.882611","351768416.03449","278569927.951278","279417053.04308","269078305.333839","313840442.378267","486528343.894321","461972081.805168","381671433.531775","393851188.854646","459532683.919143",
"Late-demographic dividend","LTE","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-529990064.580229","-434607538.251026","-610555904.128498","-1553092501.36836","-1509749743.88995","844785932.721712","-241410792.191422","-1273336081.72643","-1342836428.44136","-1027643317.18252","-573089273.075451","-1494845608.02617","-1534068093.11674","-1726782070.06236","-1666914928.67921","-1906728166.70588","-1639448900.58833","-2546895242.61624","-2522605391.91052",
"Luxembourg","LUX","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","14774505.8491327","3890218.73710277","33865823.4808908","-67817222.1072242","-189792874.896437","114706592.080728","310872518.286311","389338210.467079","363013961.829128","-141049807.374794","-909562698.303214","-1624149282.92047","-477858025.781388","488518343.195266","298454342.362469","508037230.790135","537132020.949973","820209616.423555","626883159.626989","330686936.936937","604693384.838242","848073242.764324","716412797.992472","480124766.791045","-329479141.548107","531923918.992885","554776547.23127","1491892196.66216","414901089.130918","-433904236.3417","-882230088.760786","-181210931.051969","-3027723286.72471","-6688755007.6941","-2721312463.88186","-2586333046.78599","-8804739844.93764","-4930471537.74551","-7267876399.84219","-19547058300.0789","-18010788918.3334","-18927946724.7082","-13860685628.7891","-18423786251.804","-18825121813.8823","-21413487837.7734","-20991089251.2841","-18681085742.8236","-20249118406.9019","-22013122865.8823","-21915887840.467","-26953587200.3872","-26647922312.2569",
"Latvia","LVA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42160581.8596691","38178917.8152118","48532542.9470119","46808054.3309901","-71585395.14773","-9847045.19119351","25266398.0299978","16316507.5034106","-57263559.2178084","-297814491.99948","-175823273.179838","-539253824.931026","-922382710.98345","-454863324.075428","1839557964.97081","240432042.518237","-29381866.4616076","-197397228.656521","-67936501.6496286","40083525.6643136","-127367641.792187","-40077641.0066149","-76480545.3282354","-545680107.481568","-498568048.211764","-5619604.85603114","-732396561.391461","-607256292.908563",
"Macao SAR, China","MAC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-81658737.9268614","-207349461.261668","-616840503.649199","-845730249.348869","-1626947496.60873","-383941768.976888","-2600862082.93901","-2325982182.74578","-3332264046.32616","-5306397638.9737","-6837788478.00163","-8754007726.62783","-8776244880.98289","-4803054742.91668","-4426868878.09779","-5546174240.44677","-6519164368.64037","-6351377305.16314","4708571232.26481","-234214602.57357","4688448348.35465",
"St. Martin (French part)","MAF","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","19761090.3291974","15808745.7933915","13832988.5050657","31617491.5867831","41498748.1449425","-29048570.395357","-40904912.370146","-35964896.6799658","-47030781.604153","-43078832.286992","-11492503.6903541","-28243734.2560603","-36791014.6061555","-55553807.8282977","-43747115.1207833","-55257796.0151384","-86992319.1664223","-113525676.241621","-202767173.12214","-290044840.726171","-448760340.655472","-577793072.940914","-625546245.721832","-558505808.272244","-459058359.219008","-643734711.318692","-477085591.846266","-578535211.099115","-921267349.648561","-910049975.436401","-861228677.48026","-990371662.713704","-921950304.520965","-1042988665.4479","-1011988753.66728","-1229779648.71194","-1048862156.82738","-975030250.86596","-797019829.211896","-759088784.35326","-763653952.56917","-732914573.375594","-651486035.749932","-691997886.44344","-571769438.421239","-273970852.592575","-378929014.711134","-282581286.673772","-196378861.531613","-1281726675.85111","-1284043854.23203","-1709915171.74246","-1984019136.70424","-1456545615.82506","-2392956646.87247","-1710815714.47474","-1546779212.10309","-1826145651.28883","-1915811270.74903","-1941650455.9182","-1160174529.50437","-1958728524.18717","-1862969531.50681",
"Monaco","MCO","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","","59177391.3043478","62856277.0562771","29184171.3221601","33859105.6802417","63880917.5285923","111309960.518544","165687836.145288","230839943.769455","355429621.277873","403842177.842595","401483718.981365","410189667.251375","594256144.412014","306384177.612555","505598903.60467","577440722.974743","810141042.718548","894410195.923398","824100000","453039997.87415","463210000","555840000","535790000","614960000","390190000","266520000","59720000",
"Madagascar","MDG","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-22288333.5426347","-23097608.6982941","-24720805.4996293","-25123680.8951076","-26343007.7819593","-27551425.3422077","","","","-4998575.81464702","-3001872.46025073","-6620927.87136798","-2148758.74344487","-4943802.9136877","-14321656.8084211","-12792827.3386916","-12266150.2006794","-1274271.78785304","-865024.041124726","-12398557.4802769","-43875685.5575868","-88327570.0734494","-95267624.7931528","-118132416.402759","-146025963.10539","-128831639.617949","-155090570.651408","-174698531.981927","-179282783.796636","-189318261.547457","-160907898.556264","-161194534.042368","-147068080.748107","-150941917.380894","-155336756.596136","-166739666.210725","-162747855.715561","-129832021.660333","-121468776.830506","-105185179.291111","-97667066.3892615","-100320343.836868","-96745356.0829408","-106750421.171039","-70734112.3898107","-122400000.020369","-147012931.069152","-85968692.9972323","-99818328.3195868","-146856609.695019","-179338079.475586","-211858428.708458","-371133504.370433","-423374493.159434","-349900182.961142","-428242213.621147","-469142075.967987","-416267551.562685","-460462860.051353","-492355010.83497","-384449883.150254","-300416917.763746","-419506318.538188",
"Maldives","MDV","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","-13116370.8086785","-21703258.2855545","-22573999.7831508","-10358565.7370518","-17599712.4211923","-21199434.6733668","-31500048.7662148","-35999431.1756073","-45500369.6300961","-42400880.3918607","-19963474.9362787","-21878674.5964316","-27443296.5165675","-28160178.4197111","-31027043.3305013","-29998020.3908241","-24396150.557058","-22663976.5625","-35406250","-33882812.5","-30900000","-40700000","-280616437.5","-281948437.5","-255343226.5625","-311252914.0625","-294663864.038425","-272147745.159645","-363698917.985698","-355098699.032027","-332463513.899317","-352910574.732269","-375584411.718773","-492400374.32662","-559825190.959692","-305793071.703442","-487804717.16806","-560147621.716913",
"Middle East & North Africa","MEA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-373832000","-384656000","-385696000","-429720000","-602056000","-605360000","-753296000","-358792000","-420488000","-494576000","-622560000","-704600000","-812520000","-844472000","-1256312000","-1908048000","-2252087384.93453","-2231285163.69114","-2934163482.23306","-4073326024.99452","-6451095812.81861","-10108594737.9156","-12260824084.2523","-9123753892.78399","-10074772981.8624","-8997530676.7573","-7519912941.56493","-6801287927.65547","-7245920052.08734","-8302312070.86164","-8625911052.3754","-8607948436.77011","-9594855210.09093","-11587252220.0258","-12624255692.4693","-13330414951.4949","-13961797488.4492","-12787549599.2908","-13437808188.7102","-12956875540.1187","-15110437162.9892","-13980205712.8716","-9869113142.37282","-8532457214.13597","-7332885520.57613","-13392230901.1688","-15290766917.5526","-17583955699.1678","-15614093332.2923","-14370609114.236","-12186663541.207","-18390865408.4152","-26349055974.8169","-38451898889.3823","-32453317710.4296","-30331630581.4383","-29073736697.5606","-30162555846.9104","-32478466657.8883","-36763516777.9619","-35855807524.7393","-33780355841.2992","-33706297252.2463",
"Marshall Islands","MHL","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32624100","24392400","25935400","30974300","34978900","36270600","37292500","35810300","36408700","35983200","41101400","38255200","41327300","42700300","39993100","36398200","36134500","28766600","35787400","41646667.4804688","58522285.4614258","53616279.6020508","47447574.6154785","47891124.7253418","49671321.8688965","45395999.9084473","24905746.4599609","37767459.8693848",
"Middle income","MIC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-55000000","-29000000","-72000000","-56691000","-46639656.6336786","-39796959.7926263","-51295771.8120386","-54178607.4974752","-53665901.5239196","-72127682.7872735","-70016575.810339","-27244309.3685326","-45751568.2412773","-59939653.0976308","-35289339.4937411","-109165613.698148","-27463392.8726392","-389252714.805428","-119753068.255533","-66821858.8986652","-131084051.092868","-187276579.173009","-211075486.137575","-256314812.810303","-212603134.332308","-317088179.382872","-424541917.552346","-447652722.492511","-532077454.768743","-581671333.571137","-468789360.318621","-614320101.211498","-597722773.075206",
"Mali","MLI","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","-646749.159956455","-1981317.25519795","-2712341.29526118","-5648266.57520895","-1467206.92298855","-801492.687148937","-2341981.75512178","-4823350.57997296","-11035255.4605906","-7830088.85514169","40679.7978377431","10777509.611317","-13703393.9997192","-19282569.4847758","-35682235.5047724","-26679385.4954428","-30152256.60258","-21638323.7416957","-25931376.408609","-24553344.8947495","-20130733.3781239","-26171210.3774574","","-15852231.321224","-2669231.33031102","-7276281.29289883","2210743.74379109","-23227546.6920763","-47340735.0782671","-49848375.4636841","-53146567.711283","-50780421.8404123","-44616025.2830054","-30153258.472905","-166166552.90311","-241310088.210268","-160200745.571166","-182046418.377804","-207224211.064813","-257660138.703954","-299217880.634143","-313824300.747093","-467409159.579083","-419739503.163438","-462321326.534754","-460245057.030317","-432658513.220492","-384929734.61275","-295768945.525838","-374637630.121004","-500896269.611952","-510244697.60864","-695443661.169072","-738774737.929912","-890144036.125684","-759533634.411563",
"Malta","MLT","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","19288893.467958","20339238.637562","24102835.2835284","22486788.4995926","35696179.9754984","52363382.7959389","47106028.4762193","50031310.3588492","48548735.6577921","40017844.3113772","97667785.2348993","117731238.898757","139316562.5","97339521.4931004","108865071.235683","91285871.1566618","78908346.0782172","98080516.8986084","94731413.0011678","113430155.210643","191181953.262191","169747410.358566","144563198.277022","102721280.179674","56889015.1084857","314856517.509728","267907336.82706","104206428.650873","11635539.8386562","21966207.4903142","-152962771.968153","24872157.8116958","33558631.5036082","-21901056.442956","-23852905.1172017","-195636622.223589","-275365006.468931","-394278674.214251","-140264523.317651","-458038069.176174","-464952676.77752","-225789652.184005","-445937545.023609","-523539599.890341","-605141948.855346","-613024301.487146","-1142271584.66588","-1348438122.14854","-1436104768.98018","-1459637038.70275","-1581568566.87311","-1836725726.88761","-1828029591.04318",
"Myanmar","MMR","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","-1402941.03372968","-774730.878189477","-159682.136894398","424109.339407745","480389.9699105","39094.1310355531","102635.897435897","449583.374961635","576776.89128247","357075.113288519","-225154.784239728","-1045075.81966999","-1226661.89624078","-1836908.9469517","-1107355.93220339","-3976235.79599026","-3505868.87362029","-3103597.60991787","-6350506.81218524","-8546082.08864508","-9704263.22952607","-13650234.1253749","-16742912.2733862","-15281322.1673363","-14106733.0670149","-21773533.1498235","-11886210.9967528","-9481877.71947103","-8109037.68402807","-18584207.351977","-18569698.6149585","-6568673.32795921","-3759991.94899147","-3736240.75236846","-4743757.26853128","-1199610.14848533","-310626.843868043","434597.110653756","-630177.463931705","-4294709.4829758","-7453732.07670548","-4596694.39806841","-6225994.27470066","-7306583.05569233","-6274294.95514227","-5940503.03962685","-6503140.7000793","-11337191.7867026","-10336125.2596357","-12108971.4375558","-12749097.5215194","-2381375340.28529","-1904826693.21815","-2989016312.63577","-2105191630.84973","-1639804147.40905","-2094610628.92297","-1885913753.84471","-2423793273.04509","-1496749284.22609","-1067882329.64525","-1397551964.17149",
"Middle East & North Africa (excluding high income)","MNA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49768865.9422465","57993462.2962565","71827368.0234205","99430057.6727355","107079711.944375","24887576.1721179","45460419.0189437","42784560.6350944","67079244.1775304","7467490.96971381","-28818614.2018722","36564879.2061402","69156168.7969076","87050687.8457258","60979938.4096124","88813109.7058749","38261823.003892","99746021.7771746","64883563.8979571","62279897.5157681","75907754.8158295","121027953.873104","124113786.290297",
"Mongolia","MNG","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","-10900000","-20400000","-31100000","-39000000","-45000000","-1700000","-11300000","-34200000","-287639866.666667","-43600000","-4910315.78947368","-26900000","-26930833.6145798","-19413161.4654003","-26808122.8684158","-14359547.9966375","-11996025.2661426","399655.06252749","99991.6819002063","-5198868.52992388","-2008757.14848581","-4499999.59470782","-11500025.1190538","-11057000.2024838","-51790434.0323722","-42664510.9261148","-97546992.4328053","-173626265.99704","-195835988.718837","-579865154.526625","-857817476.551477","-949368902.606108","-710609005.349664","-993971901.829377","-967436969.1952","-921244648.035838","-1608722927.44242","-1234457722.61526","-1571998429.62606","-1259963949.60848","-2231749566.72475","-2078565652.94391",
"Northern Mariana Islands","MNP","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-328971716.34362","-297598183.865714","-288052228.090331","-296579597.747023","-272794809.32275","-265746292.180596","-310224866.9239","-416533279.526532","-432617146.526778","-467122103.866765","-477435133.269554","-876932802.944105","-445633126.564427","-477592727.766457","-686265132.443504","-967392051.243783","-952205479.796106","-1006040922.70484","-631234382.21111","-667021014.868066","-492927589.481072","-412767018.090166","-282348347.705734","-464068426.924033","-558139698.909077","-367556978.863612","-427212341.318789","-460968771.648964","-401025461.382002","-724361091.197006","-1517145896.28046","-3293142169.34335",
"Mauritania","MRT","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","-9999997.97447474","-15200008.3940474","-11300000.5401328","-13799991.8089471","-16500000.9901637","-10013903.82225","-5411876.86852036","-30089844.9688836","-58570984.3466286","-43411499.4862579","-27078308.1505551","-31399854.006646","-26854354.916836","-50542891.5912616","-45606151.3058834","-62286414.553689","-39104394.7079251","-52391543.1017708","-70272880.6722689","-77713475.6565288","-71899694.7017459","-60242721.9419393","-59018624.4712129","-61225287.4856475","-66587710.10063","-68698058.6946838","-74707327.5338863","-74317662.8688988","24169571.7593293","16872313.5673087","25940281.0429327","29661521.223123","13780910.3866081","-32225402.9146987","55850729.9481337","57700000","65517670.2483295","64582567.7710843","-74300000","-60799997.927194","-23000249.4087719","51883349.2913311","-68906697.0860602","-155313660.976856","-190852255.410964","-193248537.564661","-251932308.200512","-180094733.858362","-116389804.456856","-96663217.0598001","-38000000","-96000000","-106000000","-146000000","-58000000",
"Mauritius","MUS","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","5836990.80673948","-2875603.80112445","-7788067.2207552","-16803770.6393105","-23164137.9583181","-45543343.2752848","-45803422.3802144","-41431036.544737","-45361224.2545162","-45329497.8534216","-54134904.1812196","-41387716.9487049","-44129493.6456878","-19803581.2612744","-22807599.3306272","5686062.40050988","10987451.9443549","3513140.98886419","-24665420.2556106","-19095476.0574077","-43960165.7381823","-17666117.7822868","-26549797.542164","-16556943.4977031","-16647899.3665341","13491589.7960738","13216741.205527","-29855052.4658643","-14182583.0098401","-8102729.59262289","31821555.0635742","197996682.342043","137104073.765858","-39643552.2124669","119541066.254337","-218630632.325354","414842316.658398","342558137.004884","379503146.42104","404544637.686947","217152253.863421","338414255.00954","714407798.576076","717492996.254079","539635452.653959","622396089.427014","-252043781.743122",
"Malawi","MWI","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-36609885.0765594","-24998664.8591392","-17280093.0068668","-30406488.3279459","-44368710.2822628","-41513377.6284522","-45853591.0520207","-39856418.33698","-37806846.1568438","-20930848.2742617","-22369941.1996856","-56307608.1095845","-107156116.973455","-115281274.976234","-134720293.210105","-159428991.211842","-160810334.518277","-219775904.701063","-23080708.9452151","-153194110.188871","-163972706.910215","-183850060.517591","-203692033.697526","-234391913.708044","-240393288.308951",
