"Data Source","World Development Indicators",

"Last Updated Date","2018-05-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Aruba","ABW","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.3982769949088","85.707138273458","83.05955067137","86.4433389448995","92.9054054054054","91.9585028090223","100.366030677142","105.149697301564","105.798169383766","102.464961244262","111.643490528013","116.347808143928","118.082431368489","132.79844141449","151.756357077354","143.968136466044","","","","","","","","",
"Afghanistan","AFG","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.000267212652","111.715970892373","124.275895198042","137.822300822229","147.705897364729","180.765454617944","184.70452057767","180.812643847319","197.877370096535","218.775474769614","236.944254761155","246.132730173701","247.599086710793","253.620739409195","266.614680709697","",
"Angola","AGO","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","4.50928844886084E-08","4.38646736236621E-08","4.06530802800446E-08","3.84972351207118E-08","5.75157895121322E-08","5.76888560911872E-08","1.55705414534535E-07","5.43547365463759E-07","7.46829304744914E-06","0.000166364432537985","0.0033195095974031","0.182556657763181","0.35474331416757","0.480027390352685","3.15348837090227","16.3424159345899","33.7180798786281","100","184.886623037975","258.458126395012","327.767373838547","370.511771065463","417.25730411597","499.3800605787","462.332058743831","565.866293779802","702.619999181003","752.296769574259","771.139775840311","760.577374929358","730.020055396738","930.20115173909","",
"Albania","ALB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","4.88144951468093","4.77516276125142","4.77431783022979","4.77351826132934","4.77216477571619","4.78892450117157","4.67504382307151","4.67504516125539","4.67504522455492","4.67504513724071","4.65313285548033","6.4477690540019","22.5467804685628","48.4385218394358","67.0469040747234","70.783634177903","100","112.088705893305","121.540437860866","123.404054817662","128.317125699213","132.588611726834","135.784779170262","143.089626085203","146.462369018533","150.301173548133","154.353367208927","159.873344315422","172.072199615333","176.236428543213","184.149308835789","188.403232613862","190.36261295271","190.914614578615","193.873786563658","194.067720885069","193.656853878965","",
"Andorra","AND","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","5.54081824278109","5.9755436940202","6.4845451496314","7.25292703803017","8.40942085419982","9.82067265696072","11.4400875553245","14.1151338172266","17.0272329194409","19.9102310550807","22.5692053488681","25.3567669949381","28.8008117935171","32.2235680211272","35.7245730914507","38.7952658254677","43.0157311228805","45.5726717004514","48.2779224533165","51.6072679922839","55.388142188722","59.2293924007684","63.2041413864442","66.0718597544631","68.6353506546604","72.0212172854118","72.5953533624887","74.2128941101172","75.3257586764745","77.3836415573946","100","102.769518098936","106.264100862641","109.32436186302","112.987130903513","116.489276497286","120.217506970013","124.869696931017","127.342208154906","127.34219060369","129.379592795535","132.613911441486","134.072549916171","134.073033403127","133.938468229092","133.328424695358","134.250119490451","",
"Arab World","ARB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","27.9514420299598","31.2425374330578","32.8845689972593","31.6806282614747","33.914435868816","37.1417254584134","39.7618825316472","40.2839038533763","38.8264252756677","36.4589967348556","36.7289875970048","36.1051511427786","37.4358371062586","38.327201507786","38.9984168228142","40.2993652022558","40.6261320910667","41.3601756572094","41.8887737180555","41.7788261917873","43.4113253667616","45.9174802405966","45.4802077521772","43.5452771815514","47.2219692977798","52.6333877734053","51.3968675565603","53.3349609652285","55.5069775402609","60.225859973351","70.1787957586491","78.5738836543114","88.4223033292433","104.809921008246","88.8966517851226","100","113.815375452038","115.665952960762","113.888812642123","113.873320366928","97.3659795027213","92.0663112566051","",
"Argentina","ARG","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","7.18895053091502E-11","8.64907652849211E-11","1.11462242081356E-10","1.3998671649233E-10","1.8026735846122E-10","2.18543409371641E-10","2.74498089075475E-10","3.54152666316617E-10","3.90542952628105E-10","4.20989017434933E-10","4.48218059328181E-10","5.88380614993937E-10","9.66384481480835E-10","1.59970732848138E-09","2.0897047438487E-09","6.2209959491128E-09","3.3489038319795E-08","8.68796669538272E-08","2.27079272548601E-07","5.617419920553E-07","1.0720329206686E-06","2.21229107772466E-06","6.80539851861044E-06","3.28258012957894E-05","0.000231991735742299","0.00168380098323629","0.00293758434129546","0.00667085383489974","0.0325865432152334","1.02896208522948","22.3983795119802","52.1777481295678","58.3977323729961","57.5412362252407","59.180781521562","61.0539262799835","61.0219489829064","60.7388601486823","59.7030927427164","58.6066105825432","59.214529394292","58.5656756966243","76.4605374112749","84.4856083466432","99.9999998969317","110.317511084538","125.47629818382","144.222363056105","177.640364739783","204.957277170641","247.824346395484","306.567321408416","374.977453364052","464.780047776689","652.00726257168","812.044769775897","1142.34649437443","",
"Armenia","ARM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00425369583986401","0.00763053925594289","0.0510336032233734","0.760996017036314","32.0173608448846","83.6177938903573","100","117.735994498706","130.331977227855","130.402101146104","128.610798786895","133.844152157196","137.015974566518","143.265407989504","152.304785784628","157.239211443691","164.503439207622","171.466492060237","181.736584527738","186.383470963118","200.863072527354","209.463125405768","220.660614413329","228.089870351151","233.356881560867","236.189623852226","237.411490623187","",
"American Samoa","ASM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.7421981004071","70.92866756393","68.5408299866131","67.6075268817204","69.5652173913043","71.5268225584594","79.5197740112994","100","84.5814977973568","84.0409956076135","98.6217457886677","100.944881889764","100.312012480499","101.540832049307","104.113924050633","",
