"Data Source","World Development Indicators",

"Last Updated Date","2019-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Antigua and Barbuda","ATG","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","26.841850928088","29.1597204728309","33.4886233625846","37.3059175988228","40.4219366967544","44.9785791813809","47.3050882792448","49.1236092955359","52.7642876357704","57.0513544365527","62.1154862677614","69.7995414230042","72.9968536286777","74.2014892250856","76.1353060890702","78.0094606050109","79.423669802701","82.0012276534584","83.9718307780057","86.4717837527079","88.0519495454055","89.9099525032086","91.2618530310395","92.6783088769624","94.0535294543465","94.7133111893931","93.8011232326845","95.3407982949343","99.5933940589949","100","103.738825164669","108.282807406701","110.218914456014","111.806324511029","113.147312307429","115.953936657285","114.302631912815","116.782747826568","119.622526401651","122.078040571338","122.162017960866","125.188985632198",
"Australia","AUS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","6.53040013857613","6.74113710832914","6.7356844899507","6.85639207537604","7.08161596609208","7.29304106586724","7.48871986196248","7.85311077741225","8.02983209124722","8.41158270772412","8.84338396043263","9.30199288863867","9.87769458285592","10.7652158106804","12.528451549739","14.5944726452341","16.6404100825283","18.5404468665691","20.0675549027033","21.8001227999868","23.9837710244273","26.2683727362665","29.3441899790464","32.3248048450381","34.8665408465894","36.4802595829905","38.8356555854179","41.5732004726178","44.5721504563976","48.6925485135581","51.6615135462892","53.2309913168112","54.0299981198416","54.5129851368348","55.0710568726936","56.3186165603268","57.836815680428","58.5501100270666","59.2954483125766","59.507124357925","61.0422512064717","63.8629385071058","65.6896361022011","67.7349191368736","69.9776829252435","72.6348440868937","76.33367321377","80.1592424585572","83.7868863192535","87.9778181777562","89.0046772889508","94.5699557131623","96.3416765399038","96.1931166790954","97.582490299927","96.8976377952756","96.4163809658592","100","101.826363228045",
"Austria","AUT","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","17.9646708004098","18.8785612187474","19.5091435274059","20.2267417441778","20.8707183649377","21.981335996267","22.6676737755994","23.4038659995215","24.0680751944481","24.7259935699404","26.3211642032961","27.9542272313495","30.0787295115977","32.4987266645853","35.5868007245222","37.8849165993808","40.0159125047589","42.0962249493975","44.6190580352758","46.454851816096","49.0473247944114","52.3416705924026","55.1447188044041","57.0597756879203","59.8841051773577","61.6584685265686","63.4780084599909","65.0249346813144","66.0177710643119","67.9750401327985","70.0140741075483","72.5638967004432","75.0884622440071","77.1587146850193","79.1069281466985","80.5418630024336","81.3361702977102","82.3666982955121","82.7306768918802","82.9427575351053","84.0741308244317","85.7111408312919","86.6930477966964","87.8266028980426","89.354540345662","91.622173317001","93.3558131362922","95.4294100435619","97.2963153996418","99.1345022074706","100","101.833409895612","103.925309382352","105.612940728584","107.910767189013","110.250108317854","111.806085683072","113.206056265219","115.023278659212",
"Azerbaijan","AZE","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00255489228448677","0.00468949232719281","0.0546480248842367","0.462936823554326","6.87955310209565","44.4182725135118","56.1532078624463","61.3431703749213","60.7511266009584","62.0646524422777","69.8182490204263","71.5741850350762","74.5905975860329","79.7831960167013","87.1647098494835","99.998402900333","111.327410504311","134.241355643386","171.790053971692","139.323059342861","158.588186085768","197.611901789746","203.233925966076","204.075047088576","201.36101169628","183.620029470994","210.48150903857","245.703374981486","274.863394471917",
"Burundi","BDI","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.21203716340905","2.656157516802","2.56140131651097","2.68145802044849","2.8267184355473","2.79762121987115","2.88580319083278","2.73233657619656","2.81585899995417","2.96684197587555","3.12065824840114","3.16373016482164","3.29947981415679","3.48129575117696","3.91489732114605","4.74042803096696","5.12321514112024","5.8560462699533","6.58850327514027","8.31012580194729","9.67165883785596","9.08523568839025","9.60055221431761","10.2177283987686","11.9768324433677","12.5839187943402","12.0481692440355","11.6363875086277","12.0426397108446","13.8197943107155","14.6469866040483","15.246508387633","16.0700882857693","17.3143382815245","18.4637411844938","21.4369042043135","24.5352038509711","32.4840674819496","36.203673821609","41.6176219844858","57.8255604200099","65.7571495169799","66.4330400161365","74.3689639936028","84.1456264933397","100","102.845666333767","111.354470401982","138.319843726591","152.78643242531","165.867321899911","179.740875367988","205.430231564556","221.773149772061","233.537890625","283.360963555135","286.038513396385","318.849087670885","313.96957313016",
"Belgium","BEL","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","15.8479376066024","16.0564122645059","16.3241837587332","16.8181203722532","17.598889259053","18.4965580802512","19.2523302055149","19.8671400744155","20.387716615353","21.2080829207653","22.7440581162982","23.9627338659829","25.4766563326304","27.2108489430839","30.5219578278364","34.4561531281748","37.0662977755955","39.8381376226929","41.6002779391524","43.4744711215833","45.2684871266151","47.5949238788664","51.1980579814503","54.0717278916404","57.0125363773187","59.650930060216","61.3192355791619","62.3519193756652","63.7043263613798","66.7605145496737","68.6380894027691","70.6125495452706","73.0306936508302","75.9469785438759","77.5375399993852","78.4840945988391","78.8326277926242","79.5415363781659","80.9420863603359","81.4022991888854","83.0495494552133","84.7949044233565","86.2193336789386","87.9117991421382","89.6528315062339","91.5678500224772","93.6829600683306","95.5636412340021","97.3939086646535","98.1517306485443","100","102.00184372466","104.016060984033","105.104270126112","105.851473433746","106.906297428273","108.836553233655","110.652011715388","111.898050099683",
"Benin","BEN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","9.74285393902655","9.84431949538988","10.2164900123337","10.4769125450451","10.4388109494383","10.6536020591271","10.7746978887552","10.7898980169951","11.1431080208682","11.5280127591444","12.1098369743951","12.3003590746261","12.9543969749827","13.5791538521221","15.6052600058091","17.8285313738914","20.3308424181466","21.3833471187511","24.0208672915255","27.1447056167226","29.9101593247007","32.144133650813","37.3348596468066","39.1068503925952","39.8708343754135","37.9263410653251","36.5594102791679","37.6665973407215","37.4366401624985","38.2695808688967","39.1025553892725","39.3984132033957","40.5902681801539","41.5556353856831","56.112621329233","64.585319602798","69.0464172920842","71.5787009796509","75.3234156985698","81.7584913112164","85.3052278132724","86.9875143894448","90.0782737465623","92.8381528896887","93.5531881560395","97.5701798297971","99.6110246721494","100","106.438068579426","109.13117103035","110.096951141727","114.207836456559","122.993498817967","124.723623631903","124.413510641056","124.507750314202","124.159134483238","124.198502138575","124.191258599319",
"Burkina Faso","BFA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","18.7567584412082","19.1132509379975","19.4974983008218","20.5011368522229","20.8726618536847","20.7357221598233","21.2132900904629","20.2775700816853","20.2240618942766","21.6221824771395","22.0077983646386","22.7511063240153","24.4111738441419","25.0648706516426","27.8256933112247","30.100765397143","32.1251940794761","38.1203901970087","43.6601693805912","47.0453717523507","51.1356697477146","58.0822558513837","63.3366766637101","66.762758258009","71.1030621129181","71.6413597233989","67.0952305344016","67.9254153697397","70.240691598378","73.634455188389","74.9672501832696","71.9927140621644","72.1561804446377","71.1158039318523","81.5264193629928","87.0454066025741","87.3489384194903","88.7082624678866","95.7519788548147","100","99.1802280321799","102.333791838627","106.261307307309","107.83905356367","107.936785196847","111.972969559719","111.230789051773","112.337526419261","120.919201743015","123.827877391101","132.255727793361","141.124725960751","149.343792277037","146.164001117332","145.257230261781","140.792851267252","139.229687947927","145.529727786233","152.873231185335",
"Bangladesh","BGD","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.18130022309352","2.317794682729","2.31830977773363","2.43802866296412","2.22486634056051","2.40133617437221","2.55252883445143","2.93009796673359","2.76104349209501","3.08761186949042","3.10336823224755","3.19532894445368","3.33598795253501","5.38447748480373","7.78287004728907","14.0535094856154","11.5758168379768","11.2042150674758","14.0746101065601","15.8430153364616","18.6242673078708","20.467080880845","22.4842779891836","24.3926886159198","26.3137509921925","31.1805096831164","33.7542752004582","37.5076261063862","40.3191359831718","43.6809347560215","46.5344945968151","47.8046685160155","49.0390624523244","49.1153271061926","51.0633472235706","54.7117920826436","65.1853870383857","67.6625831070833","70.8672268676628","73.5467434588277","76.0816491685812","78.5627935786781","81.621138985861","86.3680747755874","90.3083041352332","94.4501687091566","100","106.471260102962","114.840929757448","122.609177570961","131.369172618623","141.694061847095","153.262812026321","164.259340116365","173.570854744383","183.76426177263","196.127629468267","208.441862121168","220.10925069838",
"Bulgaria","BGR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","0.0611071215849685","0.0628309158236143","0.0640350532379527","0.0636218531430916","0.0653630232518106","0.0655128203520297","0.0663942885458849","0.0664366738630804","0.0628559073284097","0.0670859113511358","0.084654370258785","0.27642856904376","0.441120976713898","0.6664943325048","1.15106882631648","2.69950177766099","4.58298184524376","40.3059599563098","52.8683005655804","54.5693733706672","58.4966047094209","62.0698146645513","64.4121468937318","65.8750434858236","69.6032317537167","74.1355801838968","79.133384087408","87.9103830495749","95.0572910542338","98.9046564635161","100","105.978628166046","107.626855157051","106.870339620277","107.364621308844","109.733184503715","112.19790122103","116.015587773656","120.214330109805",
