"Data Source","World Development Indicators",

"Last Updated Date","2017-05-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Antigua and Barbuda","ATG","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","24.1117573675939","26.1913561656404","30.0663487838913","33.0372307512385","35.8926197062391","39.7160981937796","42.1541382981292","43.4800928778145","46.8419559470926","50.6211019818643","54.473361027785","61.0912301404067","63.675549331798","65.1161896915832","66.8835737492129","68.4823687946981","70.0054691329068","72.1202225907474","74.3753443754586","76.2905208205391","77.9496260997016","79.8329540381831","80.6069741795252","92.2758212101795","94.0956792796654","94.8208174137476","93.7062007867306","95.1846912841135","99.6161892772262","99.9999934744759","103.723660875789","108.320559417705","110.26068380683","111.766847028513","113.244594778338","116.278643450967","116.112775296186","112.888584136265","111.813618536988","",
"Australia","AUS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","6.71274364518297","6.9286783909472","6.92290595157787","7.0470106650513","7.27897950148771","7.49614652280352","7.69717445494692","8.07238811744469","8.25350078581845","8.64640372457213","9.09057249279848","9.56106938165249","10.1522460054266","11.06557559514","12.8808064564417","15.0021946299094","17.1035634652252","19.0558534662979","20.6237173142651","22.4041618129832","24.6474867142312","26.9941623878816","30.1582091963069","33.2209079564828","35.8357256965851","37.491840197144","39.8886921325576","42.7081013456655","45.7925989989175","50.0342139165616","53.0977381761129","54.7154057604744","55.5637010498491","56.0522485010624","56.6250103149832","57.891213760603","59.4461314387052","60.1740873442328","60.9405490124629","61.1464208360567","62.7115249729736","65.6674988150964","67.5475301364152","69.6523558296617","71.9393533428659","74.6084977692607","78.3887130387223","82.2903649442654","86.0245467053431","90.2622603955603","91.1720144576314","96.8126827948461","98.8030685656238","98.6060835793554","100","99.3481775203957","",
"Austria","AUT","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","17.8876179278836","18.7975885481525","19.4254662050651","20.1399865472388","20.7812010662591","21.8870551102272","22.5704490951528","23.3034836922966","23.9648440052705","24.6199404809752","26.3371395362373","27.9711936867108","30.096985385829","32.5184513436277","35.6083997039943","37.9079103798713","40.040199652193","42.1217746871608","44.646138982998","46.4830469603338","49.0770934824867","52.3734387175873","55.1781881889573","57.0944073272511","59.920451006486","61.6958912996587","63.5165356373553","65.0644007101228","66.0578396301628","68.0162966551096","70.0565681905964","72.6079384216869","75.1340362096008","77.2055451337804","79.1549410562708","80.5907468295834","81.3608876024774","82.3053473697166","82.6492113137826","82.877340569712","84.0305473152619","85.5940250542246","86.5743368361035","87.7078516900087","89.2810675945297","91.5737197231433","93.3215282068257","95.4231178661271","97.1586887518425","99.009086995994","100","101.891590588914","103.918415921062","105.564144395232","107.449778603134","109.477774303479","",
"Azerbaijan","AZE","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00365934740606186","0.00671671431608207","0.0782718353023271","0.663406227902182","9.85292278011397","63.6198603326712","80.4288715702523","87.8606707826215","87.0137544208742","88.8941279714411","100","102.515010100205","105.712780424125","112.064653362536","121.383026849835","140.973545234912","156.90552618735","189.826989537853","242.526669492354","196.617021929451","223.66474674372","274.137127441988","278.088387207149","280.927855126083","281.478787601108","256.579690144943","",
"Burundi","BDI","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.21175159753889","2.65581461662605","2.56107064901231","2.68111185407047","2.82635351658343","2.79726005725091","2.88543064424409","2.73198384158394","2.81549548290353","2.96645896747747","3.12025538288744","3.16332173888179","3.29905386343599","3.48084632868674","3.91439192228631","4.73981605912582","5.12255375286965","5.85529027589661","6.58765272357545","8.30905299523998","9.67041026223637","9.08406281784457","9.59931281830186","10.2164093275751","11.9752862783055","12.5822942566607","12.0466138696545","11.6348852937557","12.041085050306","13.8180102260478","14.6450957318948","15.2445401189238","16.0680136967113","17.3121030639825","18.4613575833494","21.4341367780282","24.5320364463967","32.47987390843","36.1990000616525","41.6122493037842","57.8180953550132","65.7486605126819","66.4244637526402","74.3593632304773","84.1347636037701","100","102.845127974142","109.943370448784","136.319822079143","147.562598862593","165.717662153762","189.405905572145","218.605669192446","247.381564217456","267.922650704197","283.694656918776","",
"Belgium","BEL","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","15.875315092636","16.0841498927975","16.3523839652179","16.8471738596552","17.6292915332704","18.5285110872026","19.285588817102","19.9014607767942","20.4229366194159","21.2447201166184","22.7048607523678","23.9214362924198","25.4327495802485","27.163953555941","30.4693559937263","34.3967710665986","37.0024173924016","39.7694801804889","41.5285836283427","43.3995468026036","45.1904709994935","47.512898352634","51.1098227738537","53.9785401536664","56.9142804212379","59.5481270535917","61.2135574241717","62.2444615157704","63.5945377557413","66.6454588515699","68.5197979114241","70.4908552109671","72.9048318648509","75.8160908493268","77.4039110513484","78.3488343624363","78.696411792239","79.4045184485009","80.80249786589","81.2619690117673","82.906215119598","84.648354491968","86.0706251069453","87.7602788132417","89.4982780302521","91.409796340282","93.5275585625832","95.4527913739495","97.3154618202956","98.104675781708","100","102.003302938983","104.1191186839","105.321598942573","106.013952307924","106.934627614967","",
"Benin","BEN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","9.74285393902655","9.84431949538988","10.2164900123337","10.4769125450451","10.4388109494383","10.6536020591271","10.7746978887552","10.7898980169951","11.1431080208682","11.5280127591444","12.1098369743951","12.3003590746261","12.9543969749827","13.5791538521221","15.6052600058091","17.8285313738914","20.3308424181466","21.3833471187511","24.0208672915255","27.1447056167226","29.9101593247007","32.144133650813","37.3348596468066","39.1068503925952","39.8708343754135","37.9263410653251","36.5594102791679","37.6665973407215","37.4366401624985","38.2695808688967","39.1025553892725","39.3984132033957","40.5902681801539","41.5556353856831","56.112621329233","64.585319602798","69.0464172920842","71.5787009796509","75.3234156985698","81.7584913112164","85.3052278132724","86.9875143894448","90.0782737465623","92.8381528896887","93.5531881560395","97.5701798297971","99.6110246721494","100","106.434521826058","109.138279163681","110.096951141727","114.207836456559","123.000768366925","124.718791354213","124.410285655037","124.503630731732","",
"Burkina Faso","BFA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","18.7567584412082","19.1132509379975","19.4974983008218","20.5011368522229","20.8726618536847","20.7357221598233","21.2132900904629","20.2775700816853","20.2240618942766","21.6221824771395","22.0077983646386","22.7511063240153","24.4111738441419","25.0648706516426","27.8256933112247","30.100765397143","32.1251940794761","38.1203901970087","43.6601693805912","47.0453717523507","51.1356697477146","58.0822558513837","63.3366766637101","66.762758258009","71.1030621129181","71.6413597233989","67.0952305344016","67.9254153697397","70.240691598378","73.634455188389","74.9672501832696","71.9927140621644","72.1561804446377","71.1158039318523","81.5264193629928","87.0454066025741","87.3489384194903","88.7082624678866","95.7519788548147","99.9999940692645","99.1802280332028","102.333791836845","106.26130730538","107.839053565361","107.936785197851","111.972969561071","111.773138128743","113.742948898134","124.164016053359","127.439081408612","132.255802818801","141.124765936703","149.343871566668","146.126120179758","144.366126227725","144.75143228891","",
"Bangladesh","BGD","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.18130022309352","2.317794682729","2.31830977773363","2.43802866296412","2.22486634056051","2.40133617437221","2.55252883445143","2.93009796673359","2.76104349209501","3.08761186949042","3.10336823224755","3.19532894445368","3.33598795253501","5.38447748480373","7.78287004728907","14.0535094856153","11.5758168379768","11.2042150674758","14.0746101065601","15.8430153364616","18.6242673078708","20.467080880845","22.4842779891836","24.3926886159198","26.3137509921925","31.1805096831164","33.7542752004582","37.5076261063862","40.3191359831718","43.6809347560215","46.5344945968151","47.8046685160155","49.0390624523244","49.1153271061926","51.0633472235706","54.7117920826436","65.1853870383857","67.6625831070832","70.8672268676628","73.5467434588277","76.0816491685812","78.5627935786781","81.621138985861","86.3680747755874","90.3083041352332","94.4501687091566","100.000034419932","106.471260102962","114.840929757448","122.609177570961","131.369172618623","141.694061847095","153.262812026321","164.259362269769","173.570823011613","183.764249649396","",
"Bulgaria","BGR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","0.0611071215849685","0.0628309158236143","0.0640350532379527","0.0636218531430916","0.0653630232518106","0.0655128203520297","0.0663942885458849","0.0664366738630804","0.0628559073284097","0.0670859113511358","0.084654370258785","0.27642856904376","0.441120976713898","0.6664943325048","1.15106882631648","1.86906698441599","3.76882884910766","39.8985713152834","52.7294071698375","53.7887940859101","57.6609810397468","61.184241699762","63.502196706522","64.9435842422923","68.6013932273528","73.0628430413324","77.9887357376267","86.6190470812954","93.6838154489907","97.4753293313359","100.000006687062","105.978532012684","107.62684154918","106.870392295455","107.353508417002","109.721554960015","",
