"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Antigua and Barbuda","ATG","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","26.841850928088","29.1597204728309","33.4886233625846","37.3059175988228","40.4219366967544","44.9785791813809","47.3050882792448","49.1236092955359","52.7642876357704","57.0513544365527","62.1154862677614","69.7995414230042","72.9968536286777","74.2014892250856","76.1353060890702","78.0094606050109","79.423669802701","82.0012276534584","83.9718307780057","86.4717837527079","88.0519495454055","89.9099525032086","91.2618530310395","92.6783088769624","94.0535294543465","94.7133111893931","93.8011232326845","95.3407982949343","99.5933940589949","100","103.738825164669","108.282807406701","110.218914456014","111.89201474822","113.028183266668","115.329111535901","114.237470231167","116.421123815701","119.934135537234","122.179767848424","121.04223227292","123.662365952219","",
"Australia","AUS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","6.39687791634852","6.60295003010235","6.59797031247678","6.71623521511957","6.93685270425777","7.14362829319753","7.33561303345736","7.69256931021387","7.86566850226798","8.23963621247811","8.66258897424566","9.11182634324513","9.67575644865546","10.5449357938961","12.2723320729515","14.2959029715661","16.3002246240436","18.1614023413944","19.6571396453363","21.354445218763","23.493295769134","25.7311741575409","28.7441791948671","31.6639576557319","34.153758981492","35.7343601722753","38.0412776513341","40.7243224443602","43.660299174621","47.6996434833506","50.606937394035","52.1452394342098","52.9285882535721","53.4016948254349","53.9470209414381","55.1677172582961","56.6549261744966","57.3536337983945","58.0837116876165","58.2911053898553","59.7948652090237","62.557871705372","64.3472734097734","66.3507737168229","68.5476750971446","71.1505633058591","74.7737681347568","78.5211537321997","82.0746897223378","86.1799654635915","87.1858868871176","92.6373844829886","94.357223359463","94.240053097584","95.6344028510901","95.1087462408183","94.6018121560054","98.140610036165","100","",
"Austria","AUT","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","16.2732646453409","17.1011106325943","17.67232247964","18.3223575301174","18.9057025906236","19.9117535689689","20.5334714085697","21.2003498068899","21.8020225082156","22.3979966821022","23.8429791234437","25.3222863324834","27.2467629067224","29.438912952354","32.2362392710612","34.3179833802656","36.2483421879097","38.1327894639048","40.4180932897812","42.0810437766421","44.4294307548652","47.4136079302301","49.9527441020685","51.6874949472233","54.2459087213944","55.853212551321","57.5014395320783","58.9027198434418","59.8020788855404","61.5750675551084","63.4221228152087","65.7318749782681","68.0187481324024","69.8940825845657","71.6588682347693","72.9587013895424","73.6782241171471","74.6117239282053","74.9414370363121","75.1335491811904","76.1584015321351","77.6412858765368","78.53074108308","79.5575718131056","80.941649886225","82.9957823480576","84.566196230416","86.4445601727905","88.1356943641046","89.8008104656327","90.5848208974789","92.2456122838266","94.140554569286","95.6692918037125","97.7507755089035","100","101.667629327774","102.819322478732","104.56956478963","",
"Azerbaijan","AZE","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00255489228448677","0.00468949233770825","0.0546480247603476","0.462936821065925","6.87955312537988","44.418272075926","56.1532077165431","61.3431705121439","60.7511262468826","62.0646526554534","69.8182491031549","71.5741850350762","74.5905975860329","79.7831960167013","87.1647098494835","99.998402900333","111.327410504311","134.241355643386","171.790053971692","139.323059342861","158.588186085768","197.611901789746","203.233925966076","204.075047088576","201.36101169628","183.620029470994","210.48150903857","245.703374981486","274.863394471917","",
"Burundi","BDI","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.21203716340905","2.656157516802","2.56140131651097","2.68145802044849","2.8267184355473","2.79762121987115","2.88580319083278","2.73233657619656","2.81585899995417","2.96684197587555","3.12065824840114","3.16373016482164","3.29947981415679","3.48129575117696","3.91489732114605","4.74042803096696","5.12321514112024","5.8560462699533","6.58850327514027","8.31012580194729","9.67165883785596","9.08523568839025","9.60055221431761","10.2177283987686","11.9768324433677","12.5839187943402","12.0481692440355","11.6363875086277","12.0426397108446","13.8197943107155","14.6469866040483","15.246508387633","16.0700882857693","17.3143382815245","18.4637411844938","21.4369042043135","24.5352038509711","32.4840674819496","36.203673821609","41.6176219844858","57.8255604200099","65.7571495169799","66.4330400161365","74.3689639936028","84.1456264933397","100","102.845666333767","111.354470401982","138.319843726591","152.78643242531","165.867321899911","179.740875367988","205.430231564556","221.773149772061","233.537890625","283.360963555135","286.082561140366","318.836648254869","309.747071139955","",
"Belgium","BEL","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","14.9270651224403","15.1234259911003","15.3756381483845","15.8408737001259","16.5762746278768","17.4217828122874","18.1336394596051","18.712724712135","19.2030522311272","19.9757496993481","21.3084152636101","22.4501662099054","23.8685273367499","25.4932548542822","28.5953609813545","32.2812233424916","34.7266113114049","37.3234879821692","38.9743990635765","40.7302900403978","42.4110648024756","44.590652978892","47.9663512763911","50.6586302961974","53.4138101171583","55.8856639492718","57.4486632015888","58.4161623646294","59.6832031309695","62.5464796597709","64.3055388490977","66.1553677612678","68.4208745790409","71.1530787041498","72.6432412513508","73.5300477498466","73.8804863786936","74.4402321350452","75.7843332084507","76.2382106638274","77.7741206149818","79.3162301349278","80.6170188661878","82.1085291779984","83.6809093323395","85.424044503285","87.3586456852846","89.0461392225632","90.745903390287","91.2297257943139","92.955869907894","94.6358761603642","96.4917865417872","97.7184600040293","98.6786957378743","100","101.743246188754","103.491297492017","105.07839520801","",
"Benin","BEN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","9.74285393902655","9.84431949538988","10.2164900123337","10.4769125450451","10.4388109494383","10.6536020591271","10.7746978887552","10.7898980169951","11.1431080208682","11.5280127591444","12.1098369743951","12.3003590746261","12.9543969749827","13.5791538521221","15.6052600058091","17.8285313738914","20.3308424181466","21.3833471187511","24.0208672915255","27.1447056167226","29.9101593247007","32.144133650813","37.3348596468066","39.1068503925952","39.8708343754135","37.9263410653251","36.5594102791679","37.6665973407215","37.4366401624985","38.2695808688967","39.1025553892725","39.3984132033957","40.5902681801539","41.5556353856831","56.112621329233","64.585319602798","69.0464172920842","71.5787009796509","75.3234156985698","81.7584913112164","85.3052278132724","86.9875143894448","90.0782737465623","92.8381528896887","93.5531881560395","97.5701798297971","99.6110246721494","100","106.438068579426","109.13117103035","110.096951141727","114.207836456559","122.993498817967","124.723623631903","124.413510641056","124.507750314202","124.159134483238","124.198502138575","124.191258599319","",
"Burkina Faso","BFA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","18.7567584412082","19.1132509379975","19.4974983008218","20.5011368522229","20.8726618536847","20.7357221598233","21.2132900904629","20.2775700816853","20.2240618942766","21.6221824771395","22.0077983646386","22.7511063240153","24.4111738441419","25.0648706516426","27.8256933112247","30.100765397143","32.1251940794761","38.1203901970087","43.6601693805912","47.0453717523507","51.1356697477146","58.0822558513837","63.3366766637101","66.762758258009","71.1030621129181","71.6413597233989","67.0952305344016","67.9254153697397","70.240691598378","73.634455188389","74.9672501832696","71.9927140621644","72.1561804446377","71.1158039318523","81.5264193629928","87.0454066025741","87.3489384194903","88.7082624678866","95.7519788548147","100","99.1802280321799","102.333791838627","106.261307307309","107.83905356367","107.936785196847","111.972969559719","111.230789051773","112.337526419261","120.919201743015","123.827877391101","132.255727793361","141.124725960751","149.343792277037","146.164001117332","145.257230261781","140.792851267252","139.019236442641","145.59114854704","149.038791258764","",
"Bangladesh","BGD","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.18130022309352","2.317794682729","2.31830977773363","2.43802866296412","2.22486634056051","2.40133617437221","2.55252883445143","2.93009796673359","2.76104349209501","3.08761186949042","3.10336823224755","3.19532894445368","3.33598795253501","5.38447748480373","7.78287004728907","14.0535094856154","11.5758168379768","11.2042150674758","14.0746101065601","15.8430153364616","18.6242673078708","20.467080880845","22.4842779891836","24.3926886159198","26.3137509921925","31.1805096831164","33.7542752004582","37.5076261063862","40.3191359831718","43.6809347560215","46.5344945968151","47.8046685160155","49.0390624523244","49.1153271061926","51.0633472235706","54.7117920826436","65.1853870383857","67.6625831070833","70.8672268676628","73.5467434588277","76.0816491685812","78.5627935786781","81.621138985861","86.3680747755874","90.3083041352332","94.4501687091566","100","106.471260102962","114.840929757448","122.609177570961","131.369172618623","141.694061847095","153.262812026321","164.259340116365","173.570854744383","183.76426177263","196.127629468267","208.441862121168","220.10925069838","",
"Bulgaria","BGR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","0.0611071215849685","0.0628309158236143","0.0640350532379527","0.0636218531430916","0.0653630232518106","0.0655128203520297","0.0663942885458849","0.0664366738630804","0.0628559073284097","0.0670859113511358","0.084654370258785","0.27642856904376","0.441120976713898","0.6664943325048","1.15106882631648","2.69950177766099","4.58298184524376","40.3059599563098","52.8683005655804","54.5693733706672","58.4966047094209","62.0698146645513","64.4121468937318","65.8750434858236","69.6032317537167","74.1355801838968","79.133384087408","87.9103830495749","95.0572910542338","98.9046564635161","100","105.978628166046","107.626855157051","106.870339620277","107.364621308844","109.733184503715","112.19790122103","116.015587773656","120.214330109805","",
"Bahrain","BHR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","40.3982251292169","48.0382425526356","54.6310081505335","52.6151418915436","52.3949580101776","51.4387528947644","42.4921904818604","42.772234613338","43.6317117449854","45.3659240982839","47.5555991455302","46.660353168092","45.0120051331425","43.6500252461584","46.8500913077665","47.3610704903049","47.4542401015876","47.896378427639","44.5161343560538","45.6986759700694","59.4042922614824","57.406034092726","59.3660767626762","64.473091375832","71.5593834076986","81.3880416954712","88.5847277764409","96.0574100352347","106.97750850693","93.0764391080395","100","109.736854916247","113.04504691246","113.479483971258","111.58311556717","101.128689822868","101.263999318563","107.180444322876","112.18536084104","",
"Bahamas, The","BHS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","8.70880481687331","8.80987931518163","8.90587462728777","9.02554858102409","9.16141025861669","9.34571288840858","9.69816949204905","10.1552512556187","10.6796157038394","11.6328112182305","12.3476876791238","12.9135268358851","13.7899238535055","14.5554057644211","16.4814799575991","18.2378088071889","18.6736313901953","18.9964430215198","19.4234609838936","21.0849625868224","23.1949064588654","27.2976975242199","28.3063495060735","29.9982106816357","30.9495845751884","33.5681444780129","35.132549929297","37.4465018064055","38.00232421842","38.691371468242","40.6544598563743","41.6938072334834","43.3221860104733","42.9530881568653","43.890911677668","44.24310783924","44.6785677875944","76.8091331201754","79.151222269585","83.0699425289842","83.8357719999004","84.1321056821182","87.4644721991881","88.474405521864","89.5312588057674","94.0586295794796","94.8373803252021","97.6327258684419","99.0864205665981","98.0593368443078","97.6742791077916","96.8359055723833","99.9998134418853","101.524984525242","104.12788495392","111.466997998729","112.729041060966","114.65442971443","115.433499266956","",
"Bosnia and Herzegovina","BIH","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.3357794992303","51.5237796825035","42.7354908141541","48.2960113924884","47.5320046721791","51.5036501720062","66.3304098704745","68.2963224062132","71.3421051618529","71.9930954235195","78.0708315371248","75.9179873623186","81.837150874913","86.9103312787759","93.3006438320868","93.4720408105883","94.8791146296206","97.2364456885797","97.8896018562075","97.6690830919266","98.6517773762505","100","101.411051855024","104.185398868046","107.053475542861","",
"Belarus","BLR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.07102690587772E-06","2.2531911157155E-06","2.54785626655482E-05","0.000295223799241486","0.00603953675663496","0.0459913186219782","0.0706952460420019","0.121348089245107","0.214276997600614","0.893092459015449","2.54791027004167","4.57437981209936","6.6279899399232","8.6618099621901","10.6258859775978","12.6418461304824","14.0006695812676","15.8029340957652","19.1552952363518","20.928819246266","23.8789759397489","39.8379899698692","69.8269807509869","84.6703084655222","100","116.02249377786","125.700993968407","136.540375966935","152.321376662691","",
"Belize","BLZ","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","23.1725609974541","23.5810994681912","23.9010866374215","24.1251973972584","24.6405528702159","26.0230392457406","27.5255922987294","28.3850634242964","28.8617502919847","28.9240721139359","31.0556727954752","32.6283021454705","32.2252658889311","36.9547332010063","44.9778359927169","52.5688764208295","53.177352993287","54.3698527138482","58.365592134562","60.4582520436024","69.4960253517127","68.0752469288735","63.3235985173502","68.2253232510836","74.6651660351857","73.317432529511","76.3984958838372","83.7186460839827","86.8382837476912","88.6144618582132","88.7676462822251","85.944680645473","89.3744364937512","90.8504915201237","94.1100960893507","99.8304634682701","101.796368790229","100.293547241202","101.801003600456","99.5263099095073","100","99.7773933165352","101.525050090164","98.6207422261686","100.660703758195","103.358848305812","107.988250497457","113.220572986874","116.31518711796","112.719848627129","112.457313410063","116.760548432076","118.250148359794","121.602354485202","123.463908570465","123.745039734194","128.182510233637","130.743860979156","129.28339174396","",
"Bermuda","BMU","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","6.4181708117851","6.47843977939573","6.54170462918293","6.62483670537539","6.65538071618081","6.75262401433304","6.92877370796823","7.16991828747122","7.81389271593375","8.30468824977917","8.82535229118169","9.66783909222715","10.5887752817261","11.945431370385","13.7353285629612","14.6084871362416","15.0151361716936","16.4069043230105","17.2139124086585","18.3182474453291","20.1233434980884","23.6870651403782","26.5789222725812","29.5019076415971","32.5395870472546","35.0171798951556","37.0604802151124","39.4650213111591","41.3960503179907","43.7294269284479","46.3678735229621","49.3496016037368","50.7382421392116","53.3747556168629","54.4206682209756","56.6946159976233","73.3428198366094","76.2940644534303","78.3857052927039","80.5116428222309","77.1008834806466","76.0452211334168","82.5702372608653","84.9026317732082","88.8863849742926","94.8972144507967","100","105.86640576512","108.07407778206","108.434683094778","109.572062663683","109.536372272479","114.826554481959","118.553705666073","","","","","","",
"Bolivia","BOL","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","7.34592563767185E-05","7.82694958026031E-05","8.10570412419351E-05","8.17251252604484E-05","8.85785477242498E-05","9.37967322701841E-05","9.69069160059488E-05","0.000102946599442584","0.00010767028793466","0.000111674554841321","0.000116097493871179","0.000119044782311705","0.000141636802059874","0.000202462031400486","0.000327069233183601","0.000348967426479666","0.000378974859361089","0.000426500650425366","0.000486653495235571","0.000582997132731437","0.000727333344341622","0.00094097406891106","0.00243528568417991","0.00890380985942401","0.137427064458599","17.0940335186845","56.4134546615368","64.2960502181473","75.9881144757727","86.0082324323632","100","117.689436926985","133.22351000341","141.959187857068","153.248071987774","170.760167345115","190.534546379662","201.404623306271","215.605925470088","220.805394792293","232.277135738013","236.620933721027","243.295438664083","258.696018377715","279.308166836235","295.901294033401","336.332298138126","361.131273645197","398.620971003665","388.974758400528","423.117066242505","484.902102649102","519.33149006617","550.467425390208","561.749259112665","535.793054248304","528.533758444217","560.570288455508","577.702795286309","",
"Brazil","BRA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.37500416396092E-13","3.11844052554008E-13","5.57673083470568E-13","9.46741448038407E-13","1.83511324831326E-12","2.77808376798771E-12","3.87281241606971E-12","5.00541006515728E-12","6.34038691259474E-12","7.6664168695292E-12","8.97678267491392E-12","1.07949306268677E-11","1.28615561835551E-11","1.57766089881536E-11","2.12668982123933E-11","2.84683542630793E-11","4.20269731204736E-11","6.14348466088464E-11","8.66598719481708E-11","1.35605865228305E-10","2.53999108927931E-10","5.26321799464683E-10","1.07807738179004E-09","2.58949473668747E-09","8.09957135477453E-09","2.6868181511342E-08","6.5900003143267E-08","2.00404166614446E-07","1.50526346285028E-06","1.97057250403325E-05","0.000551847428043789","0.00283779958409635","0.0303129283603975","0.636980030891663","15.3056159313976","29.0037504081365","34.3571998647338","37.0126758864567","38.835313878673","41.9462170395053","44.2977492928948","47.9412809533403","52.638621469855","60.0559409506918","64.7115139838798","69.5203724910036","74.2298730781005","79.0095628801343","85.9454590164712","92.231065324281","100","108.318565044701","116.922502329786","125.696951305612","135.5600669544","145.816917180567","157.627942975114","163.102109210916","168.036653627036","",
"Barbados","BRB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","11.7240099371621","15.1662646623844","15.6244348736051","17.1478697321601","18.2997789394483","20.5649865978139","25.2886161040479","28.3718158796365","31.171679197995","32.9317331670823","34.6442003911539","35.8660714285714","37.4642503185615","40.2125310516147","41.3226666666667","44.1081081081081","54.1661120724078","55.9127423822715","57.3035688059921","59.9664869590558","61.8040279960006","63.7006440772893","65.3245354161056","65.9218308048341","71.6584035696579","74.8387893761581","73.8379657007688","75.5093882495457","76.1923076923077","77.0462298553111","81.5299849205429","86.9738897567507","89.0697106652587","96.9107910014514","98.3136449558249","96.4400669474139","99.998417218543","103.642622385403","102.651881540859","105.593143695677","106.20407847128","104.558026330346","104.716062736614","108.126557590205","112.054884024828","",
"Brunei Darussalam","BRN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","27.1150593580074","28.611529682221","30.2215367312348","32.7544337688076","32.0431943886032","36.1036726514446","67.1939775003702","73.255946030956","69.7114985944755","61.7504208357423","60.9636145332723","59.4608973747235","40.4900481609712","44.8346144215044","41.3962151024949","44.9968785731975","48.7810997571655","47.3970429685286","48.2155308231382","46.7924544804251","42.6917385269902","43.9182711213242","45.8896550701818","49.82921467679","44.0248219478412","49.1290494486687","63.3841915567273","59.8398121852074","60.063738464259","63.7303960881821","73.8547117476471","87.7145226565563","96.5278335866886","97.6093774719958","109.998672168554","85.6984073813418","100","120.180505415162","121.648694230081","118.213148138478","115.841933586439","95.6063457918795","86.8302452990269","91.1315467283363","99.5317369242567","",
"Bhutan","BTN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","23.3083030108891","24.3298110121052","26.1463723317784","27.8826048032205","30.6825937722982","32.6194615432848","34.8000579634812","34.94060528915","40.0767183658068","42.283180226163","44.6970633020627","48.6143795872929","53.1339411275195","57.4837312572209","64.8715346578752","70.0922788412012","75.7390018549477","85.1953173264291","94.1490305553029","101.149301102355","99.999975542224","105.358750655534","110.368790673788","113.752861237393","117.967342271985","124.930689584552","131.70175884786","135.591493235504","143.063222077783","149.867718238965","158.641440815151","172.142301924143","187.944844144641","198.976911722438","212.748026224578","220.31561835392","229.972958312028","241.712896202914","246.011716375403","",
"Botswana","BWA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","1.98476133384716","2.02314555673347","2.05067521298169","2.07480810770184","2.12766382089068","2.2094996359041","2.33740186950342","2.51461318599897","2.5690834656817","2.60978687460897","2.76581541994846","2.8948180302402","3.20674689454569","3.5244268781675","3.97544511220792","4.63009286416751","5.15401240582735","5.40848575413386","6.08275147026989","7.41221963531591","8.16754575794334","8.16033194977032","8.46189035594133","9.20192374128886","10.6215031426246","13.0531538988047","14.8885904849236","16.7785585572126","20.5867979876024","23.3966441894886","24.8706370512988","26.1583665233556","27.8950939111763","31.5395043539766","34.5243414934602","36.9946599189256","42.9553118044542","45.0990432353064","49.5941870634724","56.6540229730998","64.682445811211","70.0593843948822","70.8912490009805","73.2016545886807","80.5794946216444","93.0465175808929","100.00000575229","104.927613136122","109.890052798886","116.991725793217","127.427387533421","145.213862673749","145.495246190455","148.854904725923","166.574388799753","169.681561662868","189.96394549665","194.919953799675","196.728447931157","",
"Central African Republic","CAF","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","7.29868976591114","7.63698538857588","8.01033827260359","8.38477958874905","9.01715723795186","9.471544298079","9.89543483805152","9.81880288570475","11.4067390677559","10.9672730332163","11.4598000714735","12.0257157444262","12.5842184952652","12.8610071556693","13.5530579127557","16.1723511886375","20.3766169930045","22.6939401846356","24.7882263313849","27.4967450920353","32.5191298428693","37.0304261441088","44.7750561372203","49.7463774972253","50.4524781091997","67.6795652287513","65.3588077412064","63.8533648700526","65.5289128839136","67.138437187661","68.3715320082759","68.105009105393","70.0001311133962","67.5970123898828","84.0991801426164","92.4232966901621","89.148697020526","89.8827304541177","89.5104774452601","93.1667257824233","101.09204748249","101.522637610077","99.1146407414101","100.439227266731","95.9799405779417","100","103.334045938691","105.233565076799","112.681018902264","113.482889023764","118.262004495585","123.003264324647","130.606140591353","133.854951069298","149.775395659037","153.831707444311","158.416067824217","168.623933947484","166.559779438768","",
