"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP (current US$)","NY.GDP.MKTP.CD","28349301535.4105","29960492453.1967","31903784357.6415","34293676625.1121","37449073939.0523","40697444106.313","43692889579.2903","44680649549.8068","47542735722.5745","53651273745.3","64259538042.4211","64785881864.699","72974503608.3912","94307943279.1528","121769757991.543","134534482395.373","146791026073.071","158950017998.32","175550980777.321","213288626348.167","276476243432.998","390617525066.638","356115618026.284","314481204807.47","277288747255.652","253066172258.706","261128395601.959","296436322863.111","313636871092.512","319075632306.872","375056911242.162","401835601959.637","361703838925.34","365328274669.429","373323426402.362","476009200002.753","530381466553.707","558559464614.684","562743780314.643","399807853242.212","424190717152.982","406812918059.95","443148058332.92","558141609069.783","693283108166.621","823425641880.834","973649819318.576","1128673253084.49","1279544309271.44","1231672697171.96","1465215490467.22","1653394890750.09","1717443724523.61","1820439942754.1","1901497484757.43","1701776666914.07","1582166358879.25","1714024580927.1","1780679619928.75","1829596580378.4","1715842671714.98","1931458241338.34","2060531397309.08",
"Trinidad and Tobago","TTO","GDP (current US$)","NY.GDP.MKTP.CD","535670127.748935","584961208.656595","619319197.340022","678235373.038558","711893367.55527","736568861.926151","723735635.536371","761981474.023359","758899950","779200000","821850000","896754316.674262","1083381044.08473","1308799458.96284","2042031901.42217","2442667573.04821","2500410583.79177","3138666666.66667","3562333458.33333","4602416625","6235833333.33333","6992083333.33333","8140416666.66667","7763750000","7757083333.33333","7375918367.34694","4794444444.44444","4797777777.77778","4496852073.46896","4323058823.52941","5068000000","5307905882.35294","5439552941.17647","4669488516.37981","4947205860.01451","5329214163.22001","5759537726.26601","5737751331.63779","6043694330.21609","6808982520.75759","8154338232.95978","8824873259.32105","9008273720.93395","11305459802.0683","13280275123.0354","15982282462.3786","18369361094.3886","21641620049.9352","27871587349.5413","19172165225.5015","22157948396.2042","25433011405.3017","27334581560.2837","28709988700.2142","29699968760.7278","27026080986.578","23713671528.1421","24040299977.8745","24569079488.3913","23775754304.6652","20807571314.3043","24496505940.6673","30053575132.142",
"Tunisia","TUN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","991047619.047619","1040952380.95238","1085714285.71429","1214666666.66667","1289904761.90476","1439238095.2381","1685162272.40652","2237556148.51085","2730813385.32624","3545868575.14639","4328965587.53266","4508191942.16081","5109324009.32401","5968460080.1113","7188863903.63675","8744134354.16152","8428445294.08429","8133580051.70251","8350582747.83541","8254541194.82566","8410226052.6114","9017806654.4169","9696715910.70907","10096245762.4352","10101851744.5627","12290568181.8182","13074782608.6957","15496708060.4184","14608335608.1543","15633174304.0905","18030876599.3444","19587161806.7655","20746210353.845","21802893587.126","22943202174.9668","21473528160.7782","22065832448.8623","23141616604.5242","27453902261.4629","31183885241.4396","32272186694.8043","34376664600.5898","38915353866.757","44859439902.2191","43455740497.3061","46206091937.9628","48123325825.0739","47311401812.6733","48685446413.953","50271812920.612","45779494041.9295","44360072680.4476","42163530590.9462","42686580020.8322","41905540184.424","42538289933.2162","46687293140.3377","46303552449.3542",
"Turkiye","TUR","GDP (current US$)","NY.GDP.MKTP.CD","7566666666.66667","7988888888.88889","8922222222.22222","10355555555.5556","11177777777.7778","11966666666.6667","14100000000","15644444444.4444","17500000000","19466666666.6667","17863636363.6364","16166666666.6667","20650000000","26000000000","35414285714.2857","46042857142.8571","51450000000","58683333333.3333","65912500000","89616129032.2581","68823684210.5263","71180180180.1802","64369325153.3742","61803555555.5556","59937602179.8365","67232758620.6897","75673037037.037","87190081680.28","90875175808.7201","107127191328.935","150655500191.644","151034731543.624","159104772991.851","180415757851.616","130650447499.071","169319579016.25","181464408820.097","189878399894.643","275941990764.18","256395932738.435","274294623164.043","201753123806.695","240249071871.106","314595572145.767","408865430220.331","506314717661.655","557076157773.479","681321124295.914","770449132861.373","649289324627.732","776967266305.53","838785289694.35","880555885492.269","957799120008.32","938934609296.966","864313810469.009","869682881593.041","858988492853.742","778972199727.859","761005946788.221","720338498174.744","819865253669.661","907118435952.688",
"Tuvalu","TUV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8824743.94191672","9365486.89937963","9742606.01858924","9631024.91567838","10887215.5823684","11025675.4282512","12335203.3825222","12701093.9749737","12757408.4637285","13687141.1058778","15073975.5349377","13964732.327114","16842672.5952874","19456338.0318228","22798274.9795551","22909979.8163078","24096875.4635825","28450168.692765","31874434.857882","28076983.9703819","32105408.4771121","39196957.4908996","39345579.4723758","38615890.6320745","38760982.6540096","36811936.0824587","41629064.2232388","45276595.3533146","48015259.8751356","54123198.5662913","51746594.3148543","60196405.7138393","59065979.0227679",
"Tanzania","TZA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5100405361.52178","4420167578.29993","4258742891.66014","4956587894.07981","4601413526.28306","4257702017.94111","4510847189.15431","5255221040.79085","6496195820.23633","7683852496.84499","12270448552.512","12708703446.6482","13376365874.8449","13568654924.4694","14134511339.163","15216719215.2206","16678796641.9005","18395383647.4975","18619859795.2852","21860434823.4808","27947821397.9272","29400573553.6075","32012892919.37","34657140096.4836","39650394362.9287","45648857242.315","49986726460.6805","47413919817.124","49774409374.4538","53274884532.7886","57003712892.0858","61026731925.9213","66068737786.0639","70655628147.8986","75732311666.039",
"Uganda","UGA","GDP (current US$)","NY.GDP.MKTP.CD","423008385.744235","441524109.014675","449012578.616352","516147798.742138","589056603.773585","884502309.953801","925381492.370153","967240655.186896","1037379252.41495","1168556628.86742","1259554808.90382","1417191656.16688","1490970180.59639","1701829789.02127","2098944967.20844","2359555555.55556","2447300000","2936470588.23529","2420260869.56522","2139025000","1244610000","1337300000","2177500000","2240333333.33333","3615647477.05434","3519695443.52516","3923244049.95796","6269522042.11556","6508931651.66667","5276480799.33868","4304399310.30967","3321729159.62277","2857457761.90922","3220439044.18949","3990430446.71216","5755818842.49246","6044585326.938","6269333313.17108","6584815846.52754","5998563257.94659","6193246837.09687","5840503868.51573","6178563591.12051","6606884275.23087","7939487547.77384","9239221763.05793","9977647682.96954","11902564494.8833","14440404132.2047","25127805566.6584","26673441430.7857","27871725241.4723","27305915910.7877","28915786516.6123","32612397257.4458","32387183730.1002","29203988696.2626","30744473841.424","32927025619.6795","35348155095.4215","37605430214.3519","40510241365.8914","45567304608.4764",
"Ukraine","UKR","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","64904761904.7619","74842105263.1579","80731578947.3684","79523809523.8095","76666666666.6667","73906020558.0029","65648189143.7174","52549580264.8064","48213856468.5718","44558831005.0621","50151531591.7317","41882523345.1804","31580639553.8298","32375083934.8241","39309580983.2282","43956163612.0433","52010355753.0461","67220154164.3166","89238865118.5263","111884752475.248","148733861386.139","188110390659.515","121552153444.124","141209170427.233","169333835201.554","182591753827.949","190498811460.028","133503871861.723","91030967789.0717","93355869403.9223","112090505081.739","130891088293.55","153883047509.577","156617722013.342","199765859570.935","160502737251.047",
"Upper middle income","UMC","GDP (current US$)","NY.GDP.MKTP.CD","236136360082.973","220490841490.861","222023728315.223","242268291060.731","280066549216.358","314986131154.743","345233462869.18","351717338837.595","365743583697.764","408867237823.783","450813776265.559","482922529736.165","551710713977.373","692054139500.893","839243307933.183","968587924516.25","1005321574700.55","1112842480972.91","1331868614366.72","1640895079473.04","2015382172152.8","2130966682801.04","1957421571942.8","1943951034606.15","2038366331218.12","1944077359529.31","1890490761890.44","2107676388478.57","2384411282642.85","2447067376902.13","2774503891839.94","2697545667058.34","2853560660608.48","3274100387475.53","3371475768953.19","3764707901527.85","4103660301262.65","4368593575977.29","4197253024803.81","4018486713613.68","4452467033101.52","4473535602250.16","4537592261803.34","5088581599981.57","6067168588926.78","7262800479007.17","8647104081104.99","10685408075326.4","13004669108217.2","12563513702323.4","15404029761165.8","18586822183033.1","19883675355488","21268492949592.6","21874590740590.2","20559996802665.8","20510053202252.5","22686712042217.4","24376030533340.2","24832086863829","23959410661464.3","28933254272818.9","30609458161507.9",
"Uruguay","URY","GDP (current US$)","NY.GDP.MKTP.CD","1208333333.33333","1600000000","1763636363.63636","1553333333.33333","1970588235.29412","1893103448.27586","1805555555.55556","1597142857.14286","1592672413.7931","2004435483.87097","2137096774.19355","2807258064.51613","2188700564.97175","3964994165.69428","4091438979.96357","3538014311.27012","3667716535.43307","4114374865.50463","4910526315.78947","7181487624.39398","10162460046.2912","11048642638.7473","9179000938.42489","5102251570.86339","4850267475.3547","4732017873.38369","5880112788.40947","7367494080.40014","8213538368.84635","8438951476.06644","9298807850.29979","11206176650.9075","12878148790.7348","15002136971.1745","17474588895.8918","19297663096.5506","20515458113.5857","23969739233.8966","25385886977.5228","23983945190.6202","22823270892.1094","20898761742.2386","13606515722.5864","12045638351.8507","13686329890.1191","17362857683.8545","19741420739.8901","23797773024.3992","31119602538.8322","32708319077.5179","41950361211.9581","50342406067.0777","54232266358.7811","61337621933.7857","61496186973.902","57680327998.6689","57480788380.312","65006047680.3225","65203071817.9812","62048585618.505","53666908053.7655","61412268248.9461","71177146197.4951",
"United States","USA","GDP (current US$)","NY.GDP.MKTP.CD","543300000000","563300000000","605100000000","638600000000","685800000000","743700000000","815000000000","861700000000","942500000000","1019900000000","1073303000000","1164850000000","1279110000000","1425376000000","1545243000000","1684904000000","1873412000000","2081826000000","2351599000000","2627333000000","2857307000000","3207041000000","3343789000000","3634038000000","4037613000000","4338979000000","4579631000000","4855215000000","5236438000000","5641580000000","5963144000000","6158129000000","6520327000000","6858559000000","7287236000000","7639749000000","8073122000000","8577554457000","9062818202000","9631174489000","10250947997000","10581929774000","10929112955000","11456442041000","12217193198000","13039199193000","13815586948000","14474226905000","14769857911000","14478064934000","15048964444000","15599728123000","16253972230000","16843190993000","17550680174000","18206020741000","18695110842000","19477336549000","20533057312000","21380976119000","21060473613000","23315080560000","25439700000000",
